case,cores,status,singlecore_makespan,makespan,speedup,added_copy_bytes,v1_makespan,gain_over_v1,selected_source,generation_seconds,total_seconds,paired_no_l2_makespan,paired_with_l2_makespan,paired_no_l2_added_copy_bytes,paired_with_l2_added_copy_bytes,paired_l2_speedup,paired_cache_hit_rate,cache_hit_rate
case_040,2,ok,253454,178659,1.4186466956604482,717954,279823,1.5662407155530929,paired_b_plan,,1.749,178686,178659,717954,717954,1.0001511258878646,0.2505249666867898,0.2505249666867898
case_040,3,ok,253454,136890,1.8515158156183797,1564672,283518,2.071137409598948,v3_seed,,2.434,136890,136890,1564672,1564672,1.0,0.012020542920029346,0.012020542920029346
case_040,4,ok,253454,153243,1.6539352531600138,3193726,292418,1.9081980906142533,paired_b_plan,,1.846,157115,153243,3193726,3193726,1.0252670595067963,0.3012757495001925,0.3012757495001925
case_040,5,ok,253454,120350,2.1059742417947653,2986700,293265,2.4367677606979643,paired_b_plan,,1.701,124242,120350,2986700,2986700,1.032339011217283,0.31080360163426757,0.31080360163426757
case_041,2,ok,6003957,3032016,1.980186450203429,29367436,4656968,1.535931208806286,paired_b_plan,,17.961,3033370,3032016,29367436,29367436,1.0004465675642873,0.24918062905043678,0.24918062905043678
case_041,3,ok,6003957,2063050,2.910233392307506,30479040,3851499,1.8668956157145973,paired_b_plan,,15.702,2064108,2063050,30479040,30479040,1.0005128329415187,0.25263989892487926,0.25263989892487926
case_041,4,ok,6003957,1590781,3.7742197071752805,39430860,3867682,2.431310155200496,paired_b_plan,,16.727,1597763,1590781,39430860,39430860,1.0043890390946333,0.2017611768773814,0.2017611768773814
case_041,5,ok,6003957,1259453,4.76711477125387,40469412,3512383,2.788816255946034,paired_b_plan,,14.392,1285188,1259453,40469412,40469412,1.0204334738970013,0.23010237941511738,0.23010237941511738
case_042,2,ok,1686740,864382,1.9513826063013806,4487304,1736820,2.0093199534465085,paired_b_plan,,3.21,868117,864382,4487304,4487304,1.0043210062217862,0.5291753867298248,0.5291753867298248
case_042,3,ok,1686740,596979,2.825459522026738,9669484,1745993,2.924714269681178,paired_b_plan,,3.315,606615,596979,9669484,9669484,1.0161412713010005,0.45925541022288285,0.45925541022288285
case_042,4,ok,1686740,449843,3.7496193116265006,2874672,1566621,3.4825950387135065,paired_b_plan,,2.808,449843,449843,2874672,2874672,1.0,0.4379176603791766,0.4379176603791766
case_042,5,ok,1686740,380606,4.4317220432678415,11478336,1447982,3.804411911530559,paired_b_plan,,3.152,384895,380606,11478336,11478336,1.011268871221158,0.2986466410673701,0.2986466410673701
case_043,2,ok,677656,455002,1.4893472995723096,2289332,667575,1.4671913530050418,paired_b_plan,,6.971,455017,455002,2289332,2289332,1.0000329668880577,0.20192215730638283,0.20192215730638283
case_043,3,ok,677656,418536,1.6191104229982607,5721394,679774,1.6241709195863676,paired_b_plan,,7.741,419993,418536,5721394,5721394,1.0034811820249632,0.30398826409541585,0.30398826409541585
case_043,4,ok,677656,386348,1.7540041620507936,6082948,679492,1.7587563543748124,paired_b_plan,,8.267,386997,386348,6082948,6082948,1.0016798326896994,0.31999538772158864,0.31999538772158864
case_043,5,ok,677656,378012,1.7926838301429584,6540190,690974,1.827915515909548,paired_b_plan,,8.138,381093,378012,6540190,6540190,1.008150534903654,0.3664761731457332,0.3664761731457332
case_044,2,ok,154407,82297,1.8762166300108145,0,82950,1.007934675626086,v3_seed,,0.732,82297,82297,0,0,1.0,0.0,0.0
case_044,3,ok,154407,81945,1.8842760388065165,0,81945,1.0,v3_seed,,0.671,81945,81945,0,0,1.0,0.0,0.0
case_044,4,ok,154407,81511,1.8943087436051576,0,81511,1.0,v3_seed,,0.549,81511,81511,0,0,1.0,0.0,0.0
case_044,5,ok,154407,80741,1.912374134578467,0,80741,1.0,v3_seed,,0.571,80741,80741,0,0,1.0,0.0,0.0
case_045,2,ok,125614,63059,1.99200748505368,0,205859,3.2645459014573652,paired_b_plan,,0.429,63059,63059,0,0,1.0,0.0,0.0
case_045,3,ok,125614,44660,2.8126735333631885,0,239702,5.3672637707120465,paired_b_plan,,0.371,44660,44660,0,0,1.0,0.0,0.0
case_045,4,ok,125614,37053,3.390116859633498,0,202151,5.45572558227404,paired_b_plan,,0.442,37053,37053,0,0,1.0,0.0,0.0
case_045,5,ok,125614,34994,3.589586786306224,0,200867,5.740041149911414,paired_b_plan,,0.417,34994,34994,0,0,1.0,0.0,0.0
case_046,2,ok,276455,137552,2.00982174014191,3521632,225203,1.6372208328486682,paired_b_plan,,0.363,166578,137552,3521632,3521632,1.2110183785041293,0.573590037825662,0.573590037825662
case_046,3,ok,276455,121494,2.275462162740547,4021280,223259,1.8376133800846133,paired_b_plan,,0.309,142176,121494,4021280,4021280,1.1702306286730209,0.4306133122432839,0.4306133122432839
case_046,4,ok,276455,105932,2.6097402107012044,4513952,222475,2.100168032322622,paired_b_plan,,0.347,124612,105932,4513952,4513952,1.176339538571914,0.3126655206058635,0.3126655206058635
case_046,5,ok,276455,105932,2.6097402107012044,4513952,222475,2.100168032322622,paired_b_plan,,0.32,124612,105932,4513952,4513952,1.176339538571914,0.3126655206058635,0.3126655206058635
case_047,2,ok,326508,215054,1.518260529913417,869574,319871,1.4873985138616348,paired_b_plan,,10.022,215262,215054,869574,869574,1.000967198936081,0.15658694636960627,0.15658694636960627
case_047,3,ok,326508,209124,1.5613129052619499,1429452,319871,1.529575754098047,paired_b_plan,,8.767,209325,209124,1429452,1429452,1.0009611522350377,0.2964390316773626,0.2964390316773626
case_047,4,ok,326508,206687,1.579721995094031,1755986,317644,1.536835891952566,paired_b_plan,,8.163,206889,206687,1755986,1755986,1.0009773231988466,0.36695562814824784,0.36695562814824784
case_047,5,ok,326508,204571,1.5960620029231904,2009624,330821,1.617145147650449,paired_b_plan,,9.075,205158,204571,2009624,2009624,1.0028694194191747,0.41006694727654,0.41006694727654
case_048,2,ok,222220,150024,1.4812296699194796,892262,219496,1.4630725750546578,paired_b_plan,,0.779,150276,150024,892262,892262,1.001679731243001,0.15854833368455912,0.15854833368455912
case_048,3,ok,222220,135690,1.637703589063306,1118538,210279,1.5497015255361486,paired_b_plan,,0.875,135690,135690,1118538,1118538,1.0,0.17032613195541177,0.17032613195541177
case_048,4,ok,222220,120306,1.8471231692517414,1192206,214599,1.7837763702558476,paired_b_plan,,0.87,120392,120306,1192206,1192206,1.0007148438149385,0.1780920217940514,0.1780920217940514
case_048,5,ok,222220,100312,2.2152883005024324,1064404,209005,2.08354932610256,paired_b_plan,,0.802,100338,100312,1064404,1064404,1.000259191323072,0.17228034069646417,0.17228034069646417
case_049,2,ok,196276,138050,1.4217747193045998,628798,203706,1.4755957986236872,paired_b_plan,,1.677,138059,138050,628798,628798,1.000065193770373,0.038791274798482794,0.038791274798482794
case_049,3,ok,196276,121789,1.6116069595776301,1755192,200200,1.6438266181674863,paired_b_plan,,2.142,121853,121789,1755192,1755192,1.0005254990187948,0.0875302112358181,0.0875302112358181
case_049,4,ok,196276,113898,1.7232611634971642,1975850,207251,1.8196193085041001,paired_b_plan,,1.746,114097,113898,1975850,1975850,1.0017471772989868,0.1373485247061056,0.1373485247061056
case_049,5,ok,196276,107772,1.8212151579259919,2092300,200518,1.860576030880006,paired_b_plan,,2.163,108111,107772,2092300,2092300,1.0031455294510634,0.17714402518294428,0.17714402518294428
case_050,2,ok,149690,99352,1.5066631773894839,552730,149915,1.508927852484097,paired_b_plan,,2.006,99352,99352,552730,552730,1.0,0.17586190000796212,0.17586190000796212
case_050,3,ok,149690,86136,1.737833194018761,719356,153455,1.7815431410792235,paired_b_plan,,1.82,86181,86136,719356,719356,1.000522429646141,0.2060445181507845,0.2060445181507845
case_050,4,ok,149690,81808,1.8297721494230392,840606,156423,1.9120746137297087,paired_b_plan,,1.939,81982,81808,840606,840606,1.0021269313514571,0.22999796189235808,0.22999796189235808
case_050,5,ok,149690,79355,1.886333564362674,1570256,157149,1.9803289017705248,paired_b_plan,,1.889,80165,79355,1570256,1570256,1.0102072963266335,0.29288522452635113,0.29288522452635113
case_051,2,ok,607628,318398,1.9083913843679923,394084,610548,1.9175622962455794,paired_b_plan,,0.428,319230,318398,394084,394084,1.0026130817404633,0.49972422242160675,0.49972422242160675
case_051,3,ok,607628,239488,2.5371960181721005,591348,607628,2.5371960181721005,paired_b_plan,,0.52,239807,239488,591348,591348,1.00133200828434,0.5995820297173619,0.5995820297173619
case_051,4,ok,607628,191065,3.1802161568052756,722708,687038,3.595833878523016,paired_b_plan,,0.531,194262,191065,722708,722708,1.0167325255803,0.6466155703316,0.6466155703316
case_051,5,ok,607628,167939,3.6181470653034733,526008,730037,4.347036721666796,paired_b_plan,,0.456,171113,167939,526008,526008,1.0188997195410239,0.5710437255815777,0.5710437255815777
case_052,2,ok,180301,105362,1.7112526337768834,1023200,170489,1.618126079611245,v3_seed,,0.593,105362,105362,1023200,1023200,1.0,0.08884492915831577,0.08884492915831577
case_052,3,ok,180301,77146,2.337139968371659,1265544,132518,1.7177559432763851,paired_b_plan,,0.424,78657,77146,1265544,1265544,1.0195862390791486,0.17507548840465542,0.17507548840465542
case_052,4,ok,180301,62064,2.905081850992524,2044936,131390,2.117008249548853,v3_seed,,0.664,62193,62064,2044936,2044936,1.0020784996133023,0.08252058055344332,0.08252058055344332
case_052,5,ok,180301,54043,3.336250763281091,1328242,131390,2.4312121828914015,paired_b_plan,,0.429,56263,54043,1328242,1328242,1.041078400532909,0.26895227901998653,0.26895227901998653
case_053,2,ok,1472686,854141,1.7241720043880342,7125030,1400939,1.6401729925152873,paired_b_plan,,8.739,904983,854141,7125030,7125030,1.0595241300909335,0.5393117882378766,0.5393117882378766
case_053,3,ok,1472686,669877,2.198442400619815,9568168,1419204,2.1186038630972552,paired_b_plan,,9.192,706919,669877,9568168,9568168,1.0552967186513345,0.5471402138364961,0.5471402138364961
case_053,4,ok,1472686,566827,2.5981225312132272,10578406,1394882,2.4608601919104065,paired_b_plan,,8.676,608632,566827,10578406,10578406,1.0737526617468822,0.5508693980318474,0.5508693980318474
case_053,5,ok,1472686,512324,2.874520811049258,11798032,1406917,2.746146969495866,v4_idblock_4,,7.748,549714,539374,7361800,7361800,1.0191703715789044,0.28749875837407707,0.5823092809726788
case_054,2,ok,815051,697859,1.1679307711156552,1378182,870322,1.2471315838872896,paired_b_plan,,11.271,697872,697859,1378182,1378182,1.0000186284048784,0.0517453871970421,0.0517453871970421
case_054,3,ok,815051,605074,1.3470269752129491,8227588,870322,1.4383728271252771,paired_b_plan,,13.75,605723,605074,8227588,8227588,1.0010725960791573,0.10813855002283743,0.10813855002283743
case_054,4,ok,815051,600351,1.357624123221249,9451534,871784,1.4521238408864148,paired_b_plan,,16.126,601250,600351,9451534,9451534,1.0014974573208006,0.1261575548312231,0.1261575548312231
case_054,5,ok,815051,570469,1.4287384590573722,11141064,865507,1.5171849828825055,paired_b_plan,,16.767,577200,570469,11141064,11141064,1.0117990635775125,0.17652770024029876,0.17652770024029876
case_055,2,ok,118835,77384,1.5356533650367001,49240,129035,1.667463558358317,paired_b_plan,,0.393,77384,77384,49240,49240,1.0,0.0,0.0
case_055,3,ok,118835,65906,1.803098352198586,786250,123473,1.8734713076199436,paired_b_plan,,0.467,66631,65906,786250,786250,1.0110005158862623,0.261826159291458,0.261826159291458
case_055,4,ok,118835,61776,1.9236434861434861,1561558,118476,1.917832167832168,paired_b_plan,,0.492,64285,61776,1561558,1561558,1.0406144781144782,0.3951603231233614,0.3951603231233614
case_055,5,ok,118835,59641,1.9925051558491642,1652230,117839,1.9758052346540131,v4_idblock_1,,0.473,64335,63799,524564,524564,1.0084013856016552,0.11121275347063406,0.3827937990639484
case_056,2,ok,277285,241376,1.148767897388307,1030378,275734,1.1423422378364045,paired_b_plan,,3.957,241376,241376,1030378,1030378,1.0,0.05414321446777265,0.05414321446777265
case_056,3,ok,277285,243424,1.1391029643749178,1409248,279638,1.148769225713159,paired_b_plan,,3.641,243519,243424,1409248,1409248,1.0003902655448929,0.14657352813754576,0.14657352813754576
case_056,4,ok,277285,242790,1.1420775155484164,1540878,283122,1.166118868157667,paired_b_plan,,3.598,243171,242790,1540878,1540878,1.0015692573829236,0.2121803675427052,0.2121803675427052
case_056,5,ok,277285,243787,1.137406834654842,1649814,295965,1.2140311009200655,paired_b_plan,,3.934,244051,243787,1649814,1649814,1.0010829125425065,0.248639881114192,0.248639881114192
case_057,2,ok,59726,42570,1.403006812309138,590690,59323,1.3935400516795866,paired_b_plan,,0.368,42570,42570,590690,590690,1.0,0.2175153781011483,0.2175153781011483
case_057,3,ok,59726,34459,1.7332482080153226,888864,52578,1.5258132853536086,paired_b_plan,,0.338,35644,34459,888864,888864,1.034388693810035,0.41647093747430114,0.41647093747430114
case_057,4,ok,59726,39699,1.504471145368901,1168840,56205,1.41577873498073,paired_b_plan,,0.404,42977,39699,1168840,1168840,1.082571349404267,0.43249179967772444,0.43249179967772444
case_057,5,ok,59726,38060,1.5692590646347873,1356520,56205,1.4767472411981082,paired_b_plan,,0.376,43612,38060,1356520,1356520,1.1458749343142407,0.44721138725467374,0.44721138725467374
case_058,2,ok,4539717,2222484,2.042632027947108,29851648,3993481,1.7968547805068562,v3_seed,,25.622,2222484,2222484,29851648,29851648,1.0,0.0,0.0
case_058,3,ok,4539717,1523839,2.9791316536720744,50720768,3193730,2.095844771002711,paired_b_plan,,18.297,1532612,1523839,50720768,50720768,1.005757169884745,0.1941884599418846,0.1941884599418846
case_058,4,ok,4539717,1169507,3.881735637324103,34795520,3010191,2.5738973772709355,paired_b_plan,,17.332,1199090,1169507,34795520,34795520,1.0252952739915195,0.5251820388349514,0.5251820388349514
case_058,5,ok,4539717,1102288,4.1184490804581015,31383552,2742889,2.488359666439261,paired_b_plan,,15.001,1102319,1102288,31383552,31383552,1.0000281233216728,0.002694255846535187,0.002694255846535187
case_059,2,ok,829473,369318,2.2459587672412393,360448,687824,1.862416670728207,paired_b_plan,,0.972,369318,369318,360448,360448,1.0,0.0,0.0
case_059,3,ok,829473,263311,3.1501646342158134,3072000,585728,2.224472202072834,paired_b_plan,,1.025,267668,263311,3072000,3072000,1.0165469729711254,0.6962524654832347,0.6962524654832347
case_059,4,ok,829473,185216,4.478408992743607,1081344,429397,2.3183580252246028,paired_b_plan,,0.901,185216,185216,1081344,1081344,1.0,0.0,0.0
case_059,5,ok,829473,162823,5.09432328356559,4112384,370602,2.2761034988914344,paired_b_plan,,0.975,164606,162823,4112384,4112384,1.0109505413854307,0.6703470031545742,0.6703470031545742
case_060,2,ok,888789,482848,1.8407221320167009,6595924,758491,1.5708690933792828,paired_b_plan,,3.033,482916,482848,6595924,6595924,1.0001408310689908,0.16604117804703067,0.16604117804703067
case_060,3,ok,888789,354696,2.505776777860478,8084852,656778,1.851664523986738,paired_b_plan,,3.331,354785,354696,8084852,8084852,1.0002509190969169,0.21063527108554303,0.21063527108554303
case_060,4,ok,888789,314394,2.8269909731101737,8534472,596569,1.8975203089117476,paired_b_plan,,3.265,315462,314394,8534472,8534472,1.0033970113933472,0.2138924696884801,0.2138924696884801
case_060,5,ok,888789,261168,3.4031313177724685,9288148,595935,2.281807112663113,paired_b_plan,,3.277,279636,261168,9288148,9288148,1.0707131042087852,0.2058546289994436,0.2058546289994436
case_061,2,ok,77191,55932,1.380086533648001,514364,74101,1.324840878209254,paired_b_plan,,0.418,56003,55932,514364,514364,1.0012693985553887,0.0702888480519074,0.0702888480519074
case_061,3,ok,77191,46579,1.6572060370553254,135304,65547,1.4072221387320467,paired_b_plan,,0.433,46579,46579,135304,135304,1.0,0.050722156706103146,0.050722156706103146
case_061,4,ok,77191,43507,1.7742202404210816,135340,63583,1.4614429861861309,paired_b_plan,,0.458,43507,43507,135340,135340,1.0,0.0,0.0
case_061,5,ok,77191,36641,2.1066837695477743,159996,62840,1.7150186949046151,paired_b_plan,,0.416,36749,36641,159996,159996,1.0029475178079201,0.049748614034705874,0.049748614034705874
case_062,2,ok,2854809,1564275,1.8250045548257179,11046912,2194025,1.4025826660913203,paired_b_plan,,25.683,1564275,1564275,11046912,11046912,1.0,0.0,0.0
case_062,3,ok,2854809,1071447,2.664442571587769,10063872,1707889,1.5940023164934896,paired_b_plan,,22.315,1071447,1071447,10063872,10063872,1.0,0.0,0.0
case_062,4,ok,2854809,839736,3.3996506044756925,10229760,1633946,1.9457853420598854,paired_b_plan,,20.134,839736,839736,10229760,10229760,1.0,0.0,0.0
case_062,5,ok,2854809,698377,4.087776372933244,10315776,1632991,2.3382657218092806,paired_b_plan,,18.445,698377,698377,10315776,10315776,1.0,0.0,0.0
case_063,2,ok,1070397,573727,1.8656904764809743,3572736,880115,1.534030993835047,v3_seed,,6.962,573727,573727,3572736,3572736,1.0,0.0,0.0
case_063,3,ok,1070397,395633,2.7055301251412294,3403776,595197,1.504416972295031,paired_b_plan,,4.742,395633,395633,3403776,3403776,1.0,0.0,0.0
case_063,4,ok,1070397,303504,3.5267970109125417,3213312,562876,1.8545917022510412,paired_b_plan,,4.556,303504,303504,3213312,3213312,1.0,0.0,0.0
case_063,5,ok,1070397,249236,4.294712641833443,3197952,500991,2.010106886645589,paired_b_plan,,4.296,249236,249236,3197952,3197952,1.0,0.0,0.0
case_064,2,ok,19116,13683,1.3970620477965359,74726,18371,1.3426149236278593,paired_b_plan,,0.205,13683,13683,74726,74726,1.0,0.15830768454513347,0.15830768454513347
case_064,3,ok,19116,12076,1.5829744948658495,102796,17411,1.4417853593905268,paired_b_plan,,0.248,12092,12076,102796,102796,1.001324942033786,0.25576022214214555,0.25576022214214555
case_064,4,ok,19116,10366,1.8441057302720432,128050,17824,1.7194674898707312,paired_b_plan,,0.25,10373,10366,128050,128050,1.0006752845842177,0.3374842253730235,0.3374842253730235
case_064,5,ok,19116,10880,1.7569852941176471,141048,17824,1.638235294117647,paired_b_plan,,0.259,10905,10880,141048,141048,1.002297794117647,0.3473287087744919,0.3473287087744919
case_065,2,ok,53068,29907,1.7744340789781656,63156,46930,1.569197846657973,paired_b_plan,,0.192,29907,29907,63156,63156,1.0,0.00042568034953086476,0.00042568034953086476
case_065,3,ok,53068,25173,2.1081317284392007,176348,35475,1.40924800381361,paired_b_plan,,0.258,25173,25173,176348,176348,1.0,0.0659495523373558,0.0659495523373558
case_065,4,ok,53068,21197,2.5035618247865266,125168,35475,1.6735858847950182,paired_b_plan,,0.226,21232,21197,125168,125168,1.0016511770533567,0.07038727727875128,0.07038727727875128
case_065,5,ok,53068,16015,3.3136434592569466,113860,35475,2.215110833593506,paired_b_plan,,0.253,16015,16015,113860,113860,1.0,0.00038861571842632226,0.00038861571842632226
case_066,2,ok,359070,256856,1.3979428162083034,1318122,347704,1.3536923412339987,paired_b_plan,,3.405,257085,256856,1318122,1318122,1.0008915501292552,0.2061269872668162,0.2061269872668162
case_066,3,ok,359070,244058,1.4712486376189267,1862908,350658,1.4367814208098075,paired_b_plan,,4.134,244504,244058,1862908,1862908,1.0018274344623,0.2742059705746015,0.2742059705746015
case_066,4,ok,359070,236043,1.521205881979131,2036246,354946,1.5037344890549604,paired_b_plan,,3.929,236499,236043,2036246,2036246,1.0019318513999569,0.2926359586109064,0.2926359586109064
case_066,5,ok,359070,233878,1.535287628592685,2174164,349927,1.4961945971831467,paired_b_plan,,3.866,234918,233878,2174164,2174164,1.0044467628421656,0.3140649367754427,0.3140649367754427
case_067,2,ok,63834834,33768704,1.890354868223548,264024576,61566746,1.8231894833749025,paired_b_plan,,6.256,33768704,33768704,264024576,264024576,1.0,0.0,0.0
case_067,3,ok,63834834,23568859,2.7084397254869232,263599744,61651937,2.6158218775037008,paired_b_plan,,5.644,23568859,23568859,263599744,263599744,1.0,0.0,0.0
case_067,4,ok,63834834,18473155,3.4555458447677183,263174912,61300102,3.318334199003906,paired_b_plan,,5.306,18473155,18473155,263174912,263174912,1.0,0.0,0.0
case_067,5,ok,63834834,15931687,4.006784341168641,262750080,61215138,3.842351283953796,paired_b_plan,,5.286,15931687,15931687,262750080,262750080,1.0,0.0,0.0
case_068,2,ok,362095,202896,1.7846335068212287,2371518,352367,1.7366877612175695,paired_b_plan,,3.026,203128,202896,2371518,2371518,1.0011434429461399,0.13189314593328377,0.13189314593328377
case_068,3,ok,362095,179748,2.0144591316732314,3111020,349122,1.9422858668802991,paired_b_plan,,3.045,180161,179748,3111020,3111020,1.0022976611700825,0.21974289329854205,0.21974289329854205
case_068,4,ok,362095,165084,2.19339851227254,3802990,355320,2.1523587991567927,paired_b_plan,,2.905,177498,165084,3802990,3802990,1.0751980809769572,0.24278853160714006,0.24278853160714006
case_068,5,ok,362095,168075,2.15436561059051,3798848,336379,2.001362486984977,paired_b_plan,,3.485,174596,168075,3798848,3798848,1.038798155585304,0.21324250742932233,0.21324250742932233
case_069,2,ok,25144,15836,1.587774690578429,203110,21602,1.3641070977519576,paired_b_plan,,0.291,15838,15836,203110,203110,1.0001262945188178,0.21668516340627123,0.21668516340627123
case_069,3,ok,25144,15155,1.659122401847575,297868,22638,1.4937644341801386,paired_b_plan,,0.272,15412,15155,297868,297868,1.0169580996370835,0.2972039127571905,0.2972039127571905
case_069,4,ok,25144,14984,1.6780565936999465,338290,22255,1.485250934329952,paired_b_plan,,0.247,15247,14984,338290,338290,1.0175520555258943,0.3183902934824038,0.3183902934824038
case_069,5,ok,25144,14603,1.721837978497569,388980,22057,1.5104430596452785,paired_b_plan,,0.322,15290,14603,388980,388980,1.0470451277134836,0.3195542248445822,0.3195542248445822
case_070,2,ok,117300,71108,1.6496034201496315,222100,112793,1.5862209596669854,paired_b_plan,,0.404,71108,71108,222100,222100,1.0,0.07340296299312526,0.07340296299312526
case_070,3,ok,117300,44527,2.634356682462326,369412,114983,2.5823208390414805,paired_b_plan,,0.405,44632,44527,369412,369412,1.0023581197924856,0.05787501483612441,0.05787501483612441
case_070,4,ok,117300,40885,2.869022869022869,445214,112695,2.756389874036933,paired_b_plan,,0.378,41133,40885,445214,445214,1.0060657943010884,0.11474335619795503,0.11474335619795503
case_070,5,ok,117300,38921,3.0137971789008504,455436,107264,2.7559415225713626,paired_b_plan,,0.493,39045,38921,455436,455436,1.0031859407517791,0.12680103316286837,0.12680103316286837
case_071,2,ok,18919,13233,1.4296833673392277,133990,17171,1.2975893599334996,paired_b_plan,,0.175,13301,13233,133990,133990,1.0051386684803143,0.2081769087149425,0.2081769087149425
case_071,3,ok,18919,13224,1.4306563823351481,196684,16512,1.2486388384754992,paired_b_plan,,0.192,13282,13224,196684,196684,1.0043859649122806,0.28799959839693445,0.28799959839693445
case_071,4,ok,18919,13247,1.428172416396165,209744,16512,1.246470899071488,paired_b_plan,,0.195,13578,13247,209744,209744,1.024986789461765,0.2719611953796194,0.2719611953796194
case_071,5,ok,18919,13397,1.4121818317533776,232082,16512,1.2325147421064417,paired_b_plan,,0.225,14030,13397,232082,232082,1.0472493841904904,0.3310042926407461,0.3310042926407461
case_072,2,ok,23897828,11779726,2.0287252861399323,133878766,21479637,1.8234411394628365,paired_b_plan,,40.603,11779726,11779726,133878766,133878766,1.0,0.01921611344784799,0.01921611344784799
case_072,3,ok,23897828,7895041,3.0269415953634695,134571806,19905302,2.5212411183171817,paired_b_plan,,35.929,7895573,7895041,134571806,134571806,1.000067384070583,0.05616583490123389,0.05616583490123389
case_072,4,ok,23897828,6061316,3.942679774491216,144259344,19820008,3.269918281772473,paired_b_plan,,33.384,6064696,6061316,144259344,144259344,1.0005576346786738,0.07135835646984189,0.07135835646984189
case_072,5,ok,23897828,4901693,4.875423246621116,149149410,19821649,4.0438373027441745,paired_b_plan,,31.107,4905728,4901693,149149410,149149410,1.0008231849689484,0.08807771401619927,0.08807771401619927
case_073,2,ok,10081626,5980423,1.6857713910872192,141121024,8904699,1.4889747765333656,paired_b_plan,,2.813,5980423,5980423,141121024,141121024,1.0,0.0,0.0
case_073,3,ok,10081626,4515227,2.232806013961203,140671616,8847397,1.9594578522851676,paired_b_plan,,2.278,4515227,4515227,140671616,140671616,1.0,0.0,0.0
case_073,4,ok,10081626,3903787,2.5825246100773427,140222208,8696737,2.2277693429482706,paired_b_plan,,2.25,3903787,3903787,140222208,140222208,1.0,0.0,0.0
case_073,5,ok,10081626,3517515,2.8661216796516857,139772800,8531589,2.425459166485431,v3_seed,,2.859,3517515,3517515,139772800,139772800,1.0,0.0,0.0
case_074,2,ok,1682239,862355,1.9507499811562523,8094048,1754022,2.033990641905016,paired_b_plan,,2.021,862860,862355,8094048,8094048,1.00058560569603,0.12379621501843081,0.12379621501843081
case_074,3,ok,1682239,597826,2.813927463843995,9249200,1563244,2.6148812530736367,paired_b_plan,,1.981,599695,597826,9249200,9249200,1.0031263277274658,0.2503448629084577,0.2503448629084577
case_074,4,ok,1682239,476998,3.526721286043128,8028492,1493951,3.1319858783474985,paired_b_plan,,2.051,478661,476998,8028492,8028492,1.0034863877835967,0.3729756345710861,0.3729756345710861
case_074,5,ok,1682239,387574,4.340433052784759,12681708,1241716,3.2038165614824523,paired_b_plan,,2.005,395310,387574,12681708,12681708,1.0199600592403,0.3354260694736209,0.3354260694736209
case_075,2,ok,1441809,959672,1.5023976942121893,5156358,1432612,1.49281421152227,paired_b_plan,,5.546,959724,959672,5156358,5156358,1.0000541851799365,0.14210296864742655,0.14210296864742655
case_075,3,ok,1441809,794525,1.8146804694628866,7685900,1425720,1.7944306346559264,paired_b_plan,,5.697,797302,794525,7685900,7685900,1.0034951700701678,0.24299495848978328,0.24299495848978328
case_075,4,ok,1441809,630793,2.2857086239067335,9161746,1408850,2.233458519672856,paired_b_plan,,5.407,636045,630793,9161746,9161746,1.0083260277143216,0.3442091284141434,0.3442091284141434
case_075,5,ok,1441809,568367,2.5367570601389593,9649940,1415233,2.4899985396759488,paired_b_plan,,5.496,573688,568367,9649940,9649940,1.0093619087666947,0.28848210429666005,0.28848210429666005
case_076,2,ok,6185113,3185456,1.9416727149896278,27339456,5359117,1.682370436132221,paired_b_plan,,57.68,3185698,3185456,27339456,27339456,1.000075970284945,0.25606086549671886,0.25606086549671886
case_076,3,ok,6185113,2134915,2.8971237730776167,52412660,4190325,1.9627596414845556,paired_b_plan,,51.92,2137442,2134915,52412660,52412660,1.0011836536817624,0.14864939082210613,0.14864939082210613
case_076,4,ok,6185113,1664713,3.715423018862711,51852660,3651030,2.193188855976976,paired_b_plan,,47.612,1673518,1664713,51852660,51852660,1.0052892000002402,0.16587438078134487,0.16587438078134487
case_076,5,ok,6185113,1340486,4.614082504405118,53130600,3404239,2.539555802895368,v4_idblock_16,,44.567,1390746,1389794,29429252,29429252,1.0006849936033686,0.386340964732136,0.18276799074723174
case_077,2,ok,495320,281381,1.760317860836375,2614918,537184,1.9090983399732036,paired_b_plan,,2.444,281500,281381,2614918,2614918,1.0004229141271088,0.09947317664563414,0.09947317664563414
case_077,3,ok,495320,223085,2.2203196091176007,4066332,550169,2.466185534661676,paired_b_plan,,2.413,223166,223085,4066332,4066332,1.000363090301903,0.09323172361085398,0.09323172361085398
case_077,4,ok,495320,202190,2.4497749641426383,4071318,557029,2.7549779909985657,paired_b_plan,,2.359,203299,202190,4071318,4071318,1.0054849399080072,0.08863413192012214,0.08863413192012214
case_077,5,ok,495320,162554,3.047110498665059,4269042,552610,3.3995472273829006,paired_b_plan,,2.318,164850,162554,4269042,4269042,1.0141245370769099,0.11896936403055317,0.11896936403055317
case_078,2,ok,2296143,1260358,1.8218180866071385,12535344,2123739,1.6850283808251307,v3_seed,,0.429,1260358,1260358,12535344,12535344,1.0,0.0,0.0
case_078,3,ok,2296143,938948,2.4454421331106726,12673800,2128521,2.2669210648513016,v3_seed,,0.401,993959,938948,12673800,12673800,1.058587909021586,0.22457137066484797,0.22457137066484797
