case,cores,status,singlecore_makespan,makespan,speedup,added_copy_bytes,v1_makespan,gain_over_v1,selected_source,generation_seconds,total_seconds,paired_no_l2_makespan,paired_with_l2_makespan,paired_no_l2_added_copy_bytes,paired_with_l2_added_copy_bytes,paired_l2_speedup,paired_cache_hit_rate,cache_hit_rate
case_057,5,ok,59726,59840,0.9980949197860962,342046,69393,1.1596423796791444,v4_idblock_384,,2.112,,,,,,,
case_058,2,ok,4539717,2271285,1.9987438828680681,82927616,3847040,1.693772468008198,v3_seed,,110.303,,,,,,,
case_058,3,ok,4539717,1997851,2.272300086442883,99434496,3159778,1.581588416753802,v4_idblock_96,,111.402,,,,,,,
case_058,4,ok,4539717,1997851,2.272300086442883,99434496,2951743,1.4774590297274421,v4_idblock_96,,112.378,,,,,,,
case_058,5,ok,4539717,1997851,2.272300086442883,99434496,2987187,1.4952000924993907,v4_idblock_96,,107.234,,,,,,,
case_059,2,ok,829473,393296,2.109029840120418,8601600,733054,1.8638735201985273,v3_seed,,13.178,,,,,,,
case_059,3,ok,829473,307952,2.693513924247935,8937472,600239,1.9491316828596665,v4_idblock_24,,13.262,,,,,,,
case_059,4,ok,829473,232904,3.5614373304022258,9633792,528576,2.2695015972246075,v4_idblock_16,,12.934,,,,,,,
case_059,5,ok,829473,232904,3.5614373304022258,9633792,469527,2.0159679524611,v4_idblock_16,,13.287,,,,,,,
case_060,2,ok,888789,560035,1.587024025284134,17781806,894371,1.5969912594748543,v4_idblock_48,,14.749,,,,,,,
case_060,3,ok,888789,529946,1.677131254882573,22122518,768952,1.451000667992588,v4_idblock_32,,15.302,,,,,,,
case_060,4,ok,888789,485664,1.8300491697964025,22122518,695317,1.4316832213217368,v4_idblock_32,,15.528,,,,,,,
case_060,5,ok,888789,497439,1.7867296291605603,22122518,709429,1.4261628058917777,v4_idblock_32,,15.744,,,,,,,
case_061,2,ok,77191,80588,0.9578473221819626,1262400,85756,1.0641286543902317,v3_seed,,3.218,,,,,,,
case_061,3,ok,77191,53757,1.4359246237699277,888122,84057,1.5636475249734918,v4_idblock_16,,3.264,,,,,,,
case_061,4,ok,77191,50190,1.5379756923689978,888122,79721,1.5883841402669854,v4_idblock_16,,3.33,,,,,,,
case_061,5,ok,77191,44438,1.737049372158963,888122,80352,1.8081821864170304,v4_idblock_16,,3.455,,,,,,,
case_062,2,ok,2854809,1550226,1.8415437491049693,11037696,1842543,1.1885641190381273,v4_idblock_768,,101.54,,,,,,,
case_062,3,ok,2854809,1067070,2.6753718125333856,11037696,1717830,1.6098568978604966,v4_idblock_768,,98.612,,,,,,,
case_062,4,ok,2854809,838835,3.4033021988829746,11827200,1719045,2.049324360571507,v3_seed,,95.805,,,,,,,
case_062,5,ok,2854809,700970,4.072655035165556,11827200,1745243,2.4897541977545403,v3_seed,,93.335,,,,,,,
case_063,2,ok,1070397,584213,1.8322033231030463,3836928,804404,1.376901917622511,v4_idblock_384,,18.564,,,,,,,
case_063,3,ok,1070397,410072,2.6102660020679296,4426752,651035,1.5876114438440079,v4_idblock_192,,17.904,,,,,,,
case_063,4,ok,1070397,318511,3.360628047382979,4426752,654555,2.0550467644759522,v4_idblock_192,,17.55,,,,,,,
case_063,5,ok,1070397,266266,4.020028843337114,4426752,644462,2.4203691045796307,v4_idblock_192,,17.155,,,,,,,
case_064,2,ok,19116,19170,0.9971830985915493,17156,21318,1.1120500782472613,v4_idblock_768,,2.185,,,,,,,
case_064,3,ok,19116,19170,0.9971830985915493,17156,21432,1.1179968701095462,v4_idblock_768,,2.294,,,,,,,
case_064,4,ok,19116,19170,0.9971830985915493,17156,23554,1.2286906624934795,v4_idblock_768,,2.237,,,,,,,
case_064,5,ok,19116,19170,0.9971830985915493,17156,23554,1.2286906624934795,v4_idblock_768,,2.393,,,,,,,
case_065,2,ok,53068,33445,1.5867244730153984,35064,62547,1.8701450142024219,v4_idblock_192,,1.765,,,,,,,
case_065,3,ok,53068,30242,1.754778123140004,423040,48159,1.5924542027643673,v4_idblock_24,,1.698,,,,,,,
case_065,4,ok,53068,30173,1.7587909720611143,423040,48159,1.5960958472806814,v4_idblock_24,,1.75,,,,,,,
case_065,5,ok,53068,19509,2.720180429545338,423040,48159,2.468552975549746,v4_idblock_24,,1.723,,,,,,,
case_066,2,ok,359070,356029,1.0085414390400782,550574,362245,1.0174592519148722,v4_idblock_768,,11.814,,,,,,,
case_066,3,ok,359070,356029,1.0085414390400782,550574,366052,1.028152201084743,v4_idblock_768,,11.506,,,,,,,
case_066,4,ok,359070,354773,1.0121119701893888,1850358,394685,1.1125001057013921,v3_seed,,12.442,,,,,,,
case_066,5,ok,359070,356029,1.0085414390400782,550574,386555,1.0857402065562074,v4_idblock_768,,11.672,,,,,,,
case_067,2,ok,63834834,33933190,1.8811916592574998,268343552,63432485,1.8693345659515064,v4_idblock_48,,21.844,,,,,,,
case_067,3,ok,63834834,23651620,2.6989624389365297,265914624,63632215,2.6903956261769806,v4_idblock_96,,21.346,,,,,,,
case_067,4,ok,63834834,19234282,3.3188051417775823,286322944,62340702,3.241124467240316,v4_idblock_8,,58.872,,,,,,,
case_067,5,ok,63834834,16692809,3.8240917990495187,286322944,61249965,3.669242546296432,v4_idblock_8,,23.348,,,,,,,
case_068,2,ok,362095,352398,1.0275171822768574,2324026,352398,1.0,v3_seed,,11.015,,,,,,,
case_068,3,ok,362095,358839,1.009073707150003,650228,361047,1.0061531773302232,v3_seed,,10.354,,,,,,,
case_068,4,ok,362095,358839,1.009073707150003,650228,376453,1.0490860803870259,v3_seed,,10.605,,,,,,,
case_068,5,ok,362095,349171,1.0370133831274648,2688778,360829,1.0333876524682748,v3_seed,,11.2,,,,,,,
case_069,2,ok,25144,24957,1.007492887766959,72100,31697,1.2700645109588493,v4_idblock_768,,2.645,,,,,,,
case_069,3,ok,25144,24957,1.007492887766959,72100,36092,1.4461674079416595,v4_idblock_768,,2.815,,,,,,,
case_069,4,ok,25144,24957,1.007492887766959,72100,37236,1.4920062507512921,v4_idblock_768,,2.727,,,,,,,
case_069,5,ok,25144,24957,1.007492887766959,72100,37564,1.5051488560323756,v4_idblock_768,,2.656,,,,,,,
case_070,2,ok,117300,94324,1.2435859378313048,2098358,131676,1.3959967770662822,v4_idblock_8,,3.369,,,,,,,
case_070,3,ok,117300,74997,1.5640625625025002,2098358,135233,1.8031787938184194,v4_idblock_8,,3.228,,,,,,,
case_070,4,ok,117300,70066,1.6741358148031855,2098358,139337,1.9886535552193645,v4_idblock_8,,3.343,,,,,,,
case_070,5,ok,117300,70969,1.652834336118587,2098358,137503,1.9375079259958574,v4_idblock_8,,3.254,,,,,,,
case_071,2,ok,18919,18919,1.0,0,22948,1.2129605158835033,v4_idblock_741,,1.671,,,,,,,
case_071,3,ok,18919,18919,1.0,0,26216,1.385696918441778,v4_idblock_741,,1.624,,,,,,,
case_071,4,ok,18919,18919,1.0,0,26216,1.385696918441778,v4_idblock_741,,1.793,,,,,,,
case_071,5,ok,18919,18919,1.0,0,26216,1.385696918441778,v4_idblock_741,,1.696,,,,,,,
case_072,2,ok,23897828,12140234,1.9684816618855947,267306888,20489060,1.687698935621834,v4_idblock_48,,276.091,,,,,,,
case_072,3,ok,23897828,8002927,2.9861359475102045,184040548,18901203,2.36178625645342,v4_idblock_96,,274.005,,,,,,,
case_072,4,ok,23897828,6169421,3.873593324235775,163177672,18902401,3.0638857357927107,v3_seed,,234.922,,,,,,,
case_072,5,ok,23897828,5056174,4.726464714228585,184040548,18903372,3.7386711770599668,v4_idblock_96,,265.641,,,,,,,
case_073,2,ok,10081626,6166525,1.6348958286879562,143505152,10045540,1.6290439104682135,v4_idblock_16,,25.162,,,,,,,
case_073,3,ok,10081626,5014282,2.0105821730808118,142488832,10017710,1.9978353830119646,v4_idblock_48,,23.266,,,,,,,
case_073,4,ok,10081626,4248650,2.3729010391536134,144965376,9413164,2.2155658856342604,v4_idblock_8,,21.95,,,,,,,
case_073,5,ok,10081626,3648427,2.763280175264573,142758656,8901092,2.4397067558155885,v3_seed,,22.075,,,,,,,
case_074,2,ok,1682239,999535,1.6830216050463465,22627130,1847225,1.8480843592270406,v4_idblock_8,,23.039,,,,,,,
case_074,3,ok,1682239,681305,2.4691423077769867,19104376,1672841,2.4553481920725666,v4_idblock_16,,22.521,,,,,,,
case_074,4,ok,1682239,639892,2.6289420714745613,19104376,1596257,2.4945725216130223,v4_idblock_16,,22.814,,,,,,,
case_074,5,ok,1682239,564156,2.9818684902757395,19104376,1372563,2.432949396975305,v4_idblock_16,,22.872,,,,,,,
case_075,2,ok,1441809,1359307,1.0606941625401767,16799438,1450347,1.0669753043278671,v4_idblock_4,,70.47,,,,,,,
case_075,3,ok,1441809,1289156,1.118413132312924,16799438,1523836,1.18204158379591,v4_idblock_4,,69.266,,,,,,,
case_075,4,ok,1441809,1162244,1.2405389918123906,20982670,1444641,1.2429756574350996,v4_idblock_2,,68.223,,,,,,,
case_075,5,ok,1441809,1080757,1.3340732468075618,26304910,1435622,1.3283485556882815,v4_idblock_1,,67.656,,,,,,,
case_076,2,ok,6185113,3346622,1.848166001418744,76409640,5329924,1.5926280290991932,v3_seed,,444.021,,,,,,,
case_076,3,ok,6185113,2342760,2.6400967235226824,76409640,4331901,1.8490588024381498,v3_seed,,427.485,,,,,,,
case_076,4,ok,6185113,2184122,2.8318532572814155,76409640,3844042,1.7599941761495008,v3_seed,,435.857,,,,,,,
case_076,5,ok,6185113,2176789,2.841392987561036,76409640,3620579,1.6632659389587139,v3_seed,,438.35,,,,,,,
case_077,2,ok,495320,307998,1.6081922609887078,3944678,532631,1.7293326580042727,v3_seed,,28.656,,,,,,,
case_077,3,ok,495320,436549,1.1346263535135803,10328248,549573,1.2589033533463598,v4_idblock_4,,28.776,,,,,,,
case_077,4,ok,495320,281612,1.7588739116230843,6352360,571037,2.0277438461429202,v3_seed,,28.045,,,,,,,
case_077,5,ok,495320,346023,1.4314655384179664,6773548,571733,1.6522976796340128,v3_seed,,28.806,,,,,,,
case_078,2,ok,2296143,1080972,2.1241466013920807,15039360,2155458,1.9939998445843186,v3_seed,,2.492,,,,,,,
case_078,3,ok,2296143,850256,2.7005313693758115,15039360,2148481,2.5268636739993604,v3_seed,,2.548,,,,,,,
case_078,4,ok,2296143,619540,3.706206217516222,15039360,2147473,3.466237853891597,v3_seed,,2.476,,,,,,,
case_078,5,ok,2296143,620100,3.7028592162554426,15039360,2147473,3.4631075632962425,v3_seed,,2.545,,,,,,,
case_079,2,ok,31052251,15770030,1.9690673384895272,251940864,20376810,1.2921224626712822,v4_idblock_48,,134.217,,,,,,,
case_079,3,ok,31052251,10092403,3.076794594904702,154030080,15847376,1.5702282201770976,v4_idblock_96,,134.81,,,,,,,
case_079,4,ok,31052251,9240695,3.360380469217954,405590016,13215991,1.4301944821249917,v4_idblock_8,,161.805,,,,,,,
case_079,5,ok,31052251,7858236,3.951554903670493,380817408,11319187,1.4404233978210885,v4_idblock_16,,161.088,,,,,,,
case_080,2,ok,292138,229448,1.273220947665702,8732672,249704,1.0882814406750114,v3_seed,,4.186,,,,,,,
case_080,3,ok,292138,224474,1.3014335735987241,11268096,224474,1.0,v3_seed,,4.162,,,,,,,
case_080,4,ok,292138,224813,1.2994711159941819,11153408,234089,1.0412609591082367,v4_idblock_8,,4.256,,,,,,,
case_080,5,ok,292138,222884,1.3107176827407978,11153408,236630,1.0616733368030007,v4_idblock_8,,4.336,,,,,,,
case_081,2,ok,151795,93903,1.6165085247542677,721532,173313,1.8456598830708284,v4_idblock_48,,20.093,,,,,,,
case_081,3,ok,151795,70535,2.1520521726802295,1078174,159016,2.2544268802722054,v3_seed,,19.774,,,,,,,
case_081,4,ok,151795,67705,2.242005760283583,1436850,160863,2.375939738571745,v4_idblock_24,,19.705,,,,,,,
case_081,5,ok,151795,67705,2.242005760283583,1436850,157993,2.3335499593826157,v4_idblock_24,,19.858,,,,,,,
case_082,2,ok,721041,712757,1.011622474419753,1193504,785381,1.1018916685490285,v4_idblock_384,,24.582,,,,,,,
case_082,3,ok,721041,628913,1.146487669995691,9546008,791526,1.25856199506132,v4_idblock_4,,23.98,,,,,,,
case_082,4,ok,721041,596533,1.2087193835043493,9546008,826781,1.385976970259818,v4_idblock_4,,23.82,,,,,,,
case_082,5,ok,721041,577489,1.2485796266249227,9546008,845593,1.4642581936625634,v4_idblock_4,,23.913,,,,,,,
case_083,2,ok,1057993,769399,1.3750901677803065,30042944,906344,1.1779895736802362,v3_seed,,17.683,,,,,,,
case_083,3,ok,1057993,668853,1.581801980405261,29626176,911648,1.3630020348267855,v4_idblock_48,,17.075,,,,,,,
case_083,4,ok,1057993,620685,1.7045570619557424,30042944,900049,1.4500898201180954,v3_seed,,16.661,,,,,,,
case_083,5,ok,1057993,620685,1.7045570619557424,30042944,901982,1.4532041212531317,v3_seed,,16.29,,,,,,,
case_084,2,ok,2507412,1275508,1.9658144049272916,0,1621409,1.2711868526108814,v4_idblock_96,,34.77,,,,,,,
case_084,3,ok,2507412,846448,2.9622752962969963,0,1338436,1.581238304065932,v4_idblock_192,,32.141,,,,,,,
case_084,4,ok,2507412,645372,3.885219687250144,0,1321399,2.047499736586031,v3_seed,,35.236,,,,,,,
case_084,5,ok,2507412,510616,4.910562927914519,0,1275431,2.4978281134942892,v4_idblock_192,,31.568,,,,,,,
case_085,2,ok,3187899,3124123,1.020414048998711,14489434,3628543,1.1614597120535908,v4_idblock_96,,111.151,,,,,,,
case_085,3,ok,3187899,2756520,1.1564940577249576,46240388,3628543,1.3163492374443138,v4_idblock_4,,519.648,,,,,,,
case_085,4,ok,3187899,2599082,1.2265480658170846,46240388,3628543,1.3960863874244829,v4_idblock_4,,516.046,,,,,,,
case_085,5,ok,3187899,2443671,1.3045532725149989,67838020,3656008,1.4961130201242312,v4_idblock_1,,508.473,,,,,,,
case_086,2,ok,118403,115568,1.0245310120448567,311472,137249,1.1876038349716185,v4_idblock_1536,,9.995,,,,,,,
case_086,3,ok,118403,115568,1.0245310120448567,311472,135299,1.1707306520836218,v4_idblock_1536,,9.86,,,,,,,
case_086,4,ok,118403,115568,1.0245310120448567,311472,148235,1.2826647514883012,v4_idblock_1536,,9.698,,,,,,,
case_086,5,ok,118403,115568,1.0245310120448567,311472,156448,1.3537311366468225,v4_idblock_1536,,10.305,,,,,,,
case_087,2,ok,3974071,2459286,1.6159450344530892,22534070,3887330,1.5806742282109523,v4_idblock_192,,208.646,,,,,,,
case_087,3,ok,3974071,2141673,1.8555918667322229,27868508,3887330,1.8150903522619932,v4_idblock_96,,203.926,,,,,,,
case_087,4,ok,3974071,2109662,1.8837477283090847,36215014,3887330,1.842631663271178,v4_idblock_48,,229.794,,,,,,,
case_087,5,ok,3974071,1931455,2.0575529846669998,36215014,3887330,2.0126433181202774,v4_idblock_48,,231.386,,,,,,,
case_088,2,ok,243623,238936,1.0196161315163894,989402,242172,1.0135433756319685,v4_idblock_96,,17.889,,,,,,,
case_088,3,ok,243623,210337,1.1582508070382291,1417896,239431,1.1383208850558866,v3_seed,,17.586,,,,,,,
case_088,4,ok,243623,235511,1.03444425101163,5506990,248928,1.0569697381438659,v4_idblock_4,,18.29,,,,,,,
case_088,5,ok,243623,220541,1.1046608113684078,7234790,253615,1.1499675797244049,v4_idblock_2,,18.241,,,,,,,
case_089,2,ok,693092,348960,1.986164603392939,2148480,698321,2.0011491288399816,v3_seed,,8.449,,,,,,,
case_089,3,ok,693092,260608,2.6595192779960706,9310080,688064,2.6402259332023577,v3_seed,,7.767,,,,,,,
case_089,4,ok,693092,212731,3.258067700523196,716160,677214,3.1834288373579778,v4_idblock_1536,,8.388,,,,,,,
case_089,5,ok,693092,156404,4.431421191273881,2148480,678136,4.335797038438915,v3_seed,,8.578,,,,,,,
case_090,2,ok,1178363,679752,1.7335189892784428,25781760,941785,1.385483235062199,v3_seed,,5.193,,,,,,,
case_090,3,ok,1178363,589444,1.999109330148411,25781760,920124,1.5610032505208298,v3_seed,,5.41,,,,,,,
case_090,4,ok,1178363,544954,2.162316452397817,22455840,917751,1.6840889322768526,v4_idblock_192,,5.349,,,,,,,
case_090,5,ok,1178363,493762,2.3864999736715258,22455840,921993,1.8672822128879907,v4_idblock_192,,5.624,,,,,,,
case_091,2,ok,9186769,4603691,1.995522505745933,99951208,6633060,1.4408134690186636,v3_seed,,422.63,,,,,,,
case_091,3,ok,9186769,3770747,2.4363260117955408,99951208,5214408,1.3828580915134323,v3_seed,,413.854,,,,,,,
case_091,4,ok,9186769,2380234,3.859607500775134,99951208,4484013,1.8838538563855487,v3_seed,,416.429,,,,,,,
case_091,5,ok,9186769,2385440,3.8511842678918775,99951208,4122287,1.7281034106915285,v3_seed,,412.333,,,,,,,
case_092,2,ok,4815554,3101630,1.5525881552602987,136589024,4201249,1.3545293926096924,v4_idblock_96,,64.804,,,,,,,
case_092,3,ok,4815554,2428720,1.9827538785862513,104132672,4201249,1.729820234526829,v4_idblock_192,,60.869,,,,,,,
case_092,4,ok,4815554,2428720,1.9827538785862513,104132672,4201249,1.729820234526829,v4_idblock_192,,58.522,,,,,,,
case_092,5,ok,4815554,2428720,1.9827538785862513,104132672,4157732,1.7119025659606706,v4_idblock_192,,57.258,,,,,,,
case_093,2,ok,74205,39783,1.8652439484201795,40960,64774,1.6281828921901316,v4_idblock_96,,1.674,,,,,,,
case_093,3,ok,74205,26140,2.838752869166029,16384,55574,2.1260137719969396,v4_idblock_192,,1.502,,,,,,,
case_093,4,ok,74205,21225,3.496113074204947,90112,48435,2.2819787985865725,v4_idblock_48,,1.729,,,,,,,
case_093,5,ok,74205,18708,3.9664849262347657,65536,49244,2.6322428907419284,v3_seed,,1.662,,,,,,,
case_094,2,ok,94892,64829,1.4637276527479985,1499916,99495,1.534729827700566,v3_seed,,1.652,,,,,,,
case_094,3,ok,94892,64829,1.4637276527479985,1499916,107302,1.655154329081121,v3_seed,,1.671,,,,,,,
case_094,4,ok,94892,62197,1.525668440600029,821876,107302,1.725195748991109,v3_seed,,1.679,,,,,,,
case_094,5,ok,94892,62197,1.525668440600029,821876,107302,1.725195748991109,v3_seed,,1.776,,,,,,,
case_095,2,ok,2084853,1069759,1.9488997054476755,0,1967522,1.839219861669778,v4_idblock_96,,25.704,,,,,,,
case_095,3,ok,2084853,717020,2.9076636634961366,0,1949647,2.719097096315305,v4_idblock_96,,24.407,,,,,,,
case_095,4,ok,2084853,547917,3.8050525900820746,0,1932769,3.527485002290493,v4_idblock_192,,22.781,,,,,,,
case_095,5,ok,2084853,434594,4.797242943989103,0,1926601,4.433105381114327,v4_idblock_768,,22.694,,,,,,,
case_096,2,ok,84194,67551,1.2463768115942029,1667790,86331,1.2780121685837367,v4_idblock_8,,3.504,,,,,,,
case_096,3,ok,84194,62103,1.3557155048870424,1667790,98648,1.5884578844822312,v4_idblock_8,,3.354,,,,,,,
case_096,4,ok,84194,59144,1.4235425402407682,1667790,103069,1.7426788854321655,v4_idblock_8,,3.408,,,,,,,
case_096,5,ok,84194,59577,1.4131963677258002,1667790,104975,1.7620054719103009,v4_idblock_8,,3.315,,,,,,,
case_097,2,ok,11491509,5296084,2.169812450104643,37339136,11545157,2.179942198801983,v4_idblock_32,,23.714,,,,,,,
case_097,3,ok,11491509,4430040,2.5939966682016413,59899904,10945719,2.4707946203646016,v4_idblock_8,,61.61,,,,,,,
case_097,4,ok,11491509,2840104,4.046157816756006,44859392,10437777,3.675139008994037,v4_idblock_16,,21.562,,,,,,,
case_097,5,ok,11491509,2840104,4.046157816756006,44859392,9901023,3.4861480424660507,v4_idblock_16,,21.602,,,,,,,
case_098,2,ok,177430,140672,1.2613028889899909,1706096,199351,1.4171334736123748,v3_seed,,4.258,,,,,,,
case_098,3,ok,177430,136636,1.2985596768055272,2338110,213530,1.5627653034339413,v4_idblock_16,,4.202,,,,,,,
case_098,4,ok,177430,135890,1.305688424460961,2338110,229346,1.6877327249981602,v4_idblock_16,,4.035,,,,,,,
case_098,5,ok,177430,135828,1.3062844185293165,2338110,246333,1.8135656860146656,v4_idblock_16,,4.011,,,,,,,
case_099,2,ok,1622999,921704,1.76086791421107,16304508,1229038,1.3334411047364447,v4_idblock_96,,21.674,,,,,,,
case_099,3,ok,1622999,719208,2.256647590126917,26247948,1168328,1.624464688935607,v4_idblock_32,,25.46,,,,,,,
case_099,4,ok,1622999,564016,2.87757616805197,21309188,979649,1.73691703781453,v4_idblock_48,,22.919,,,,,,,
case_099,5,ok,1622999,573313,2.8309126079471425,21309188,866835,1.5119751340018455,v4_idblock_48,,22.047,,,,,,,
case_100,2,ok,151223,144517,1.0464028453399945,735270,158252,1.0950407218527924,v3_seed,,4.677,,,,,,,
case_100,3,ok,151223,106843,1.4153758318280094,2854782,177240,1.6588826596033432,v3_seed,,4.664,,,,,,,
case_100,4,ok,151223,102932,1.4691543931916216,1374876,194824,1.8927447246725995,v3_seed,,4.413,,,,,,,
case_100,5,ok,151223,122185,1.2376560134222696,4475468,211456,1.730621598395875,v4_idblock_4,,4.201,,,,,,,
