case,cores,status,singlecore_makespan,makespan,speedup,added_copy_bytes,v1_makespan,gain_over_v1,selected_source,generation_seconds,total_seconds,paired_no_l2_makespan,paired_with_l2_makespan,paired_no_l2_added_copy_bytes,paired_with_l2_added_copy_bytes,paired_l2_speedup,paired_cache_hit_rate,cache_hit_rate
case_056,2,ok,277285,272373,1.018034092953413,0,275734,1.012339695931682,v3_idblock_128,0.564,6.792,,,,,,,
case_056,3,ok,277285,272373,1.018034092953413,0,279638,1.0266729815363491,v3_idblock_128,0.722,6.998,,,,,,,
case_056,4,ok,277285,272362,1.0180752087295584,107154,283122,1.039506245364625,v2_memory_178,0.873,7.106,,,,,,,
case_056,5,ok,277285,269650,1.0283144817355832,100114,295965,1.0975894678286668,v2_memory_220,0.864,6.908,,,,,,,
case_057,2,ok,59726,58996,1.0123737202522205,196608,62267,1.055444436910977,v3_idblock_64,0.085,0.465,,,,,,,
case_057,3,ok,59726,45955,1.2996627135240997,778388,54149,1.1783048634533784,v2_memory_27,0.087,0.477,,,,,,,
case_057,4,ok,59726,45893,1.301418516985161,839876,57039,1.242869282897174,v2_memory_24,0.088,0.489,,,,,,,
case_057,5,ok,59726,45962,1.2994647752491189,839876,57039,1.2410034376223837,v2_memory_24,0.085,0.494,,,,,,,
case_058,2,ok,4539717,2222484,2.042632027947108,29851648,4026062,1.811514503591477,v3_idblock_128,1.366,39.486,,,,,,,
case_058,3,ok,4539717,2222484,2.042632027947108,29851648,3191136,1.4358420578055906,v3_idblock_128,1.374,36.398,,,,,,,
case_058,4,ok,4539717,2222484,2.042632027947108,29851648,3033713,1.365010051815896,v3_idblock_128,1.387,35.66,,,,,,,
case_058,5,ok,4539717,2222484,2.042632027947108,29851648,2819039,1.2684181303442454,v3_idblock_128,1.665,35.595,,,,,,,
case_059,2,ok,829473,421538,1.9677300741570154,2072576,687824,1.6317010566069963,v3_idblock_32,0.257,2.112,,,,,,,
case_059,3,ok,829473,421538,1.9677300741570154,2072576,585728,1.3895022512798372,v3_idblock_32,0.25,2.049,,,,,,,
case_059,4,ok,829473,364954,2.272815204107915,10418176,429397,1.1765784181020074,v2_memory_64,0.25,2.065,,,,,,,
case_059,5,ok,829473,316312,2.6223254255292243,13725696,372373,1.1772332380687422,v2_memory_51,0.246,2.276,,,,,,,
case_060,2,ok,888789,734932,1.2093486200083818,23780388,759429,1.0333323355085913,v2_reuse_378,0.517,6.127,,,,,,,
case_060,3,ok,888789,613298,1.4491959862905146,21530772,663469,1.0818052561723666,v2_memory_163,0.647,5.897,,,,,,,
case_060,4,ok,888789,561614,1.5825620443934802,25567944,610715,1.087428376073246,v2_critical_189,0.629,6.113,,,,,,,
case_060,5,ok,888789,528035,1.6832009241811623,26527542,609918,1.1550711600556782,v2_reuse_98,0.626,6.081,,,,,,,
case_061,2,ok,77191,70449,1.0957004357762352,224000,74101,1.0518389189342645,v2_memory_52,0.12,0.613,,,,,,,
case_061,3,ok,77191,59890,1.2888796126231423,358400,65547,1.0944565035899148,v2_memory_83,0.118,0.613,,,,,,,
case_061,4,ok,77191,49633,1.555235428041827,611868,63624,1.2818890657425503,v2_memory_26,0.117,0.621,,,,,,,
case_061,5,ok,77191,53756,1.435951335664856,1149836,63399,1.1793846268323536,v2_critical_24,0.12,0.7,,,,,,,
case_062,2,ok,2854809,1578661,1.8083736787061946,11053056,2194025,1.3898012302831324,v3_idblock_128,1.512,50.168,,,,,,,
case_062,3,ok,2854809,1077503,2.6494673332696057,10527744,1707889,1.5850433827098394,v3_idblock_128,1.488,44.436,,,,,,,
case_062,4,ok,2854809,843519,3.3844039079143444,10546176,1633942,1.9370541742391103,v3_idblock_512,1.528,41.561,,,,,,,
case_062,5,ok,2854809,699939,4.078653996991166,10285056,1632991,2.33304759414749,v3_idblock_128,1.54,38.873,,,,,,,
case_063,2,ok,1070397,573727,1.8656904764809743,3572736,882030,1.5373688182707106,v3_idblock_128,0.412,10.905,,,,,,,
case_063,3,ok,1070397,401409,2.666599403600816,3102720,595459,1.4834221454925027,v3_idblock_128,0.529,9.936,,,,,,,
case_063,4,ok,1070397,303778,3.5236159300541843,3667968,562876,1.8529189078866803,v3_idblock_128,0.568,9.9,,,,,,,
case_063,5,ok,1070397,257523,4.1565102922845725,3486720,501147,1.9460281217599982,v3_idblock_128,0.595,11.175,,,,,,,
case_064,2,ok,19116,17014,1.1235453156224287,14502,18371,1.07975784647937,v3_idblock_32,0.083,0.341,,,,,,,
case_064,3,ok,19116,17014,1.1235453156224287,14502,17411,1.0233337251675092,v3_idblock_32,0.086,0.356,,,,,,,
case_064,4,ok,19116,17014,1.1235453156224287,14502,17824,1.0476078523568826,v3_idblock_32,0.086,0.361,,,,,,,
case_064,5,ok,19116,17014,1.1235453156224287,14502,17824,1.0476078523568826,v3_idblock_32,0.085,0.353,,,,,,,
case_065,2,ok,53068,32040,1.6563046192259676,202752,46930,1.4647315855181025,v2_memory_33,0.072,0.339,,,,,,,
case_065,3,ok,53068,32053,1.655632858078807,234584,35475,1.106760677627679,v2_reuse_34,0.073,0.348,,,,,,,
case_065,4,ok,53068,31395,1.6903328555502468,199168,35475,1.129956999522217,v2_reuse_32,0.073,0.351,,,,,,,
case_065,5,ok,53068,31395,1.6903328555502468,199168,35475,1.129956999522217,v2_reuse_32,0.074,0.36,,,,,,,
case_066,2,ok,359070,346874,1.0351597410010551,0,347704,1.002392799690954,v2_critical_426,0.55,4.907,,,,,,,
case_066,3,ok,359070,347287,1.033928710259814,0,350658,1.0097066691238084,v3_idblock_128,0.69,5.143,,,,,,,
case_066,4,ok,359070,347287,1.033928710259814,0,354946,1.0220538056420194,v3_idblock_128,0.675,5.461,,,,,,,
case_066,5,ok,359070,338501,1.0607649608125234,0,349927,1.0337547008723755,v2_critical_384,0.726,5.638,,,,,,,
case_067,2,ok,63834834,36346838,1.756269252362475,264024576,63508184,1.7472822257606013,v3_idblock_128,0.846,13.444,,,,,,,
case_067,3,ok,63834834,30367451,2.1020807442811056,263599744,63652663,2.096081854219506,v3_idblock_128,0.843,13.279,,,,,,,
case_067,4,ok,63834834,30367451,2.1020807442811056,263599744,62556537,2.0599864308663904,v3_idblock_128,1.028,14.106,,,,,,,
case_067,5,ok,63834834,30367451,2.1020807442811056,263599744,61833450,2.0361751798002405,v3_idblock_128,1.005,14.266,,,,,,,
case_068,2,ok,362095,349140,1.0371054591281434,4,352367,1.00924271066048,v3_idblock_128,0.483,4.448,,,,,,,
case_068,3,ok,362095,349140,1.0371054591281434,4,349367,1.000650168986653,v3_idblock_128,0.588,4.751,,,,,,,
case_068,4,ok,362095,349140,1.0371054591281434,4,355392,1.0179068568482557,v3_idblock_128,0.604,4.686,,,,,,,
case_068,5,ok,362095,335742,1.0784918181222487,54782,336760,1.003032090116816,v2_memory_153,0.599,4.712,,,,,,,
case_069,2,ok,25144,21536,1.1675334323922735,74116,21602,1.0030646359583952,v3_idblock_32,0.096,0.402,,,,,,,
case_069,3,ok,25144,21536,1.1675334323922735,74116,22638,1.0511701337295691,v3_idblock_32,0.095,0.413,,,,,,,
case_069,4,ok,25144,21536,1.1675334323922735,74116,22255,1.0333859583952452,v3_idblock_32,0.097,0.421,,,,,,,
case_069,5,ok,25144,21536,1.1675334323922735,74116,22057,1.0241920505200595,v3_idblock_32,0.097,0.421,,,,,,,
case_070,2,ok,117300,103858,1.1294267172485508,0,112793,1.0860309268424195,v2_memory_193,0.116,0.575,,,,,,,
case_070,3,ok,117300,99003,1.1848125814369261,225340,114983,1.1614092502247406,v2_reuse_37,0.121,0.595,,,,,,,
case_070,4,ok,117300,56213,2.08670592211766,319640,112695,2.0047853699322222,v2_memory_27,0.118,0.582,,,,,,,
case_070,5,ok,117300,55031,2.1315258672384654,483596,107264,1.9491559302938344,v2_memory_35,0.121,0.642,,,,,,,
case_071,2,ok,18919,15926,1.1879316840386789,0,17171,1.0781740550043952,v2_critical_53,0.069,0.281,,,,,,,
case_071,3,ok,18919,16512,1.1457727713178294,0,16512,1.0,v1,0.071,0.285,,,,,,,
case_071,4,ok,18919,16512,1.1457727713178294,0,16512,1.0,v1,0.072,0.296,,,,,,,
case_071,5,ok,18919,16512,1.1457727713178294,0,16512,1.0,v1,0.07,0.297,,,,,,,
case_072,2,ok,23897828,12364390,1.9327947436145252,95972710,21486389,1.7377637716053926,v3_idblock_128,3.819,99.108,,,,,,,
case_072,3,ok,23897828,9245041,2.584934777466103,96521618,19916203,2.1542579421767845,v3_idblock_128,3.872,88.641,,,,,,,
case_072,4,ok,23897828,6286092,3.8016987342851487,98472668,19830790,3.1547088397688103,v3_idblock_128,3.91,90.123,,,,,,,
case_072,5,ok,23897828,6313259,3.7853393944395437,100060690,19832258,3.141366131185177,v3_idblock_128,3.923,90.264,,,,,,,
case_073,2,ok,10081626,6629353,1.5207556453850022,141121024,10025102,1.5122293231330417,v3_idblock_32,0.418,4.342,,,,,,,
case_073,3,ok,10081626,5146879,1.9587843428998428,140671616,9994685,1.941892358456455,v3_idblock_32,0.485,4.558,,,,,,,
case_073,4,ok,10081626,4973165,2.027205210364024,140222208,9392338,1.888603736252467,v3_idblock_32,0.473,4.34,,,,,,,
case_073,5,ok,10081626,3517515,2.8661216796516857,139772800,8871850,2.522192513749053,v3_idblock_32,0.482,4.223,,,,,,,
case_074,2,ok,1682239,1080307,1.5571860591480013,7454888,1754918,1.6244623056223833,v3_idblock_32,0.442,3.38,,,,,,,
case_074,3,ok,1682239,1039855,1.6177630535026517,7717072,1563492,1.503567324290406,v3_idblock_32,0.43,3.439,,,,,,,
case_074,4,ok,1682239,1041923,1.6145521310116007,7782620,1494633,1.4344946795492566,v3_idblock_32,0.467,3.522,,,,,,,
case_074,5,ok,1682239,777076,2.1648320112833237,19071164,1242264,1.5986390005610778,v2_reuse_67,0.441,3.451,,,,,,,
case_075,2,ok,1441809,1386799,1.0396668875590478,0,1432612,1.0330350685283158,v3_idblock_128,0.596,6.331,,,,,,,
case_075,3,ok,1441809,1386799,1.0396668875590478,0,1425720,1.0280653504941957,v3_idblock_128,0.732,6.618,,,,,,,
case_075,4,ok,1441809,1386799,1.0396668875590478,0,1408850,1.0159006460200792,v3_idblock_128,0.881,6.812,,,,,,,
case_075,5,ok,1441809,1386799,1.0396668875590478,0,1415233,1.020503331773386,v3_idblock_128,0.862,7.038,,,,,,,
case_076,2,ok,6185113,3375452,1.832380670796089,26579788,5365102,1.5894469836928506,v3_idblock_128,3.791,101.8,,,,,,,
case_076,3,ok,6185113,2373569,2.605828185319239,27673736,4198394,1.7688105970376256,v3_idblock_128,3.877,87.855,,,,,,,
case_076,4,ok,6185113,2177091,2.8409988374395008,28128424,3670443,1.6859391729606157,v3_idblock_128,3.996,87.625,,,,,,,
case_076,5,ok,6185113,2183470,2.8326988692310864,28196312,3451423,1.5807054825575804,v3_idblock_128,3.878,81.092,,,,,,,
case_077,2,ok,495320,328332,1.508594958761254,1914500,537270,1.6363619750740104,v2_memory_208,0.468,3.102,,,,,,,
case_077,3,ok,495320,481963,1.027713745660974,79642,550273,1.1417328716104764,v3_idblock_32,0.494,3.219,,,,,,,
case_077,4,ok,495320,256034,1.9345868126889398,3069572,557309,2.176699188389042,v2_memory_104,0.492,3.11,,,,,,,
case_077,5,ok,495320,311295,1.591159511074704,2614916,552897,1.77611911530863,v2_memory_83,0.478,3.357,,,,,,,
case_078,2,ok,2296143,1260358,1.8218180866071385,12535344,2137422,1.6958848200273255,v3_idblock_32,0.091,0.491,,,,,,,
case_078,3,ok,2296143,993959,2.3100983038535796,12673800,2128521,2.1414575450295232,v3_idblock_32,0.09,0.493,,,,,,,
case_078,4,ok,2296143,690924,3.3232931552529656,13146912,2115777,3.0622427358146482,v3_idblock_32,0.094,0.495,,,,,,,
case_078,5,ok,2296143,663941,3.458353980248245,13620024,2115777,3.186694299644095,v3_idblock_32,0.096,0.509,,,,,,,
case_079,2,ok,31052251,16708400,1.8584814225180148,36642816,22351443,1.3377368868353643,v3_idblock_128,1.713,49.393,,,,,,,
case_079,3,ok,31052251,13316146,2.331924792653971,36802560,16354463,1.228167894824824,v3_idblock_128,1.739,45.149,,,,,,,
case_079,4,ok,31052251,13199130,2.3525983151919863,453439488,14060852,1.0652862726558492,v2_critical_332,1.701,43.246,,,,,,,
case_079,5,ok,31052251,11783350,2.6352650986349384,453496832,11980912,1.0167661997649224,v2_critical_332,1.606,42.735,,,,,,,
case_080,2,ok,292138,188455,1.5501737815393595,5361664,202401,1.07400175108116,v2_critical_51,0.097,0.761,,,,,,,
case_080,3,ok,292138,149443,1.954845660218277,6774784,155445,1.0401624699718288,v2_memory_34,0.095,0.831,,,,,,,
case_080,4,ok,292138,156638,1.8650519031141868,7327744,156894,1.0016343416029316,v2_memory_26,0.097,0.837,,,,,,,
case_080,5,ok,292138,169703,1.7214663264644703,8073216,178639,1.0526567002351166,v2_critical_32,0.102,0.892,,,,,,,
case_081,2,ok,151795,94710,1.6027346637102735,0,173881,1.835930735930736,v3_idblock_32,0.391,3.22,,,,,,,
case_081,3,ok,151795,57333,2.647602602340711,0,127883,2.2305304100605237,v3_idblock_32,0.407,3.057,,,,,,,
case_081,4,ok,151795,57333,2.647602602340711,0,131143,2.287391205762824,v3_idblock_32,0.402,3.091,,,,,,,
case_081,5,ok,151795,57333,2.647602602340711,0,129088,2.2515479741161286,v3_idblock_32,0.408,3.118,,,,,,,
case_082,2,ok,721041,681649,1.0577892727782188,0,749763,1.0999253281380887,v3_idblock_32,0.444,2.756,,,,,,,
case_082,3,ok,721041,681649,1.0577892727782188,0,768622,1.1275920598431157,v3_idblock_32,0.433,2.713,,,,,,,
case_082,4,ok,721041,681649,1.0577892727782188,0,793359,1.1638819979197506,v3_idblock_32,0.431,2.802,,,,,,,
case_082,5,ok,721041,681649,1.0577892727782188,0,826477,1.2124671201747528,v3_idblock_32,0.441,2.855,,,,,,,
case_083,2,ok,1057993,644672,1.6411337858631987,14241216,873836,1.3554737913233397,v3_idblock_32,0.391,2.778,,,,,,,
case_083,3,ok,1057993,630917,1.676913128034274,14643200,868210,1.3761081093075633,v3_idblock_32,0.376,2.821,,,,,,,
case_083,4,ok,1057993,450029,2.350944050272316,14977600,867660,1.9280090838590402,v3_idblock_32,0.392,2.877,,,,,,,
case_083,5,ok,1057993,450029,2.350944050272316,14977600,860369,1.911807905712743,v3_idblock_32,0.392,2.749,,,,,,,
case_084,2,ok,2507412,1266692,1.9794961995496931,0,1788452,1.4119075513226578,v3_idblock_128,0.975,16.583,,,,,,,
case_084,3,ok,2507412,857068,2.9255694997363104,0,1683881,1.9646994170824252,v3_idblock_128,1.254,15.525,,,,,,,
case_084,4,ok,2507412,633788,3.9562314212323364,0,1437840,2.2686450358795054,v3_idblock_128,1.545,16.824,,,,,,,
case_084,5,ok,2507412,522096,4.802588029787625,0,1361837,2.608403435383531,v3_idblock_128,1.571,14.921,,,,,,,
case_085,2,ok,3187899,3052200,1.0444594063298605,203398,3403566,1.1151189306074307,v3_idblock_128,1.952,33.071,,,,,,,
case_085,3,ok,3187899,3052200,1.0444594063298605,203398,3403566,1.1151189306074307,v3_idblock_128,1.987,33.531,,,,,,,
case_085,4,ok,3187899,3052200,1.0444594063298605,203398,3403566,1.1151189306074307,v3_idblock_128,2.033,32.856,,,,,,,
case_085,5,ok,3187899,3052200,1.0444594063298605,203398,3441764,1.1276338378874255,v3_idblock_128,1.984,32.568,,,,,,,
case_086,2,ok,118403,112571,1.0518073038349132,0,114580,1.0178465146440914,v3_idblock_512,0.484,3.697,,,,,,,
case_086,3,ok,118403,110029,1.0761072080996827,30724,110029,1.0,v1,0.574,3.76,,,,,,,
case_086,4,ok,118403,112571,1.0518073038349132,0,117711,1.0456600723099199,v3_idblock_512,0.577,3.811,,,,,,,
case_086,5,ok,118403,112571,1.0518073038349132,0,115066,1.0221637899636673,v3_idblock_512,0.57,3.895,,,,,,,
case_087,2,ok,3974071,2517783,1.5784009185859147,34507688,4009566,1.5924986386833178,v2_reuse_332,3.008,61.474,,,,,,,
case_087,3,ok,3974071,2518279,1.578090036886302,34862504,4009566,1.5921849802980528,v2_reuse_332,3.044,62.871,,,,,,,
case_087,4,ok,3974071,2465824,1.6116604429188783,35296616,4009566,1.626055225352661,v2_memory_332,3.115,60.384,,,,,,,
case_087,5,ok,3974071,2383187,1.667544762538567,35766632,4009566,1.682438683997521,v2_memory_332,3.122,63.989,,,,,,,
case_088,2,ok,243623,216864,1.1233906964733658,170772,236930,1.0925280360041316,v3_idblock_32,0.336,1.987,,,,,,,
case_088,3,ok,243623,205371,1.186258040327018,169984,227416,1.107342321944189,v2_memory_244,0.342,2.065,,,,,,,
case_088,4,ok,243623,201896,1.206675714229108,285440,231997,1.1490916115227643,v2_reuse_119,0.349,2.005,,,,,,,
case_088,5,ok,243623,215746,1.1292121290777117,231998,237367,1.100215067718521,v3_idblock_32,0.362,2.079,,,,,,,
case_089,2,ok,693092,346832,1.998350786547954,238720,679120,1.958066153065461,v3_idblock_128,0.444,3.496,,,,,,,
case_089,3,ok,693092,243614,2.8450417463692563,477440,667964,2.741894964985592,v3_idblock_128,0.559,3.612,,,,,,,
case_089,4,ok,693092,178160,3.8902784014369107,716160,659400,3.701167489896722,v3_idblock_128,0.575,3.455,,,,,,,
case_089,5,ok,693092,147432,4.701096098540344,954880,654900,4.442047859352108,v3_idblock_128,0.555,3.315,,,,,,,
case_090,2,ok,1178363,769224,1.5318853805913493,21498480,928663,1.2072725239982112,v3_idblock_32,0.155,0.914,,,,,,,
case_090,3,ok,1178363,657430,1.7923778957455547,21438504,901199,1.3707908066258006,v3_idblock_32,0.158,0.96,,,,,,,
case_090,4,ok,1178363,608275,1.9372208293945994,21392136,889446,1.4622432288027618,v3_idblock_32,0.156,0.939,,,,,,,
case_090,5,ok,1178363,542638,2.171545302761694,21724704,893441,1.6464770251991199,v3_idblock_32,0.161,0.936,,,,,,,
case_091,2,ok,9186769,4684571,1.9610694341061328,40225296,6950208,1.483638096209877,v3_idblock_128,3.727,108.577,,,,,,,
case_091,3,ok,9186769,3798040,2.4188183905382776,41210452,5268776,1.3872355214795,v3_idblock_128,3.772,93.792,,,,,,,
case_091,4,ok,9186769,2384682,3.8524084133649685,41774808,4482620,1.879755875206841,v3_idblock_128,3.866,86.349,,,,,,,
case_091,5,ok,9186769,2349753,3.909674335983399,42311316,4095909,1.7431232133760441,v3_idblock_128,3.851,83.762,,,,,,,
case_092,2,ok,4815554,3035001,1.586672953320279,66188960,4168791,1.3735715408331002,v3_idblock_128,1.563,33.081,,,,,,,
case_092,3,ok,4815554,2673240,1.801392317936287,66639392,4168791,1.559452574404094,v3_idblock_128,1.429,32.368,,,,,,,
case_092,4,ok,4815554,2205995,2.182939671214123,67078464,4168791,1.8897554164900645,v3_idblock_128,1.529,32.385,,,,,,,
case_092,5,ok,4815554,1842267,2.6139283828022757,67366048,4172340,2.264785723242071,v3_idblock_128,1.944,35.377,,,,,,,
case_093,2,ok,74205,38899,1.907632586955963,8192,46070,1.1843492120620067,v3_idblock_32,0.054,0.347,,,,,,,
case_093,3,ok,74205,26140,2.838752869166029,16384,32177,1.2309487375669472,v3_idblock_32,0.052,0.367,,,,,,,
case_093,4,ok,74205,21923,3.384801350180176,24576,35595,1.6236372759202664,v3_idblock_32,0.055,0.373,,,,,,,
case_093,5,ok,74205,17950,4.133983286908078,32768,37415,2.0844011142061283,v3_idblock_32,0.055,0.386,,,,,,,
case_094,2,ok,94892,54828,1.7307215291456919,693248,70351,1.2831217626030496,v2_reuse_30,0.064,0.316,,,,,,,
case_094,3,ok,94892,57364,1.6542082142110035,410628,69257,1.2073251516630639,v2_memory_72,0.064,0.315,,,,,,,
case_094,4,ok,94892,55520,1.709149855907781,824836,69257,1.2474243515850143,v2_memory_24,0.066,0.313,,,,,,,
case_094,5,ok,94892,55520,1.709149855907781,824836,69257,1.2474243515850143,v2_memory_24,0.065,0.325,,,,,,,
case_095,2,ok,2084853,1047299,1.9906951119021405,0,2469400,2.3578748762292334,v3_idblock_32,0.574,5.136,,,,,,,
case_095,3,ok,2084853,704593,2.958946512383745,0,2274143,3.2275980601567147,v3_idblock_32,0.575,5.211,,,,,,,
case_095,4,ok,2084853,524525,3.974744769076784,0,2126184,4.053541775892474,v3_idblock_32,0.59,5.13,,,,,,,
case_095,5,ok,2084853,425261,4.90252574301429,0,2206053,5.187527189184995,v3_idblock_32,0.58,4.92,,,,,,,
case_096,2,ok,84194,71323,1.1804607209455575,155648,71323,1.0,v1,0.117,0.56,,,,,,,
case_096,3,ok,84194,68430,1.2303667981879294,155136,69198,1.0112231477422182,v2_reuse_58,0.116,0.552,,,,,,,
case_096,4,ok,84194,64681,1.3016805553408266,159744,64681,1.0,v1,0.118,0.573,,,,,,,
case_096,5,ok,84194,65598,1.2834842525686758,307756,67039,1.0219671331443032,v2_reuse_35,0.116,0.568,,,,,,,
case_097,2,ok,11491509,11122554,1.0331717877027164,96172032,11672907,1.0494808116912717,v2_critical_306,0.565,11.211,,,,,,,
case_097,3,ok,11491509,10636505,1.0803839231025605,102809600,11178066,1.0509153147579962,v2_critical_204,0.676,11.687,,,,,,,
case_097,4,ok,11491509,10661424,1.0778587363189007,109330432,10921372,1.0243821088064784,v2_critical_153,0.654,11.956,,,,,,,
case_097,5,ok,11491509,10414151,1.1034513519152929,113401856,10803082,1.0373463953038515,v2_memory_122,0.653,11.909,,,,,,,
case_098,2,ok,177430,128795,1.3776155906673395,12344,197958,1.537000659963508,v3_idblock_32,0.131,0.721,,,,,,,
case_098,3,ok,177430,128864,1.3768779488452942,61512,207095,1.6070818847777502,v3_idblock_32,0.129,0.71,,,,,,,
case_098,4,ok,177430,128933,1.3761410965385124,94280,219998,1.7062970690203438,v3_idblock_32,0.131,0.722,,,,,,,
case_098,5,ok,177430,129002,1.3754050324801166,110680,219695,1.703035611850979,v3_idblock_32,0.133,0.778,,,,,,,
case_099,2,ok,1622999,1048261,1.5482775759090532,14188544,1171557,1.1176195623036629,v2_memory_450,0.615,8.503,,,,,,,
case_099,3,ok,1622999,804694,2.016914504146918,15745024,1073755,1.3343643670761804,v2_memory_300,0.746,8.637,,,,,,,
case_099,4,ok,1622999,717671,2.2614805391328336,17346560,794460,1.1069974960671394,v2_memory_146,0.75,8.563,,,,,,,
case_099,5,ok,1622999,619930,2.6180359072798542,18247808,666779,1.0755714354846515,v2_memory_117,0.74,7.759,,,,,,,
case_100,2,ok,151223,137798,1.0974252166214313,2138112,137798,1.0,v1,0.138,0.704,,,,,,,
case_100,3,ok,151223,103764,1.4573744265834008,352256,145501,1.4022300605219538,v2_memory_67,0.138,0.711,,,,,,,
case_100,4,ok,151223,102094,1.4812133915803083,196608,151250,1.4814778537426294,v2_memory_112,0.138,0.7,,,,,,,
case_100,5,ok,151223,109822,1.3769827539108739,1135872,159539,1.4527052867367194,v2_memory_26,0.143,0.758,,,,,,,
