case,cores,singlecore_makespan,makespan,speedup,added_copy_bytes,partition_added_copy_bytes,spill_added_copy_bytes,selected_source,total_seconds,paired_no_l2_makespan,paired_with_l2_makespan,paired_no_l2_added_copy_bytes,paired_with_l2_added_copy_bytes,paired_l2_speedup,paired_cache_hit_rate,cache_hit_rate
case_044,4,154407,95867,1.610637654250159,202016,202016,0,round4_round3_round2_round1_seed_reference_a_refine1_merge_4_5_merge_2_3_merge_10_11_batchmerge_2_merge_0_2,0.093,,,,,,,
case_045,5,125614,26164,4.801024308209754,0,0,0,seed_reference_a_affinity_64_bundle_5,0.125,,,,,,,
case_045,2,125614,63059,1.99200748505368,0,0,0,seed_reference_a_affinity_64_bundle_2,0.11,,,,,,,
case_045,3,125614,42601,2.94861622966597,0,0,0,seed_reference_a_affinity_64_bundle_3,0.109,,,,,,,
case_045,4,125614,31878,3.940460505677897,0,0,0,seed_reference_a_affinity_64_bundle_4,0.109,,,,,,,
case_046,5,276455,100132,2.7609056046019256,3931104,3069728,861376,round2_round1_seed_reference_a_affinity_64_bundle_4_worksplit_0_4_0_worksplit_2_0_1,0.094,,,,,,,
case_046,2,276455,139390,1.9833201807877179,5516896,4652000,864896,round2_round1_seed_reference_a_affinity_64_bundle_0_merge_0_2_merge_0_4,0.078,,,,,,,
case_046,3,276455,127946,2.160716239663608,5549664,4684768,864896,round3_round2_round1_structure_components_total_worksplit_0_2_0_merge_1_4_merge_1_7,0.094,,,,,,,
case_046,4,276455,115315,2.3973897584876207,4563488,2837504,1725984,round3_round2_round1_seed_reference_a_affinity_64_bundle_4_split_0_1_split_0_1_merge_5_4,0.093,,,,,,,
case_047,5,326508,320705,1.0180945105314854,639128,639128,0,round2_round1_polish_seed_reference_a_refine1_merge_1_2_placement_split_11_1_split_13_1,0.656,,,,,,,
case_047,2,326508,320863,1.0175931783970105,644180,644180,0,round2_round1_seed_reference_a_refine1_merge_1_2_split_10_1_split_12_1,0.672,,,,,,,
case_047,3,326508,320767,1.017897726387066,263148,263148,0,round3_round2_round1_seed_reference_a_refine1_merge_1_2_split_10_1_merge_0_1_batchmerge_2,0.688,,,,,,,
case_047,4,326508,320705,1.0180945105314854,639128,639128,0,round2_round1_polish_seed_reference_a_refine1_merge_1_2_placement_split_11_1_split_13_1,0.703,,,,,,,
case_048,5,222220,172299,1.2897347053668333,3277470,3277470,0,round6_round5_round4_round3_round2_round1_seed_reference_a_chains_8_merge_229_231_placement_merge_506_508_merge_504_506_merge_227_229_merge_225_227,0.125,,,,,,,
case_048,2,222220,218441,1.0172998658676713,171090,171090,0,seed_reference_local1_adaptive_critical_192_split_8_2,0.11,,,,,,,
case_048,3,222220,189218,1.174412582312465,3269278,3269278,0,round6_round5_round4_round3_round2_round1_seed_reference_a_chains_8_merge_226_228_merge_504_506_merge_368_370_merge_646_648_merge_226_230_merge_224_226,0.125,,,,,,,
case_048,4,222220,172534,1.2879780217232546,3320606,3320606,0,round4_round1_seed_reference_a_chains_8_swap_0_12_swap_0_122,0.141,,,,,,,
case_049,5,196276,160206,1.2251476224361135,103040,103040,0,round2_round1_seed_reference_a_affinity_64_bundle_4_worksplit_3_3_0_worksplit_1_1_0,0.25,,,,,,,
case_049,2,196276,160206,1.2251476224361135,0,,,a_affinity_64_bundle_0,0.234,,,,,,,
case_049,3,196276,160206,1.2251476224361135,0,,,a_affinity_64_bundle_2,0.25,,,,,,,
case_049,4,196276,160206,1.2251476224361135,37520,37520,0,round3_round2_round1_structure_affinity_64_bundle_0_merge_1_6_worksplit_1_3_0_worksplit_10_1_0,0.25,,,,,,,
case_050,5,149690,108134,1.384300959920099,286984,286984,0,round3_round2_round1_polish_seed_reference_components_total_placement_batchmerge_4_worksplit_5_4_0_worksplit_7_1_0,0.235,,,,,,,
case_050,2,149690,108121,1.3844674022622803,3456,3456,0,round5_round4_round3_round2_round1_seed_reference_components_total_batchmerge_4_merge_13_17_batchmerge_2_merge_1_9_batchmerge_2,0.219,,,,,,,
case_050,3,149690,108121,1.3844674022622803,227460,227460,0,round5_round4_round3_round2_round1_polish_seed_reference_components_total_placement_batchmerge_4_worksplit_4_2_0_merge_11_12_merge_11_22_batchmerge_2,0.25,,,,,,,
case_050,4,149690,108121,1.3844674022622803,353800,353800,0,round3_round2_round1_polish_seed_reference_components_total_critical_order_batchmerge_4_worksplit_4_1_0_worksplit_6_2_0,0.25,,,,,,,
case_051,5,607628,252724,2.4043145882464665,9045400,9045400,0,round3_round2_round1_seed_reference_a_affinity_64_bundle_5_split_12_2_splitmove_0_145_2_0_split_18_2,0.109,,,,,,,
case_051,2,607628,357954,1.69750303111573,9045258,9045258,0,round1_seed_reference_a_affinity_64_bundle_2_split_0_1,0.078,,,,,,,
case_051,3,607628,291222,2.086476983194951,9045304,9045304,0,seed_reference_a_affinity_64_bundle_3,0.094,,,,,,,
case_051,4,607628,253786,2.3942534261149158,9045352,9045352,0,round2_round1_seed_reference_a_affinity_64_bundle_4_split_0_2_split_5_1,0.109,,,,,,,
case_052,5,180301,37262,4.8387365144114645,355360,355360,0,round2_round1_seed_reference_a_affinity_64_bundle_5_split_0_1_split_0_1,0.094,,,,,,,
case_052,2,180301,90574,1.9906485304833617,102912,102912,0,round4_round3_round2_round1_structure_components_pipe_batchmerge_4_merge_0_8_batchmerge_2_batchmerge_2,0.063,,,,,,,
case_052,3,180301,61071,2.952317794042999,181248,181248,0,seed_reference_a_affinity_64_bundle_3,0.094,,,,,,,
case_052,4,180301,45610,3.9531023898267925,254976,254976,0,seed_reference_a_affinity_64_bundle_4,0.078,,,,,,,
case_053,5,1472686,489613,3.0078572260131984,6592844,2301356,4291488,round2_round1_seed_reference_a_affinity_64_bundle_4_split_0_1_split_0_1,0.531,,,,,,,
case_053,2,1472686,731495,2.0132550461725645,9989124,9104388,884736,seed_reference_a_refine1_move_2_0_6,0.484,,,,,,,
case_053,3,1472686,511293,2.880317156698801,6359090,2138930,4220160,round2_round1_seed_reference_a_affinity_64_bundle_3_split_1_1_split_0_1,0.453,,,,,,,
case_053,4,1472686,489613,3.0078572260131984,6592844,2301356,4291488,round2_round1_seed_reference_a_affinity_64_bundle_4_split_0_1_split_0_1,0.485,,,,,,,
case_054,5,815051,515952,1.5797031506806836,334636,334636,0,round2_round1_seed_reference_a_affinity_64_bundle_4_split_0_2_split_0_1,0.735,,,,,,,
case_054,2,815051,515334,1.581597565850497,318418,318418,0,round3_round2_round1_seed_reference_a_affinity_64_bundle_2_split_0_2_split_0_1_split_0_1,0.765,,,,,,,
case_054,3,815051,515897,1.5798715635097704,236332,236332,0,round2_round1_seed_reference_a_affinity_64_bundle_2_split_0_2_split_0_1,0.781,,,,,,,
case_054,4,815051,515897,1.5798715635097704,957228,957228,0,round3_round2_round1_seed_reference_a_affinity_64_bundle_3_split_0_2_split_0_1_worksplit_1_1_0,0.782,,,,,,,
case_055,5,118835,26309,4.516895359002623,215040,215040,0,round1_structure_components_pipe_batchmerge_4,0.109,,,,,,,
case_055,2,118835,56730,2.094747047417592,115712,115712,0,round3_round2_round1_structure_components_total_batchmerge_4_merge_0_7_placement,0.078,,,,,,,
case_055,3,118835,40508,2.933618050755406,189952,189952,0,round3_round2_round1_structure_components_total_batchmerge_2_merge_0_6_merge_0_10,0.078,,,,,,,
case_055,4,118835,31297,3.797009298015784,173568,173568,0,round2_round1_structure_components_pipe_batchmerge_4_merge_0_21,0.093,,,,,,,
case_056,5,277285,264682,1.047615629321223,74150,74150,0,round4_round3_round2_round1_seed_reference_a_affinity_64_bundle_4_split_0_1_worksplit_1_4_0_worksplit_2_1_0_worksplit_1_3_0,0.375,,,,,,,
case_056,2,277285,264682,1.047615629321223,28070,28070,0,round1_seed_reference_a_affinity_64_bundle_0_split_0_1,0.375,,,,,,,
case_056,3,277285,264682,1.047615629321223,28070,28070,0,round1_seed_reference_a_affinity_64_bundle_2_split_0_1,0.391,,,,,,,
case_056,4,277285,264682,1.047615629321223,71846,71846,0,round3_round2_round1_seed_reference_a_affinity_64_bundle_3_split_0_1_worksplit_1_3_0_worksplit_2_1_0,0.375,,,,,,,
case_057,5,59726,13736,4.348136284216657,18208,18208,0,round1_seed_reference_a_affinity_64_bundle_5_split_1_1,0.094,,,,,,,
case_057,2,59726,29847,2.0010721345528864,26448,18256,8192,round1_seed_reference_a_affinity_64_bundle_2_split_1_2,0.078,,,,,,,
case_057,3,59726,20705,2.884617242212026,14112,14112,0,seed_reference_a_affinity_64_bundle_3,0.079,,,,,,,
case_057,4,59726,16485,3.6230512587200487,28224,28224,0,seed_reference_a_affinity_64_bundle_4,0.078,,,,,,,
case_058,5,4539717,1117358,4.062902847610166,33288192,19599360,13688832,round2_round1_seed_reference_a_affinity_64_bundle_5_merge_0_7_merge_1_5,0.672,,,,,,,
case_058,2,4539717,2194333,2.0688368629556226,43929600,43929600,0,round4_round3_round2_round1_structure_components_total_batchmerge_4_merge_0_8_merge_0_16_batchmerge_2,0.687,,,,,,,
case_058,3,4539717,1497151,3.032237229244078,32317440,14327808,17989632,round2_round1_seed_reference_a_affinity_64_bundle_3_merge_0_4_merge_0_8,0.672,,,,,,,
case_058,4,4539717,1166557,3.8915518058697516,44949504,28520448,16429056,round3_round2_round1_seed_reference_a_affinity_64_bundle_4_merge_1_6_swap_0_0_merge_0_8,0.657,,,,,,,
case_059,5,829473,150782,5.501140719714555,4325376,4325376,0,seed_reference_a_affinity_64_bundle_5,0.156,,,,,,,
case_059,2,829473,369318,2.2459587672412393,360448,360448,0,seed_reference_a_affinity_64_bundle_2,0.156,,,,,,,
case_059,3,829473,255117,3.2513435012170886,5406720,5406720,0,round5_round4_round3_round2_round1_structure_components_total_batchmerge_4_merge_0_12_merge_0_24_swap_0_0_merge_0_48,0.172,,,,,,,
case_059,4,829473,185216,4.478408992743607,1081344,1081344,0,seed_reference_a_affinity_64_bundle_4,0.172,,,,,,,
case_060,5,888789,191336,4.645173934858051,5511420,5463292,48128,round1_seed_reference_a_affinity_64_bundle_5_batchmerge_4,0.25,,,,,,,
case_060,2,888789,447900,1.9843469524447421,7492096,7475712,16384,round4_round3_round2_round1_structure_components_pipe_placement_merge_0_7_merge_0_8_batchmerge_2,0.25,,,,,,,
case_060,3,888789,307648,2.8889802631578947,4645024,3804320,840704,round4_round3_round2_round1_seed_reference_a_affinity_64_bundle_3_batchmerge_2_merge_0_13_merge_0_19_merge_0_25,0.266,,,,,,,
case_060,4,888789,222460,3.9952755551559833,6431360,6257280,174080,round4_round3_round2_round1_structure_components_pipe_batchmerge_4_merge_0_18_merge_0_34_merge_0_50,0.25,,,,,,,
case_061,5,77191,22283,3.46412063007674,76800,76800,0,round6_round3_round2_round1_structure_affinity_64_bundle_0_batchmerge_4_merge_16_30_merge_1_21_batchmerge_2,0.094,,,,,,,
case_061,2,77191,40270,1.9168363546064067,27648,27648,0,round4_round3_round2_round1_structure_affinity_64_bundle_0_batchmerge_4_merge_0_13_batchmerge_2_batchmerge_2,0.078,,,,,,,
case_061,3,77191,29096,2.652976354138026,89856,89856,0,round3_round2_round1_structure_affinity_64_bundle_0_batchmerge_4_merge_0_21_merge_11_19,0.093,,,,,,,
case_061,4,77191,23886,3.231641966005191,55296,55296,0,round6_round3_round2_round1_structure_affinity_64_bundle_0_batchmerge_4_merge_13_22_merge_12_30_batchmerge_2,0.094,,,,,,,
case_062,5,2854809,690366,4.135210888137596,11937792,11937792,0,round4_round3_round2_round1_polish_seed_reference_a_refine1_merge_48_49_critical_order_worksplit_0_4_4_worksplit_1_4_5_merge_10_15_merge_10_20,0.765,,,,,,,
case_062,2,2854809,1532743,1.8625490379013312,9698304,9698304,0,round5_round4_round3_round2_round1_seed_reference_a_refine1_merge_24_25_merge_0_4_merge_0_6_merge_0_8_merge_0_10_merge_0_12,0.766,,,,,,,
case_062,3,2854809,1048718,2.72218937788805,9698304,9698304,0,round5_round4_round3_round2_round1_seed_reference_a_refine1_merge_24_25_merge_12_15_merge_0_6_merge_0_9_merge_0_12_merge_0_18,0.781,,,,,,,
case_062,4,2854809,830919,3.435724781837941,11569152,11569152,0,round4_round3_round2_round1_seed_reference_a_refine1_merge_48_49_merge_12_16_merge_0_8_merge_0_12_worksplit_2_1_11,0.781,,,,,,,
case_063,5,1070397,246688,4.339072026203139,3247104,3247104,0,round1_polish_seed_reference_a_refine1_merge_36_37_critical_order_batchmerge_2,0.297,,,,,,,
case_063,2,1070397,582370,1.8380016140941327,3836928,3836928,0,round4_round3_round2_round1_polish_seed_reference_a_refine1_merge_0_4_critical_order_merge_0_6_merge_0_8_merge_0_10_merge_0_12,0.313,,,,,,,
case_063,3,1070397,396738,2.69799464634091,3836928,3836928,0,round4_round3_round2_round1_polish_seed_reference_a_refine1_merge_36_37_critical_order_merge_12_15_merge_0_6_merge_0_9_merge_0_12,0.297,,,,,,,
case_063,4,1070397,305636,3.5021954220052613,3836928,3836928,0,round4_round3_round2_round1_seed_reference_a_refine1_merge_36_37_merge_12_16_merge_0_8_merge_0_12_merge_0_20,0.312,,,,,,,
case_064,5,19116,12958,1.4752276585892885,150202,150202,0,fork_separators_3,0.094,,,,,,,
case_064,2,19116,18789,1.0174038000958008,24398,24398,0,round4_round1_polish_seed_reference_a_refine2_split_2_1_placement_merge_2_1_split_3_2,0.078,,,,,,,
case_064,3,19116,18926,1.0100390996512734,16492,16492,0,seed_reference_a_refine1_merge_2_1,0.078,,,,,,,
case_064,4,19116,18926,1.0100390996512734,16492,16492,0,seed_reference_a_refine1_merge_2_1,0.094,,,,,,,
case_065,5,53068,11263,4.711710911835213,64086,64086,0,round1_seed_reference_a_affinity_64_bundle_5_split_0_1,0.078,,,,,,,
case_065,2,53068,24784,2.141220142027114,35696,35696,0,round4_round3_round2_round1_seed_reference_a_affinity_64_bundle_2_split_1_1_split_0_2_split_0_1_swap_1_0,0.078,,,,,,,
case_065,3,53068,18032,2.9429902395740903,27936,27936,0,seed_reference_a_affinity_64_bundle_3,0.079,,,,,,,
case_065,4,53068,13541,3.9190606306772025,41904,41904,0,seed_reference_a_affinity_64_bundle_4,0.078,,,,,,,
case_066,5,359070,222004,1.6174032900308102,1623268,1623268,0,round2_round1_structure_affinity_4096_bundle_5_merge_1_4_merge_169_227,0.328,,,,,,,
case_066,2,359070,246989,1.4537894400155473,1529410,1529410,0,round3_round2_round1_seed_reference_a_affinity_4096_bundle_2_batchmerge_2_merge_171_222_merge_1_7,0.297,,,,,,,
case_066,3,359070,234534,1.530993374095014,1805670,1805670,0,round4_round3_round2_round1_structure_affinity_4096_bundle_0_split_169_2_swap_0_0_merge_0_3_merge_0_8,0.313,,,,,,,
case_066,4,359070,225296,1.5937699737234572,1759288,1759288,0,round2_round1_structure_affinity_4096_bundle_4_split_169_2_merge_209_169,0.313,,,,,,,
case_067,5,63834834,13997604,4.560411481850751,271254912,193398144,77856768,round5_round4_round3_round2_round1_seed_reference_a_chains_8_batchmerge_2_split_71_1_split_72_1_merge_100_110_merge_100_120,0.469,,,,,,,
case_067,2,63834834,32159367,1.9849530620425457,265724800,265446272,278528,round4_round1_seed_reference_a_refine1_merge_0_2_worksplit_0_1_91_batchmerge_2,0.375,,,,,,,
case_067,3,63834834,21702657,2.9413372749705253,268095744,267505920,589824,round2_round1_polish_seed_reference_a_refine1_merge_105_106_critical_order_split_0_1_merge_104_105,0.437,,,,,,,
case_067,4,63834834,16657887,3.8321087182305895,260402560,253199872,7202688,round4_round3_round2_round1_structure_components_total_worksplit_0_3_8_worksplit_1_3_9_merge_12_16_merge_12_20,0.406,,,,,,,
case_068,5,362095,293354,1.2343278087225673,1343548,1343548,0,round3_round2_round1_structure_affinity_4096_bundle_5_split_58_1_split_235_1_split_235_1,0.297,,,,,,,
case_068,2,362095,297810,1.2158591047983613,1071892,1071892,0,round3_round2_round1_structure_affinity_4096_bundle_0_batchmerge_2_merge_141_143_placement,0.266,,,,,,,
case_068,3,362095,296655,1.2205929446663633,1243250,1243250,0,round2_round1_structure_affinity_4096_bundle_3_swap_0_10_split_52_1,0.281,,,,,,,
case_068,4,362095,293206,1.2349508536660232,1343548,1343548,0,round3_round2_round1_structure_affinity_4096_bundle_4_split_55_1_split_229_1_split_229_1,0.297,,,,,,,
case_069,5,25144,22554,1.1148355058969583,183244,183244,0,round4_round3_round2_round1_polish_seed_reference_a_refine1_merge_7_8_placement_split_0_1_batchmerge_2_placement_split_0_1,0.093,,,,,,,
case_069,2,25144,22996,1.0934075491389807,189226,189226,0,round4_round3_round2_round1_polish_seed_reference_a_refine1_merge_7_8_placement_split_0_1_merge_3_4_placement_batchmerge_2,0.078,,,,,,,
case_069,3,25144,22996,1.0934075491389807,189226,189226,0,round4_round3_round2_round1_polish_seed_reference_a_refine1_merge_7_8_placement_split_0_1_merge_3_4_placement_batchmerge_2,0.078,,,,,,,
case_069,4,25144,22554,1.1148355058969583,183244,183244,0,round4_round3_round2_round1_polish_seed_reference_a_refine1_merge_7_8_placement_split_0_1_batchmerge_2_placement_split_0_1,0.109,,,,,,,
case_070,5,117300,26271,4.464999429028206,475656,475656,0,round1_seed_reference_a_affinity_64_bundle_5_split_0_1,0.109,,,,,,,
case_070,2,117300,57040,2.056451612903226,259584,259584,0,round3_round2_round1_structure_components_pipe_batchmerge_4_merge_0_8_critical_order,0.078,,,,,,,
case_070,3,117300,39333,2.9822286629547707,259072,259072,0,seed_reference_a_affinity_64_bundle_3,0.078,,,,,,,
case_070,4,117300,31225,3.756605284227382,360960,360960,0,seed_reference_a_affinity_64_bundle_4,0.094,,,,,,,
case_071,5,18919,9669,1.9566656324335505,190774,190774,0,fork_fusion_3_0.5,0.094,,,,,,,
case_071,2,18919,16254,1.1639596407038268,95428,95428,0,round12_round11_round10_round6_round5_round1_seed_reference_local1_fixed_741_split_0_2_split_1_2_merge_0_1_split_2_1_worksplit_2_1_0_placement_worksplit_1_1_0,0.079,,,,,,,
case_071,3,18919,18470,1.0243096913914456,37538,37538,0,round5_round1_seed_reference_local1_fixed_741_split_0_2_split_1_2_merge_0_1,0.078,,,,,,,
case_071,4,18919,18470,1.0243096913914456,37538,37538,0,round5_round1_seed_reference_local1_fixed_741_split_0_2_split_1_2_merge_0_1,0.094,,,,,,,
case_072,5,23897828,4714384,5.069130558732594,157369008,157369008,0,round3_round2_round1_structure_components_pipe_batchmerge_4_merge_0_25_merge_0_45,1.203,,,,,,,
case_072,2,23897828,11597023,2.0606864365104736,134204192,132100440,2103752,round4_round3_round2_round1_seed_reference_a_affinity_64_bundle_0_batchmerge_4_merge_0_7_merge_0_15_merge_0_24,1.156,,,,,,,
case_072,3,23897828,7800983,3.063438030822526,145926944,144347480,1579464,round4_round3_round2_round1_structure_components_pipe_batchmerge_4_swap_0_0_merge_0_26_merge_0_38,1.234,,,,,,,
case_072,4,23897828,5842013,4.090683810529008,153725728,152072536,1653192,round3_round2_round1_structure_components_total_batchmerge_4_merge_0_22_merge_0_38,1.047,,,,,,,
case_073,5,10081626,3043880,3.3120970603308937,142741248,142741248,0,round6_round5_round4_round3_round2_round1_seed_reference_a_refine1_merge_38_39_merge_0_1_swap_0_28_merge_0_2_merge_0_3_worksplit_46_0_58_batchmerge_2,0.25,,,,,,,
case_073,2,10081626,5307532,1.8994941528378915,143463424,143463424,0,round3_round2_round1_polish_seed_reference_a_refine1_merge_193_194_placement_merge_0_62_move_0_1_0_merge_0_31,0.235,,,,,,,
case_073,3,10081626,3829802,2.6324144172466357,142490880,142490880,0,round3_round2_round1_polish_seed_reference_a_refine1_move_5_2_0_placement_move_31_0_0_split_0_2_merge_15_16,0.328,,,,,,,
case_073,4,10081626,3388545,2.9752079432322724,144988416,144988416,0,round6_round3_round2_round1_seed_reference_a_refine1_move_42_3_0_move_31_3_0_worksplit_62_1_0_merge_146_147_merge_146_148,0.265,,,,,,,
case_074,5,1682239,339826,4.950295151047889,12787712,12787712,0,round2_round1_structure_components_pipe_batchmerge_2_merge_0_15,0.203,,,,,,,
case_074,2,1682239,859071,1.9582071796161202,7496346,3900058,3596288,round4_round3_round2_round1_seed_reference_a_affinity_64_bundle_2_merge_1_39_swap_0_0_merge_1_41_merge_0_36,0.172,,,,,,,
case_074,3,1682239,546688,3.077146379653477,10665984,10625024,40960,round1_structure_components_total_batchmerge_4,0.187,,,,,,,
case_074,4,1682239,408836,4.114703695369292,10539008,10518528,20480,round4_round3_round2_round1_structure_components_pipe_batchmerge_4_swap_0_0_merge_15_31_merge_0_36,0.203,,,,,,,
case_075,5,1441809,704050,2.0478787017967472,21059694,21059694,0,round3_round2_round1_seed_reference_a_chains_8_merge_429_433_merge_2075_2079_merge_1525_1529,0.453,,,,,,,
case_075,2,1441809,1344327,1.0725136071803958,16799438,16799438,0,round5_round4_round3_round2_round1_seed_reference_a_refine1_merge_910_911_merge_1281_1282_worksplit_1281_0_692_merge_1091_1092_worksplit_1091_1_491_merge_1466_1467,0.375,,,,,,,
case_075,3,1441809,1098457,1.312576641598169,21133422,21133422,0,round1_seed_reference_a_chains_8_swap_0_10,0.437,,,,,,,
case_075,4,1441809,873403,1.650794650350411,21117038,21117038,0,round2_round1_seed_reference_a_chains_8_merge_1519_1523_merge_2617_2621,0.438,,,,,,,
case_076,5,6185113,1231725,5.021504800178612,41390080,27116544,14273536,round2_round1_seed_reference_a_affinity_64_bundle_5_batchmerge_2_merge_11_5,1.11,,,,,,,
case_076,2,6185113,3056257,2.023754219622237,52578304,52578304,0,round4_round3_round2_round1_structure_components_total_batchmerge_4_merge_0_8_merge_0_16_batchmerge_2,1.328,,,,,,,
case_076,3,6185113,2057784,3.0057153714869975,62471168,62471168,0,round2_round1_structure_components_pipe_batchmerge_4_swap_0_0,1.328,,,,,,,
case_076,4,6185113,1532419,4.0361761372052944,37905408,25246720,12658688,round1_seed_reference_a_affinity_64_bundle_4_batchmerge_2,0.937,,,,,,,
case_077,5,495320,115390,4.292573013259381,233308,233308,0,round5_round1_seed_reference_a_affinity_64_bundle_5_split_0_2_split_1_1,0.234,,,,,,,
case_077,2,495320,247394,2.0021504159357137,80802,80802,0,round2_round1_seed_reference_a_affinity_64_bundle_2_merge_0_1_split_2_1,0.219,,,,,,,
case_077,3,495320,168917,2.9323277112427997,114688,114688,0,round1_seed_reference_a_affinity_64_bundle_3_swap_0_0,0.204,,,,,,,
case_077,4,495320,127832,3.8747731397459164,114688,114688,0,seed_reference_a_affinity_64_bundle_4,0.234,,,,,,,
case_078,5,2296143,577661,3.9748970416905416,15137664,15137664,0,round2_round1_seed_reference_a_affinity_64_bundle_0_worksplit_0_3_1_splitmove_1_9_4_0,0.109,,,,,,,
case_078,2,2296143,1073991,2.137953670002821,15088512,15088512,0,round3_round2_round1_seed_reference_a_affinity_64_bundle_0_split_0_1_swap_0_1_placement,0.078,,,,,,,
case_078,3,2296143,783033,2.932370666370383,14990088,13994760,995328,round3_round2_round1_polish_seed_reference_a_refine1_merge_5_6_placement_worksplit_5_2_1_worksplit_2_1_3_swap_1_0,0.078,,,,,,,
case_078,4,2296143,595206,3.8577282487071702,15088512,15088512,0,round2_round1_seed_reference_a_affinity_64_bundle_0_split_0_1_swap_0_1,0.094,,,,,,,
case_079,5,31052251,5956401,5.213257300843244,60893184,60893184,0,round3_round2_round1_seed_reference_a_affinity_64_bundle_0_batchmerge_4_merge_0_20_merge_0_40,0.781,,,,,,,
case_079,2,31052251,14746296,2.105766153073287,47511552,47511552,0,round2_round1_seed_reference_a_affinity_64_bundle_0_batchmerge_4_merge_0_8,0.75,,,,,,,
case_079,3,31052251,9839142,3.1559917521263543,54405120,54405120,0,round4_round3_round2_round1_seed_reference_a_affinity_64_bundle_0_batchmerge_4_merge_0_12_merge_0_24_merge_0_36,0.735,,,,,,,
case_079,4,31052251,7392284,4.2006301435388576,47714304,47714304,0,round1_seed_reference_a_affinity_64_bundle_0_batchmerge_4,0.782,,,,,,,
case_080,5,292138,111314,2.6244497547478303,4190208,,,a_affinity_64_bundle_4,0.093,,,,,,,
case_080,2,292138,145926,2.0019598974822856,2191360,1904640,286720,seed_reference_a_affinity_64_bundle_2,0.079,,,,,,,
case_080,3,292138,100325,2.9119162721156244,3047424,3047424,0,seed_reference_a_affinity_64_bundle_3,0.094,,,,,,,
case_080,4,292138,100325,2.9119162721156244,3047424,,,a_affinity_64_bundle_3,0.093,,,,,,,
case_081,5,151795,30943,4.905632937982743,0,0,0,seed_reference_a_affinity_64_bundle_5,0.188,,,,,,,
case_081,2,151795,76860,1.9749544626593807,0,,,a_affinity_64_bundle_2,0.171,,,,,,,
case_081,3,151795,51943,2.9223379473653814,0,0,0,seed_reference_a_affinity_64_bundle_3,0.187,,,,,,,
case_081,4,151795,39588,3.834369000707285,0,0,0,seed_reference_a_affinity_64_bundle_4,0.187,,,,,,,
case_082,5,721041,407062,1.7713296745950249,11339428,11339428,0,round5_round4_round3_round2_round1_structure_chains_8_merge_1872_1877_merge_2893_2898_merge_1862_1865_merge_1856_1862_merge_1850_1856,0.281,,,,,,,
case_082,2,721041,704638,1.023278619660024,702868,702868,0,round2_round1_polish_seed_reference_a_refine1_merge_12_8_placement_merge_0_1_batchmerge_2,0.235,,,,,,,
case_082,3,721041,564017,1.2784029559392713,11335460,11335460,0,round5_round4_round3_round2_round1_seed_reference_a_chains_8_swap_0_1_merge_1874_1877_merge_1871_1874_merge_1868_1871_placement,0.282,,,,,,,
case_082,4,721041,469322,1.5363460481290032,11400996,11400996,0,round1_structure_chains_8_swap_0_1,0.282,,,,,,,
case_083,5,1057993,285832,3.701450502393014,6897184,3798816,3098368,round5_round2_round1_structure_affinity_64_bundle_4_worksplit_0_4_0_worksplit_2_0_1_worksplit_1_2_1,0.218,,,,,,,
case_083,2,1057993,510355,2.0730530709016275,27445056,27014368,430688,round3_round2_round1_seed_reference_a_affinity_64_bundle_0_worksplit_0_1_7_merge_12_14_placement,0.218,,,,,,,
case_083,3,1057993,425084,2.4889033696869323,19894400,13058368,6836032,round6_round5_round4_round3_round2_round1_structure_components_total_splitmove_0_31_1_0_merge_15_18_merge_12_15_merge_12_21_move_1_2_0_batchmerge_2,0.203,,,,,,,
case_083,4,1057993,342345,3.090429245351911,3865536,3097792,767744,round5_round2_round1_structure_affinity_64_bundle_3_worksplit_0_3_0_worksplit_2_0_1_worksplit_1_2_1,0.235,,,,,,,
case_084,5,2507412,503472,4.98024120507198,0,0,0,seed_reference_a_affinity_64_bundle_5,0.484,,,,,,,
case_084,2,2507412,1254728,1.9983709616745622,18624,18624,0,round3_round2_round1_seed_reference_a_affinity_64_bundle_2_batchmerge_4_split_0_2_split_0_1,0.437,,,,,,,
case_084,3,2507412,839321,2.987429124256393,0,0,0,round2_round1_polish_seed_reference_a_refine1_merge_0_3_critical_order_batchmerge_4_merge_0_15,0.453,,,,,,,
case_084,4,2507412,633870,3.955719627052866,0,0,0,round1_polish_seed_reference_a_refine1_merge_0_4_placement_batchmerge_4,0.5,,,,,,,
case_085,5,3187899,1914860,1.6648209268562715,53855140,,,a_chains_8,0.532,,,,,,,
case_085,2,3187899,3088203,1.032282851872108,6143578,6143578,0,round3_round2_round1_polish_seed_reference_a_refine1_merge_5_6_placement_batchmerge_2_worksplit_55_1_0_placement,0.953,,,,,,,
case_085,3,3187899,2615433,1.218880009543353,53855140,,,a_chains_8,0.484,,,,,,,
case_085,4,3187899,2239926,1.423216213392764,53855140,,,a_chains_8,0.5,,,,,,,
case_086,5,118403,60605,1.9536836894645657,2225154,2225154,0,fork_separators_3,0.265,,,,,,,
case_086,2,118403,113780,1.0406310423624539,339222,339222,0,seed_reference_a_refine1_merge_1_2,0.219,,,,,,,
case_086,3,118403,114521,1.03389771308319,344118,344118,0,seed_reference_local1_fixed_1536_split_2_1,0.235,,,,,,,
