case,cores,singlecore_makespan,makespan,speedup,added_copy_bytes,partition_added_copy_bytes,spill_added_copy_bytes,selected_source,total_seconds,paired_no_l2_makespan,paired_with_l2_makespan,paired_no_l2_added_copy_bytes,paired_with_l2_added_copy_bytes,paired_l2_speedup,paired_cache_hit_rate,cache_hit_rate
case_028,4,43836040,10297759,4.25685238895181,94270176,90989280,3280896,round4_round3_round2_round1_paired_b_plan_move_154_1_1_tensorlocal_1000000622_2_move_158_3_0_tensorlocal_1000000485_3,1.937,10353785,10333267,94417632,94417632,1.0019856256496615,0.11025655015109302,0.11015068070670132
case_029,5,37555,8510,4.413043478260869,16388,16388,0,b_candidate_round3_round2_round1_structure_components_total_move_10_1_0_worksplit_11_0_4_merge_12_17,0.172,8510,8510,16388,16388,1.0,0.0,0.0
case_029,2,37555,18867,1.9905125351142205,16388,16388,0,b_candidate_round2_round1_structure_components_total_worksplit_18_1_10_merge_12_14,0.14,18867,18867,16388,16388,1.0,0.0,0.0
case_029,3,37555,12743,2.9471082162756024,0,0,0,b_candidate_round1_seed_reference_a_affinity_64_bundle_3_split_0_2,0.172,12743,12743,0,0,1.0,0.0,0.0
case_029,4,37555,10155,3.6981782373215166,16388,16388,0,b_candidate_round3_round2_round1_structure_components_total_move_8_1_0_worksplit_13_0_5_merge_16_20,0.172,10155,10155,16388,16388,1.0,0.0,0.0
case_030,5,2808034,559072,5.022669709804819,8753152,7480320,1272832,round4_round3_round2_round1_paired_b_plan_worksplit_481_4_97_boundary_9265_481_boundary_9266_481_boundary_9269_481,0.906,559921,559444,8736768,8736768,1.0008526322563116,0.43555064863372894,0.4352303024731084
case_030,2,2808034,1398322,2.0081454772219844,4982784,1950720,3032064,paired_b_plan,0.937,1398652,1398322,4982784,4982784,1.0002359971451498,0.49076773566569487,0.49076773566569487
case_030,3,2808034,930120,3.019001849223756,6239232,3901440,2337792,polish_b_candidate_round3_round2_round1_structure_affinity_64_bundle_0_memory_order_merge_0_58_merge_0_6_memory_order,0.906,931982,931982,6214656,6214656,1.0,0.3864178392559027,0.39288256227758006
case_030,4,2808034,697833,4.023934093113969,6829056,5828608,1000448,round3_round2_round1_polish_paired_b_plan_memory_order_merge_0_95_worksplit_483_2_122_boundary_9310_483,0.922,697957,697905,6796288,6796288,1.0000745087082052,0.4943118447468213,0.49543531507459365
case_031,5,1414369,304220,4.649165077904148,8389136,6155792,2233344,round2_round1_structure_affinity_64_bundle_0_cache_order_boundary_6552_110,0.578,304971,304971,7528704,7528704,1.0,0.5041244574574472,0.6236600580214042
case_031,2,1414369,715662,1.9763086484960777,6028918,1937526,4091392,polish_b_candidate_round1_structure_affinity_4096_bundle_0_merge_103_105_cache_order,0.578,718136,716919,5712502,5712502,1.0016975418422445,0.4202790687148268,0.4934272647363579
case_031,3,1414369,483749,2.923766250679588,3462144,3462144,0,round1_paired_b_plan_split_105_1,0.578,483830,483830,3462144,3462144,1.0,0.34435778234109515,0.34435778234109515
case_031,4,1414369,369421,3.8286101764653337,7750676,5084180,2666496,round3_round2_round1_polish_b_candidate_round1_polish_seed_reference_a_affinity_64_bundle_0_placement_boundary_6587_17_cache_order_cache_order_boundary_6630_18_boundary_6684_11,0.594,372537,371627,7736336,7736336,1.0024486918334783,0.4902577999942701,0.6251917621342328
case_032,5,41443,10267,4.036524788156228,12288,12288,0,b_candidate_round2_round1_structure_components_pipe_tensorlocal_1227_2_swap_2_0,0.172,10316,10316,26112,26112,1.0,0.056196367990421076,0.04216247375138963
case_032,2,41443,17515,2.366143305737939,243744,243744,0,b_candidate_round3_round2_round1_structure_affinity_4096_bundle_2_tensorlocal_225_1_tensorlocal_243_1_merge_0_18,0.156,17515,17515,243744,243744,1.0,0.09254097658888329,0.09254097658888329
case_032,3,41443,11802,3.511523470598204,12288,12288,0,round1_b_candidate_round2_round1_structure_components_total_move_8_2_4_merge_6_8_tensorlocal_1227_0,0.156,11888,11888,12360,12360,1.0,0.04239904499238464,0.04216247375138963
case_032,4,41443,10362,3.999517467670334,12288,12288,0,b_candidate_round3_round2_round1_structure_affinity_64_bundle_0_tensorlocal_1227_1_swap_0_0_merge_0_19,0.188,10362,10362,12288,12288,1.0,0.04216247375138963,0.04216247375138963
case_033,5,1774196,353276,5.02212434470499,7854240,6548128,1306112,paired_b_plan,0.375,353755,353276,7854240,7854240,1.0013558803881384,0.3121012658227848,0.3121012658227848
case_033,2,1774196,885984,2.002514718098747,6298912,2191648,4107264,round3_round2_round1_b_candidate_round4_round3_round2_round1_structure_affinity_4096_bundle_2_worksplit_74_0_72_boundary_7259_183_boundary_7315_74_merge_13_45_boundary_7317_74_boundary_7319_74_boundary_7321_74,0.375,886519,885984,6335776,6335776,1.0006038483764943,0.3460999214085547,0.3467992149530743
case_033,3,1774196,589423,3.0100555967446128,7319658,4229226,3090432,round1_b_candidate_round4_round3_round2_round1_structure_affinity_64_bundle_0_split_16_1_boundary_8066_92_boundary_8077_96_merge_35_38_boundary_8071_92,0.375,591452,589510,7319660,7319660,1.0032942613356857,0.3574034561741721,0.4063389660572037
case_033,4,1774196,442681,4.0078431195375455,7272060,5318268,1953792,paired_b_plan,0.375,443053,442681,7272060,7272060,1.0008403342361656,0.438204880975085,0.438204880975085
case_034,5,842996,159438,5.287296629410806,3481600,3481600,0,round5_round2_round1_paired_b_plan_move_1_2_14_boundary_2649_155_worksplit_153_2_30,0.453,159947,159779,3479552,3479552,1.001051452318515,0.4663247292995844,0.4780673588813366
case_034,2,842996,403709,2.088127834653178,1344000,1251840,92160,round5_round4_round3_round2_round1_polish_paired_b_plan_placement_merge_16_5_boundary_2499_157_boundary_2521_136_worksplit_153_0_78_worksplit_153_0_78,0.406,405609,405638,1353216,1353216,0.9999285076841913,0.29708316578806665,0.29054242310328815
case_034,3,842996,264311,3.1894094456908717,2308096,2308096,0,round4_round1_b_candidate_round3_round2_round1_structure_components_pipe_placement_move_2_2_25_merge_0_24_split_0_2_worksplit_151_0_50,0.406,265023,264697,2298880,2298880,1.0012315968824732,0.4445888761928723,0.4443156869657486
case_034,4,842996,199730,4.2206779151855,2836992,2836992,0,round4_round3_round2_round1_b_candidate_round2_round1_structure_components_pipe_placement_merge_0_26_placement_worksplit_137_0_40_boundary_2651_154_boundary_2671_137,0.437,202491,202343,2882048,2882048,1.0007314312825253,0.47321519897590714,0.4709549216879723
case_035,5,169571,76005,2.231050588777054,2150952,2150952,0,round1_paired_b_plan_critical_order,0.484,79311,76068,2150952,2150952,1.0426329073986433,0.3855342540139805,0.3864166624482865
case_035,2,169571,94923,1.7864058236676044,0,0,0,round2_round1_b_candidate_round1_polish_seed_reference_components_total_placement_split_0_1_split_16_2_split_17_1,0.407,95309,95309,0,0,1.0,0.0,0.0
case_035,3,169571,94923,1.7864058236676044,13320,13320,0,round5_round2_round1_b_candidate_round2_round1_polish_seed_reference_components_total_critical_order_split_0_1_worksplit_15_1_0_split_16_2_split_18_1_boundary_7611_17,0.406,95309,95309,13320,13320,1.0,0.002534339809429526,0.002534339809429526
case_035,4,169571,91047,1.8624556547717113,1825928,1825928,0,round5_round2_round1_b_candidate_round2_round1_structure_chains_32_swap_0_100_merge_1435_1495_placement_boundary_1326_47_boundary_1364_91,0.5,94323,92460,1914394,1914394,1.0201492537313432,0.3384008793607802,0.3142641270827919
case_036,5,931510,187182,4.976493466252097,4608,,,b_candidate_fixed_1,0.328,187182,187182,4608,4608,1.0,0.0,0.0
case_036,2,931510,466068,1.998656848356892,1152,,,b_candidate_fixed_1,0.312,466068,466068,1152,1152,1.0,0.0,0.0
case_036,3,931510,311345,2.991890025534375,2304,,,b_candidate_local1_fixed_1_merge_0_1,0.313,311345,311345,2304,2304,1.0,0.0,0.0
case_036,4,931510,233584,3.987901568600589,3456,,,b_candidate_fixed_2,0.328,233584,233584,3456,3456,1.0,0.0,0.0
case_037,5,210001,43013,4.882268151489085,1925120,1925120,0,b_candidate_round1_seed_reference_a_affinity_64_bundle_5_split_0_2,0.188,43800,43013,1925120,1925120,1.0182967939925138,0.6425,0.6425
case_037,2,210001,105374,1.992910964754114,204800,204800,0,b_candidate_round1_seed_reference_a_affinity_64_bundle_2_split_0_2,0.125,105374,105374,204800,204800,1.0,0.008333333333333333,0.05555555555555555
case_037,3,210001,72217,2.9079164185718045,2039808,2039808,0,round4_round3_round2_round1_seed_reference_local1_b_candidate_local2_fixed_8_split_5_1_split_1_2_boundary_205_1_boundary_191_3_merge_93_94_boundary_207_99,0.156,73405,73071,2033664,2033664,1.0045708967990037,0.36706135629709363,0.36909871244635195
case_037,4,210001,53320,3.938503375843961,614400,614400,0,b_candidate_round1_seed_reference_a_affinity_64_bundle_4_split_0_2,0.172,53320,53320,614400,614400,1.0,0.033928571428571426,0.0
case_038,5,1364555,270642,5.041918844820834,9544704,8567808,976896,round1_seed_reference_a_affinity_64_bundle_5_split_0_2,0.562,274469,272533,9742848,9742848,1.00710372688812,0.3690964873485804,0.3363482751326868
case_038,2,1364555,674459,2.0231845078796487,3125760,2517504,608256,polish_b_candidate_round2_round1_structure_affinity_64_bundle_0_memory_order_merge_27_37_memory_order,0.563,674679,674679,3187200,3187200,1.0,0.3949321481196167,0.40032795823701167
case_038,3,1364555,448480,3.042621744559401,5030400,4973568,56832,round4_round1_paired_b_plan_merge_34_67_boundary_6205_71,0.563,448480,448480,5036544,5036544,1.0,0.40395558324522013,0.4041149238794552
case_038,4,1364555,337045,4.048584016971027,9166848,6514176,2652672,paired_b_plan,0.562,337806,337045,9166848,9166848,1.0022578587428979,0.3429084588702659,0.3429084588702659
case_039,5,1435262,333553,4.302950355715583,11022336,6037504,4984832,round1_seed_reference_local1_b_candidate_local1_fixed_48_move_14_4_0_split_14_1_boundary_1319_13,0.516,335425,334691,11079680,11079680,1.0021930676355206,0.22493224932249323,0.1463480857996199
case_039,2,1435262,703536,2.040069022765004,11120640,4202496,6918144,round1_b_candidate_round2_round1_structure_components_total_swap_0_1_merge_0_4_split_0_1,0.484,707147,703675,11067392,11067392,1.004934095996021,0.3803648068669528,0.37743918738305265
case_039,3,1435262,468324,3.0646774455291634,11411456,8511488,2899968,round4_round1_polish_paired_b_plan_memory_order_swap_0_0_boundary_5188_60,0.5,475639,474186,11227136,11227136,1.0030641984369002,0.3012273212379936,0.23690444853908924
case_039,4,1435262,356376,4.02738119289739,17686528,12926976,4759552,round4_round3_round2_round1_polish_b_candidate_round2_round1_structure_components_total_memory_order_worksplit_48_3_17_placement_swap_0_0_move_1_3_0_boundary_4285_48_worksplit_68_2_18,0.516,380519,379909,13983744,13983744,1.0016056476682573,0.24312656214496706,0.5736098020735155
case_040,5,253454,97483,2.5999815352420423,3744882,3744882,0,round2_round1_structure_chains_8_swap_0_100_tensorlocal_5771_3,0.406,101742,101594,927512,927512,1.0014567789436384,0.12173892086648806,0.2786196169403942
case_040,2,253454,134041,1.8908692116591193,229500,229500,0,round3_round2_round1_polish_paired_b_plan_cache_order_split_23_2_merge_11_23_boundary_6349_6,0.329,135156,135156,229504,229504,1.0,0.20109870648615571,0.2010990591016051
case_040,3,253454,106920,2.3705013093901983,110626,110626,0,round4_round3_round2_round1_b_candidate_round3_round2_round1_structure_components_total_split_1_1_split_28_1_swap_2_0_split_29_2_split_30_1_worksplit_30_0_1_worksplit_31_0_2,0.344,109167,109167,0,0,1.0,0.0,2.0693479898353627e-06
case_040,4,253454,101610,2.49438047436276,1112446,1112446,0,round5_round4_round3_round2_round1_b_candidate_round3_round2_round1_structure_affinity_4096_bundle_4_swap_0_10_split_81_2_split_234_1_merge_81_234_split_235_1_split_236_1_worksplit_237_0_79_worksplit_237_3_63,0.375,103314,103185,902770,902770,1.0012501817124582,0.21314017947058692,0.27070692415092273
case_041,5,6003957,1192216,5.0359641205955965,28887040,18749440,10137600,round4_round3_round2_round1_b_candidate_round2_round1_structure_affinity_64_bundle_0_memory_order_merge_11_61_worksplit_492_0_98_boundary_15929_492_boundary_15930_492_worksplit_493_3_98,1.391,1195827,1193160,28809216,28809216,1.002235240872976,0.24897624897624898,0.25046196722304687
case_041,2,6003957,2971238,2.020692048230401,17897472,4901888,12995584,round2_round1_paired_b_plan_merge_10_18_boundary_15900_494,1.438,2972391,2972018,17896448,17896448,1.0001255039505144,0.14385036332645554,0.1440871787972555
case_041,3,6003957,1983602,3.0267951937939164,24571904,9844736,14727168,round4_round3_round2_round1_polish_paired_b_plan_memory_order_boundary_15949_496_merge_10_19_worksplit_495_2_164_worksplit_494_1_83,1.437,1984924,1983773,24548352,24548352,1.000580207513662,0.17771523869084846,0.18124370681573557
case_041,4,6003957,1487970,4.034998689489708,35269632,14681088,20588544,round1_polish_paired_b_plan_placement_swap_0_0,1.453,1493851,1493033,26072064,26072064,1.0005478780442227,0.18330362448009507,0.44240757714634893
case_042,5,1686740,342168,4.929566762526011,10274868,7374900,2899968,round5_round2_round1_b_candidate_round5_round4_round3_round2_round1_structure_affinity_64_bundle_0_tensorlocal_1000005220_0_boundary_4780_2_tensorlocal_1000005222_2_tensorlocal_1000005208_1_merge_40_45_merge_31_40_boundary_4779_1_boundary_4783_8,0.516,347330,342311,10274872,10274872,1.014662105512239,0.4346578942121485,0.4699013858267069
case_042,2,1686740,832439,2.026262585006229,7593360,2216336,5377024,round4_round3_round2_round1_b_candidate_round4_round3_round2_round1_seed_reference_a_affinity_64_bundle_2_swap_0_3_split_8_2_split_22_1_split_22_1_split_6_1_split_25_2_merge_26_14_merge_26_15,0.468,834295,833537,7593360,7593360,1.0009093777480784,0.41723903278494917,0.41723903278494917
case_042,3,1686740,563996,2.9906949694678686,9014996,4317908,4697088,round4_round3_round2_round1_b_candidate_round3_round2_round1_polish_seed_reference_a_affinity_64_bundle_3_placement_split_8_1_swap_0_5_merge_26_24_critical_order_swap_0_4_swap_0_3_swap_0_2,0.484,568336,565273,9014996,9014996,1.0054186207372366,0.36392037325456167,0.360666699499963
case_042,4,1686740,420802,4.0083934962286305,9188124,6385436,2802688,round1_b_candidate_round3_round2_round1_seed_reference_a_affinity_64_bundle_4_split_12_2_split_11_1_split_32_1_merge_9_20,0.485,424031,420932,9188124,9188124,1.0073622342801212,0.5078173135832939,0.5078173135832939
case_043,5,677656,269330,2.516080644562433,825476,825476,0,round3_round2_round1_structure_affinity_64_bundle_4_memory_order_boundary_9361_28_boundary_9363_28,0.828,269610,269610,864246,864246,1.0,0.32817604657241717,0.3657781445360454
case_043,2,677656,337302,2.009048271282115,597052,564276,32776,round3_round2_round1_paired_b_plan_boundary_9506_19_boundary_9507_19_tensorlocal_1000009870_1,0.828,338386,338386,613436,613436,1.0,0.3000280766698526,0.2943721406811971
case_043,3,677656,268430,2.524516633759267,92200,92200,0,b_candidate_round1_structure_affinity_64_bundle_2_memory_order,0.813,268430,268430,92200,92200,1.0,0.060505155018198815,0.060505155018198815
case_043,4,677656,268914,2.5199729281480323,165972,149584,16388,round2_round1_paired_b_plan_tensorlocal_1000009746_3_tensorlocal_1000008440_2,0.828,268914,268914,266352,266352,1.0,0.12971250674604015,0.10387957864046299
case_044,5,154407,73055,2.1135719663267403,153568,153568,0,round3_round2_round1_paired_b_plan_split_42_2_boundary_550_55_tensorlocal_1000000725_1,0.219,73856,73850,157376,157376,1.0000812457684496,0.001394700139470014,0.0016764979819931698
case_044,2,154407,58747,2.62833846834732,1136224,1136224,0,round3_round2_round1_paired_b_plan_tensorlocal_1000000365_1_tensorlocal_1000000465_1_tensorlocal_1000000472_1,0.188,60851,58828,1162848,1162848,1.0343883864826273,0.1518900233652338,0.15290800708877075
case_044,3,154407,59455,2.597039777983349,2286016,2286016,0,round3_round2_round1_paired_b_plan_tensorlocal_1000000239_0_tensorlocal_1000000355_2_swap_0_0,0.235,66265,59693,2312640,2312640,1.110096661250063,0.18722167829959258,0.18770685079250948
case_044,4,154407,72442,2.131456889649651,3164448,3164448,0,round5_round2_round1_structure_chains_8_boundary_62_44_tensorlocal_1000000220_0_boundary_187_45,0.235,75008,74877,221696,221696,1.0017495359055517,0.05157811446824722,0.0980087270832655
case_045,5,125614,26164,4.801024308209754,0,0,0,b_candidate_round1_seed_reference_a_affinity_64_bundle_5_split_2_2,0.234,26164,26164,0,0,1.0,0.0,0.0
case_045,2,125614,63059,1.99200748505368,0,,,b_candidate_local1_fixed_4_merge_0_1,0.203,63059,63059,0,0,1.0,0.0,0.0
case_045,3,125614,42601,2.94861622966597,0,0,0,b_candidate_round1_seed_reference_a_affinity_64_bundle_3_split_1_2,0.219,42601,42601,0,0,1.0,0.0,0.0
case_045,4,125614,31878,3.940460505677897,0,0,0,b_candidate_round1_seed_reference_a_affinity_64_bundle_4_split_0_2,0.234,31878,31878,0,0,1.0,0.0,0.0
case_046,5,276455,78764,3.5099156975267887,4567712,3121952,1445760,round2_round1_seed_reference_local1_b_candidate_local1_a_selected_move_54_4_0_merge_124_31_merge_124_32_merge_0_124,0.203,91339,81434,3216768,3216768,1.1216322420610556,0.3920191990965131,0.6063391497022573
case_046,2,276455,109600,2.5223996350364963,930400,930400,0,round1_b_candidate_round1_structure_chains_8_merge_12_14_merge_12_16,0.172,109740,109740,930400,930400,1.0,0.0,0.012957241104355626
case_046,3,276455,81422,3.3953354130333326,1909952,1909952,0,b_candidate_round2_round1_polish_seed_reference_local1_fixed_1_move_4_1_0_critical_order_move_124_2_0_merge_0_372,0.187,81487,81422,1909952,1909952,1.0007983100390558,0.6454170877711265,0.6454170877711265
case_046,4,276455,66934,4.130262646786386,2508576,2508576,0,round4_round3_round2_round1_b_candidate_round2_round1_structure_chains_8_memory_order_merge_104_108_tensorlocal_1000000043_1_boundary_352_162_boundary_355_178_boundary_477_163,0.188,79322,79322,2791200,2791200,1.0,0.0,0.36014049979876334
case_047,5,326508,143517,2.275047555341876,5526200,5526200,0,round3_round2_round1_b_candidate_round2_round1_structure_chains_8_boundary_1365_968_swap_0_0_merge_1863_1864_merge_1858_1863_merge_1857_1858,1.485,154584,143573,5526200,5526200,1.076692692915799,0.27267589796666303,0.27312195549763
case_047,2,326508,212584,1.5359011026229632,2987718,2987718,0,round4_round3_round2_round1_b_candidate_round5_round4_round3_round2_round1_structure_chains_8_boundary_1327_966_boundary_1365_968_boundary_2686_1982_boundary_2743_1985_merge_2001_2002_placement_boundary_1367_968_merge_1862_1865_boundary_2745_1985,1.469,213022,213011,2978630,2978630,1.0000516405256066,0.06468091029299186,0.06649912894920951
case_047,3,326508,171771,1.900833085910893,4367180,4367180,0,round4_round3_round2_round1_paired_b_plan_boundary_1327_966_merge_1862_1865_boundary_1384_969_tensorlocal_1000002894_2,1.485,174457,172804,4367052,4367052,1.0095657507928057,0.17810421009476998,0.1763251285103659
case_047,4,326508,156188,2.0904807027428483,5313746,5313746,0,round3_round2_round1_paired_b_plan_tensorlocal_1000011432_2_merge_1857_1859_merge_1855_1857,1.516,162974,156536,5330002,5330002,1.0411279194562273,0.23280925108525152,0.23163520276690172
case_048,5,222220,99405,2.2355012323323775,1176024,1176024,0,b_candidate_round5_round4_round3_round1_polish_seed_reference_a_chains_8_placement_merge_1200_1205_merge_227_229_placement_merge_1199_1227,0.297,99538,99405,1176024,1176024,1.0013379608671595,0.17515632475338944,0.17515632475338944
case_048,2,222220,146663,1.5151742429924384,1114758,1114758,0,b_candidate_round1_polish_seed_reference_fixed_1_placement_merge_1112_1113,0.25,146666,146663,1114758,1114758,1.000020455056831,0.14206493980299162,0.14206493980299162
case_048,3,222220,111921,1.9855076348495815,993676,993676,0,b_candidate_round4_round3_round2_round1_polish_seed_reference_a_chains_8_placement_swap_0_102_merge_226_228_placement_merge_226_229,0.265,111998,111921,993676,993676,1.000687985275328,0.12848706818408664,0.12848706818408664
case_048,4,222220,104306,2.1304622936360325,1011602,1011602,0,polish_b_candidate_round1_seed_reference_a_chains_8_merge_228_230_cache_order,0.282,104517,104523,1011602,1011602,0.99994259636635,0.16599604886505664,0.16186751602628716
case_049,5,196276,91492,2.1452804616797096,4258586,4258586,0,round5_round4_round3_round2_round1_b_candidate_round3_round2_round1_structure_chains_32_tensorlocal_8248_0_tensorlocal_8190_1_tensorlocal_8254_0_tensorlocal_8282_3_tensorlocal_8310_2_boundary_8225_2556_tensorlocal_8388_3_tensorlocal_8224_4,0.547,100616,92276,4341274,4341274,1.0903810308205817,0.2607376815238147,0.2642912231191163
case_049,2,196276,115217,1.703533332754715,2056110,2056110,0,round3_round2_round1_paired_b_plan_tensorlocal_8360_0_tensorlocal_8179_1_tensorlocal_322_0,0.516,115336,115290,2085934,2085934,1.000398993841617,0.022580020874651194,0.02286197569941635
case_049,3,196276,97556,2.0119316085120342,3376332,3376332,0,round3_round2_round1_paired_b_plan_move_2263_1_730_swap_0_0_boundary_8229_2561,0.547,98862,98012,3393228,3393228,1.008672407460311,0.1311247150486424,0.13202981037385528
case_049,4,196276,91830,2.1373842970706742,4166944,4166944,0,round6_round5_round4_round3_round2_round1_polish_b_candidate_round5_round4_round3_round2_round1_structure_chains_32_tensorlocal_8226_2_move_2261_0_584_swap_0_0_tensorlocal_8162_0_swap_0_0_placement_move_2261_0_585_boundary_8225_2556_swap_0_0_tensorlocal_8226_0_tensorlocal_8282_0_boundary_8331_2224,0.531,98152,92531,4148384,4148384,1.0607472090434558,0.22216262129035919,0.22358350286796078
case_050,5,149690,73849,2.0269739603786103,1983134,1983134,0,round5_round4_round3_round2_round1_b_candidate_round5_round4_round3_round2_round1_seed_reference_fixed_4_tensorlocal_9449_1_swap_0_105_boundary_9481_1092_boundary_9289_1117_move_1006_1_0_placement_boundary_9479_1091_boundary_9297_1118_merge_1091_900_boundary_9489_1106,0.5,78662,78491,1463744,1463744,1.0021785937241212,0.25621416264158403,0.2956543338018925
case_050,2,149690,98095,1.5259697232274836,536346,536346,0,b_candidate_round5_round4_round3_round2_round1_seed_reference_local1_fixed_8_merge_546_547_merge_554_555_boundary_9220_558_boundary_9289_558_boundary_9297_559_merge_558_559,0.469,98095,98095,536346,536346,1.0,0.154654881044372,0.154654881044372
case_050,3,149690,81814,1.829637959273474,2663622,2663622,0,round2_round1_structure_chains_8_split_2587_1_merge_2614_2619,0.531,83613,83549,719356,719356,1.0007660175465893,0.20087550209452837,0.20686633238469532
case_050,4,149690,74540,2.008183525623826,3065850,3065850,0,round3_round2_round1_b_candidate_round5_round4_round3_round2_round1_structure_chains_8_tensorlocal_8637_2_tensorlocal_8924_0_merge_2584_2587_merge_2577_2584_tensorlocal_8916_0_split_2577_1_merge_2611_2614_split_2611_1,0.593,78957,74766,3065850,3065850,1.0560548912607335,0.24258420757539262,0.24271374990638542
case_051,5,607628,167667,3.6240166520543697,394680,394680,0,round6_round2_round1_structure_chains_8_tensorlocal_1000000035_2_merge_0_5_tensorlocal_1000000039_2,0.25,169451,169132,328912,328912,1.0018861007970106,0.45434864562197164,0.4997103526075888
case_051,2,607628,318295,1.9090089382491084,393884,393884,0,b_candidate_round1_seed_reference_a_affinity_64_bundle_2_split_0_2,0.187,318596,318295,393884,393884,1.000945663613943,0.49978773866689713,0.49978773866689713
case_051,3,607628,227413,2.6719140946208,952,952,0,b_candidate_round1_seed_reference_a_affinity_64_bundle_3_split_0_2,0.219,227413,227413,952,952,1.0,0.00011684260792700894,0.00011684260792700894
case_051,4,607628,178124,3.411264063236846,1140,1140,0,b_candidate_round2_round1_structure_affinity_64_bundle_0_tensorlocal_1000000031_1_merge_0_4,0.235,178124,178124,1140,1140,1.0,0.00023362943324546835,0.00023362943324546835
case_052,5,180301,37386,4.8226876370834,328704,328704,0,paired_b_plan,0.203,37386,37386,328704,328704,1.0,0.26032800935764544,0.26032800935764544
case_052,2,180301,90012,2.003077367462116,98304,98304,0,polish_b_candidate_round1_structure_components_pipe_tensorlocal_1007_0_memory_order,0.156,90242,90242,107520,107520,1.0,0.02691915053956598,0.10822283970460661
case_052,3,180301,59407,3.035012708940024,181248,181248,0,b_candidate_round6_round4_round3_round2_round1_seed_reference_a_affinity_64_bundle_3_split_1_2_split_2_2_split_3_1_split_4_1_placement,0.172,59407,59407,181248,181248,1.0,0.18284017221968904,0.18284017221968904
case_052,4,180301,45395,3.9718250908690385,254976,254976,0,b_candidate_round6_round3_round2_round1_seed_reference_a_affinity_64_bundle_4_split_0_2_split_1_2_split_5_1_placement,0.187,45395,45395,254976,254976,1.0,0.20912283337402116,0.20912283337402116
case_053,5,1472686,454529,3.2400264889589003,20625906,20625906,0,round2_round1_structure_chains_32_swap_0_0_tensorlocal_1000002138_4,1.188,485322,485322,6360992,6360992,1.0,0.30903216816754536,0.2696816967113088
case_053,2,1472686,725482,2.029941473392862,6210134,1204278,5005856,b_candidate_round3_round2_round1_seed_reference_local1_a_selected_move_9_0_0_boundary_1343_5_worksplit_60_0_7_swap_0_0,1.0,742961,730631,6210134,6210134,1.0168758237742443,0.46261541681125473,0.42470653994162566
case_053,3,1472686,490389,3.003097540931791,5984018,1094802,4889216,round1_b_candidate_round2_round1_polish_seed_reference_local1_a_selected_move_3_0_0_memory_order_swap_0_0_merge_8_4_worksplit_60_0_4,1.016,498893,498873,5880120,5880120,1.0000400903636797,0.4837347566125055,0.4905610821103779
case_053,4,1472686,463295,3.1787219805955167,6302734,2159214,4143520,round4_round3_round2_round1_seed_reference_local1_b_candidate_local1_a_selected_move_1_3_1_move_9_2_0_swap_3_0_boundary_569_1_boundary_555_1_worksplit_60_2_4,1.032,482665,482665,6360992,6360992,1.0,0.34409148501119585,0.4416414112244385
case_054,5,815051,332180,2.453642603407791,15301662,15301662,0,b_candidate_round3_round2_round1_structure_chains_8_tensorlocal_1000013522_1_move_9812_0_0_merge_9813_9819,1.735,357536,332266,15301662,15301662,1.0760535233818687,0.22013433099236437,0.218923886874257
case_054,2,815051,495067,1.646344838173419,10285578,10285578,0,round1_polish_b_candidate_round3_round2_round1_structure_chains_8_move_9811_1_2880_boundary_15587_11610_merge_9813_9815_placement_move_9811_1_2880,1.657,496830,496640,10406286,10406286,1.0003825708762886,0.024445515967236934,0.025253280392549864
case_054,3,815051,389170,2.094331526068299,12650228,12650228,0,round1_polish_b_candidate_round2_round1_structure_chains_8_boundary_15587_11610_merge_9812_9816_placement_boundary_15586_11553,1.766,396998,389636,12682740,12682740,1.0188945579977209,0.12921995300699987,0.13035945636862245
case_054,4,815051,354617,2.2983979899440805,13989278,13989278,0,round3_round2_round1_b_candidate_round1_structure_chains_8_merge_9820_9824_boundary_15574_11554_merge_9811_9816_boundary_15587_11610,1.719,368120,354865,14013854,14013854,1.0373522325391347,0.15704779828469664,0.15727990770463404
case_055,5,118835,23812,4.990550982697799,198656,198656,0,round1_b_candidate_round4_round3_round2_round1_structure_components_pipe_swap_0_0_move_13_1_0_move_9_1_0_merge_0_22_swap_0_0,0.219,23813,23813,198656,198656,1.0,0.22111050187542156,0.22111050187542156
case_055,2,118835,51641,2.301175422629306,16384,16384,0,paired_b_plan,0.172,51716,51641,16384,16384,1.0014523343854689,0.025517228490085284,0.025517228490085284
case_055,3,118835,36333,3.270718079982385,57856,57856,0,b_candidate_round2_round1_structure_components_total_move_6_2_0_merge_7_10,0.203,36333,36333,57856,57856,1.0,0.08464072749828834,0.08464072749828834
case_055,4,118835,29280,4.058572404371585,90116,90116,0,round3_round2_round1_b_candidate_round5_round3_round2_round1_structure_components_total_tensorlocal_1385_3_move_12_0_0_move_8_2_0_worksplit_10_3_8_swap_0_0_boundary_523_10_boundary_525_10,0.204,29522,29499,32768,32768,1.000779687447032,0.04976460225374359,0.05925668735442617
case_056,5,277285,140481,1.973825641901752,6490060,6490060,0,round4_round3_round2_round1_polish_b_candidate_round2_round1_structure_chains_8_boundary_7602_5373_swap_0_0_placement_move_5393_3_1060_boundary_7603_5373_swap_0_0_boundary_7610_5384,0.86,154277,141095,6505616,6505616,1.0934264148268897,0.2827012097263316,0.279895867194243
