case,cores,status,singlecore_makespan,makespan,speedup,added_copy_bytes,v1_makespan,gain_over_v1,selected_source,generation_seconds,total_seconds,paired_no_l2_makespan,paired_with_l2_makespan,paired_no_l2_added_copy_bytes,paired_with_l2_added_copy_bytes,paired_l2_speedup,paired_cache_hit_rate,cache_hit_rate
case_095,5,ok,2084853,425261,4.90252574301429,0,2179363,5.124765732103343,paired_b_plan,1.361,7.385,425261,425261,0,0,1.0,0.0,0.0
case_096,2,ok,84194,71323,1.1804607209455575,155648,71323,1.0,paired_b_plan,0.287,0.711,71323,71323,155648,155648,1.0,0.014117711938014421,0.014117711938014421
case_096,3,ok,84194,68430,1.2303667981879294,155136,69198,1.0112231477422182,paired_b_plan,0.294,0.736,68430,68430,155136,155136,1.0,0.007090136125074433,0.007090136125074433
case_096,4,ok,84194,64681,1.3016805553408266,159744,64681,1.0,paired_b_plan,0.299,0.75,64681,64681,159744,159744,1.0,0.014018755561640084,0.014018755561640084
case_096,5,ok,84194,65387,1.2876259806995274,307756,67039,1.0252649609249544,paired_b_plan,0.309,0.775,65598,65387,307756,307756,1.003226941135088,0.21351230688469255,0.21351230688469255
case_097,2,ok,11491509,11122554,1.0331717877027164,96172032,11672907,1.0494808116912717,paired_b_plan,5.543,16.722,11122554,11122554,96172032,96172032,1.0,0.0013236267372600927,0.0013236267372600927
case_097,3,ok,11491509,10636505,1.0803839231025605,102809600,11178066,1.0509153147579962,paired_b_plan,5.554,17.216,10636505,10636505,102809600,102809600,1.0,0.002264922919558705,0.002264922919558705
case_097,4,ok,11491509,10661424,1.0778587363189007,109330432,10921372,1.0243821088064784,paired_b_plan,6.14,18.011,10661424,10661424,109330432,109330432,1.0,0.0033603547426037553,0.0033603547426037553
case_097,5,ok,11491509,10414151,1.1034513519152929,113401856,10802961,1.0373347764978633,paired_b_plan,5.462,17.386,10414151,10414151,113401856,113401856,1.0,0.004068022674224741,0.004068022674224741
case_098,2,ok,177430,128795,1.3776155906673395,12344,197092,1.5302767964594899,paired_b_plan,0.311,0.898,128795,128795,12344,12344,1.0,0.017301486283278045,0.017301486283278045
case_098,3,ok,177430,128864,1.3768779488452942,61512,206259,1.60059442513037,paired_b_plan,0.327,0.921,128864,128864,61512,61512,1.0,0.03858929427028657,0.03858929427028657
case_098,4,ok,177430,128933,1.3761410965385124,94280,218676,1.6960436816020723,paired_b_plan,0.334,0.978,128933,128933,94280,94280,1.0,0.037756719884959995,0.037756719884959995
case_098,5,ok,177430,129002,1.3754050324801166,110680,218394,1.692950496891521,paired_b_plan,0.329,0.961,129002,129002,110680,110680,1.0,0.058078321173528576,0.058078321173528576
case_099,2,ok,1622999,1044944,1.5531923241819656,3207516,1171557,1.1211672587239125,v3_idblock_128,4.119,12.655,1048261,1047875,14188544,14188544,1.000368364547298,0.15977786979077868,0.4087819801490178
case_099,3,ok,1622999,802999,2.0211718819076987,15745024,1073717,1.3371336701540102,paired_b_plan,4.149,12.658,804694,802999,15745024,15745024,1.002110836999797,0.253766851704996,0.253766851704996
case_099,4,ok,1622999,717325,2.2625713588680165,17346560,793994,1.1068818178649844,paired_b_plan,4.202,12.719,717671,717325,17346560,17346560,1.0004823476109155,0.30147840371050344,0.30147840371050344
case_099,5,ok,1622999,617940,2.626466970903324,18247808,665547,1.077041460335955,paired_b_plan,3.581,10.038,619930,617940,18247808,18247808,1.0032203773829174,0.3377262774218994,0.3377262774218994
case_100,2,ok,151223,137798,1.0974252166214313,2138112,137798,1.0,paired_b_plan,0.381,0.97,137798,137798,2138112,2138112,1.0,0.016196658648301315,0.016196658648301315
case_100,3,ok,151223,103764,1.4573744265834008,352256,145364,1.400909756755715,paired_b_plan,0.343,0.925,103764,103764,352256,352256,1.0,0.01329373772779644,0.01329373772779644
case_100,4,ok,151223,102094,1.4812133915803083,196608,150845,1.4775109213078144,paired_b_plan,0.345,0.906,102094,102094,196608,196608,1.0,0.0,0.0
case_100,5,ok,151223,109822,1.3769827539108739,1135872,159060,1.4483436834149805,paired_b_plan,0.367,0.979,109822,109822,1135872,1135872,1.0,0.024183501766332424,0.024183501766332424
