case,cores,singlecore_makespan,makespan,speedup,added_copy_bytes,partition_added_copy_bytes,spill_added_copy_bytes,selected_source,total_seconds,paired_no_l2_makespan,paired_with_l2_makespan,paired_no_l2_added_copy_bytes,paired_with_l2_added_copy_bytes,paired_l2_speedup,paired_cache_hit_rate,cache_hit_rate
case_049,5,196276,100616,1.950743420529538,4341274,4341274,0,round5_round4_round3_round2_round1_structure_chains_32_tensorlocal_8248_0_tensorlocal_8190_1_tensorlocal_8282_3_boundary_8253_2589_tensorlocal_8310_2,0.281,,,,,,,
case_049,2,196276,115336,1.7017756814871332,2085934,2085934,0,round6_round5_round2_round1_structure_chains_32_tensorlocal_8304_1_tensorlocal_8332_0_boundary_8155_2407_boundary_8183_2444,0.25,,,,,,,
case_049,3,196276,98862,1.985353320790597,3393228,3393228,0,round3_round2_round1_structure_chains_8_tensorlocal_8310_1_move_2245_0_869_boundary_8225_2561,0.25,,,,,,,
case_049,4,196276,98152,1.9997147281767056,4148384,4148384,0,round4_round3_round2_round1_structure_chains_32_tensorlocal_8226_2_move_2261_0_584_swap_0_0_tensorlocal_8162_0,0.265,,,,,,,
case_050,5,149690,78662,1.902951870026188,1463744,1463744,0,round4_round3_round2_round1_seed_reference_fixed_4_tensorlocal_9449_1_swap_0_105_boundary_9481_1092_boundary_9289_1117,0.25,,,,,,,
case_050,2,149690,98095,1.5259697232274836,536346,536346,0,round4_round3_round2_round1_seed_reference_local1_fixed_8_merge_546_547_merge_554_555_boundary_9220_558_boundary_9289_558_boundary_9297_559,0.234,,,,,,,
case_050,3,149690,83613,1.7902718476791886,719356,719356,0,round4_round3_round2_round1_polish_seed_reference_local1_fixed_8_merge_546_547_critical_order_merge_554_555_merge_558_559_merge_558_492_merge_558_509,0.25,,,,,,,
case_050,4,149690,78957,1.8958420406043797,3065850,3065850,0,round6_round5_round4_round3_round2_round1_structure_chains_8_tensorlocal_8637_2_tensorlocal_8924_0_merge_2584_2587_merge_2577_2584_tensorlocal_8916_0_merge_2571_2577,0.266,,,,,,,
case_051,5,607628,169451,3.5858625797428165,328912,328912,0,round2_round1_structure_affinity_64_bundle_0_memory_order_boundary_62_2,0.109,,,,,,,
case_051,2,607628,318596,1.9072053635324988,393884,393884,0,round1_seed_reference_a_affinity_64_bundle_2_split_0_1,0.094,,,,,,,
case_051,3,607628,227413,2.6719140946208,952,952,0,round1_seed_reference_a_affinity_64_bundle_3_split_0_1,0.093,,,,,,,
case_051,4,607628,178124,3.411264063236846,1140,1140,0,round1_structure_affinity_64_bundle_0_tensorlocal_1000000031_1,0.109,,,,,,,
case_052,5,180301,37386,4.8226876370834,328704,328704,0,round1_seed_reference_a_affinity_64_bundle_5_split_0_1,0.094,,,,,,,
case_052,2,180301,90242,1.997972119412247,107520,107520,0,round3_round2_round1_structure_components_pipe_tensorlocal_1007_0_merge_0_3_worksplit_43_0_26,0.078,,,,,,,
case_052,3,180301,59407,3.035012708940024,181248,181248,0,round4_round3_round2_round1_seed_reference_a_affinity_64_bundle_3_split_1_2_split_2_2_split_3_1_split_4_1,0.094,,,,,,,
case_052,4,180301,45395,3.9718250908690385,254976,254976,0,round3_round2_round1_seed_reference_a_affinity_64_bundle_4_split_0_2_split_1_2_split_5_1,0.094,,,,,,,
case_053,5,1472686,485322,3.034451353946452,6360992,2069504,4291488,round2_round1_seed_reference_a_affinity_64_bundle_4_split_0_1_split_4_1,0.516,,,,,,,
case_053,2,1472686,742961,1.9821847983945322,6210134,1204278,5005856,round2_round1_seed_reference_local1_a_selected_move_9_0_0_boundary_1343_5_worksplit_60_0_7,0.469,,,,,,,
case_053,3,1472686,498893,2.95190752325649,5880120,987704,4892416,round2_round1_polish_seed_reference_local1_a_selected_move_3_0_0_memory_order_swap_0_0_boundary_942_3,0.484,,,,,,,
case_053,4,1472686,482665,3.05115556338247,6360992,2069504,4291488,round3_round2_round1_seed_reference_a_affinity_64_bundle_4_split_0_1_split_4_1_split_5_1,0.5,,,,,,,
case_054,5,815051,357536,2.279633379575763,15301662,15301662,0,round2_round1_structure_chains_8_tensorlocal_1000013522_1_move_9812_0_0,0.782,,,,,,,
case_054,2,815051,496830,1.6405027876738523,10406286,10406286,0,round2_round1_structure_chains_8_move_9811_1_2880_boundary_15587_11610,0.797,,,,,,,
case_054,3,815051,396998,2.053035531665147,12682740,12682740,0,round1_structure_chains_8_boundary_15587_11610,0.797,,,,,,,
case_054,4,815051,368120,2.214090513962838,14013854,14013854,0,round1_structure_chains_8_merge_9811_9816,0.813,,,,,,,
case_055,5,118835,23813,4.990341410154118,198656,198656,0,round3_round2_round1_structure_components_pipe_swap_0_0_move_13_1_0_move_9_1_0,0.11,,,,,,,
case_055,2,118835,51716,2.297838193209065,16384,16384,0,round3_round2_round1_structure_components_pipe_tensorlocal_1385_1_merge_5_7_swap_0_0,0.078,,,,,,,
case_055,3,118835,36333,3.270718079982385,57856,57856,0,round1_structure_components_total_move_6_2_0,0.094,,,,,,,
case_055,4,118835,29522,4.025303163742294,32768,32768,0,round3_round2_round1_structure_components_total_tensorlocal_1385_3_move_12_0_0_move_8_2_0,0.094,,,,,,,
case_056,5,277285,154277,1.7973191078384982,6505616,6505616,0,round1_structure_chains_8_boundary_7602_5373,0.407,,,,,,,
case_056,2,277285,183042,1.5148709039455426,3892882,3892882,0,round2_round1_structure_chains_8_merge_5393_5395_tensorlocal_1000007713_0,0.406,,,,,,,
case_056,3,277285,167830,1.6521777989632367,5118524,5118524,0,round2_round1_structure_chains_8_merge_5393_5398_merge_5385_5393,0.406,,,,,,,
case_056,4,277285,154260,1.7975171787890574,6032510,6032510,0,round1_structure_chains_8_merge_5394_5404,0.406,,,,,,,
case_057,5,59726,14028,4.257627601938979,0,0,0,round2_round1_structure_components_total_tensorlocal_1831_2_tensorlocal_3_4,0.094,,,,,,,
case_057,2,59726,29224,2.0437311798521764,62752,62752,0,round6_round3_round2_round1_structure_affinity_4096_bundle_0_tensorlocal_1834_1_tensorlocal_1842_0_boundary_1917_176_tensorlocal_1730_0,0.078,,,,,,,
case_057,3,59726,20565,2.9042548018477996,14112,14112,0,round1_seed_reference_a_affinity_64_bundle_3_split_1_2,0.063,,,,,,,
case_057,4,59726,16345,3.654083817681248,28224,28224,0,round1_seed_reference_a_affinity_64_bundle_4_split_1_1,0.079,,,,,,,
case_058,5,4539717,935251,4.854009244577124,32198656,18518016,13680640,round1_structure_components_total_move_0_1_0,0.672,,,,,,,
case_058,2,4539717,2224668,2.0406267362141226,54689792,17616896,37072896,round2_round1_refine_fixed_24_critical_order_swap_0_12,0.656,,,,,,,
case_058,3,4539717,1505801,3.014818691181637,31834112,13246464,18587648,round1_seed_reference_a_affinity_64_bundle_3_split_7_1,0.64,,,,,,,
case_058,4,4539717,1127726,4.025549645924631,38027264,20041728,17985536,round2_round1_structure_components_total_memory_order_splitmove_0_255_3_0,0.687,,,,,,,
case_059,5,829473,150598,5.507861990199073,4417536,4417536,0,round4_round3_round2_round1_structure_components_total_worksplit_63_4_12_boundary_3072_63_worksplit_60_4_13_boundary_2944_65,0.172,,,,,,,
case_059,2,829473,369318,2.2459587672412393,360448,,,fixed_2,0.172,,,,,,,
case_059,3,829473,253435,3.272922051018999,2719744,2244608,475136,round4_round3_round2_round1_polish_seed_reference_local1_fixed_2_move_129_2_0_critical_order_move_172_2_0_move_0_2_0_move_301_2_0_move_258_2_0,0.172,,,,,,,
case_059,4,829473,185216,4.478408992743607,1081344,,,fixed_2,0.172,,,,,,,
case_060,5,888789,177085,5.01899652709151,3602816,3594624,8192,round2_round1_structure_components_total_critical_order_move_14_4_0,0.25,,,,,,,
case_060,2,888789,435044,2.0429864565423266,2993836,1675768,1318068,round2_round1_polish_seed_reference_a_affinity_64_bundle_2_placement_move_1_0_0_boundary_296_116,0.234,,,,,,,
case_060,3,888789,296198,3.0006583434054246,4035296,3207772,827524,round3_round2_round1_structure_affinity_64_bundle_0_tensorlocal_1000000833_2_boundary_298_299_boundary_5893_0,0.25,,,,,,,
case_060,4,888789,224500,3.958971046770601,4471808,3920884,550924,round3_round2_round1_seed_reference_a_affinity_64_bundle_4_tensorlocal_1000001228_0_boundary_296_141_tensorlocal_1000000835_2,0.25,,,,,,,
case_061,5,77191,22283,3.46412063007674,69888,69888,0,round2_round1_structure_affinity_64_bundle_0_tensorlocal_2050_1_tensorlocal_2164_3,0.11,,,,,,,
case_061,2,77191,40332,1.9138897153624914,27648,27648,0,round1_structure_affinity_64_bundle_0_memory_order,0.078,,,,,,,
case_061,3,77191,29317,2.632977453354709,27824,27824,0,round2_round1_seed_reference_a_affinity_64_bundle_3_split_0_1_splitmove_2_4_1_1,0.094,,,,,,,
case_061,4,77191,22111,3.491067794310524,50688,50688,0,round3_round2_round1_structure_components_pipe_move_11_2_0_tensorlocal_2050_3_tensorlocal_2170_3,0.093,,,,,,,
case_062,5,2854809,658713,4.333919324500958,9867264,7913472,1953792,round2_round1_polish_seed_reference_a_refine1_merge_48_49_memory_order_splitmove_0_52_4_0_splitmove_1_53_3_0,0.781,,,,,,,
case_062,2,2854809,1522131,1.875534365964559,9455616,5916672,3538944,round4_round3_round2_round1_polish_seed_reference_a_refine1_merge_24_25_critical_order_boundary_21867_1_boundary_990_22_worksplit_22_1_12_worksplit_23_0_11,0.781,,,,,,,
case_062,3,2854809,1048349,2.723147539607516,8939520,7437312,1502208,polish_seed_reference_a_refine1_merge_24_25_critical_order,0.766,,,,,,,
case_062,4,2854809,812994,3.5114760994546086,10411008,7618560,2792448,round4_round1_polish_seed_reference_local1_fixed_192_move_11_1_0_memory_order_splitmove_0_103_2_0_boundary_21820_0,0.766,,,,,,,
case_063,5,1070397,242617,4.411879629209825,2884608,2506752,377856,round1_polish_seed_reference_a_refine1_merge_36_37_critical_order_splitmove_0_39_4_0,0.313,,,,,,,
case_063,2,1070397,570901,1.8749257752219737,3210240,2433024,777216,round1_polish_seed_reference_local1_fixed_16_move_11_0_0_memory_order_boundary_8179_0,0.297,,,,,,,
case_063,3,1070397,391909,2.7312386293756967,3028992,2740224,288768,round1_polish_seed_reference_a_refine1_merge_36_37_critical_order_splitmove_0_39_1_0,0.312,,,,,,,
case_063,4,1070397,292860,3.654978488014751,2863104,2396160,466944,round2_round1_polish_seed_reference_a_refine1_merge_36_37_placement_boundary_8179_0_boundary_8180_0,0.313,,,,,,,
case_064,5,19116,7287,2.623301770275834,111384,111384,0,current_a,0.094,,,,,,,
case_064,2,19116,13569,1.408799469378731,73702,73702,0,round6_round3_round2_round1_fixed_2_boundary_75_7_swap_0_1_boundary_81_17_boundary_75_69,0.079,,,,,,,
case_064,3,19116,11642,1.6419859130733552,102284,102284,0,round4_round3_round2_round1_fixed_2_swap_0_102_boundary_81_17_boundary_73_31_swap_0_0,0.078,,,,,,,
case_064,4,19116,10214,1.871548854513413,128562,128562,0,round1_seed_reference_local1_fixed_2_swap_0_0_boundary_76_12,0.094,,,,,,,
case_065,5,53068,10888,4.8739897134459955,55872,55872,0,round1_seed_reference_a_affinity_64_bundle_5_split_0_2,0.078,,,,,,,
case_065,2,53068,25531,2.0785711487994987,13968,13968,0,round1_structure_components_pipe_merge_1_3,0.078,,,,,,,
case_065,3,53068,17542,3.0251966708471096,27648,27648,0,round2_round1_structure_components_pipe_tensorlocal_510_2_move_2_1_0,0.078,,,,,,,
case_065,4,53068,13541,3.9190606306772025,41904,41904,0,round1_seed_reference_a_affinity_64_bundle_4_split_0_1,0.078,,,,,,,
case_066,5,359070,152282,2.3579280545304107,6170976,6170976,0,round4_round1_structure_chains_32_swap_0_10_boundary_4896_489,0.328,,,,,,,
case_066,2,359070,211113,1.7008426766707876,3594928,3594928,0,round1_structure_chains_32_tensorlocal_1000005005_0,0.328,,,,,,,
case_066,3,359070,175730,2.043305070278268,5267018,5267018,0,round4_round1_structure_chains_32_merge_1534_1566_boundary_4896_489,0.313,,,,,,,
case_066,4,359070,153356,2.341414747385169,5483124,5483124,0,round3_round2_round1_structure_chains_8_merge_1533_1566_boundary_4875_488_boundary_4917_490,0.328,,,,,,,
case_067,5,63834834,12503907,5.105191041488072,114722304,114722304,0,polish_seed_reference_local1_fixed_1_move_4_1_0_placement,0.484,,,,,,,
case_067,2,63834834,32020171,1.993581920596239,259592320,3785088,255807232,round4_round1_polish_seed_reference_a_refine1_merge_0_2_placement_merge_122_1_boundary_3100_60,0.375,,,,,,,
case_067,3,63834834,21377697,2.9860482165127515,218613504,51567360,167046144,round5_round2_round1_structure_chains_8_boundary_53_71_boundary_57_142_boundary_53_0,0.438,,,,,,,
case_067,4,63834834,16060180,3.9747271823852532,171558016,50154624,121403392,round1_polish_seed_reference_local1_a_selected_move_31_0_0_placement_move_10_3_160,0.422,,,,,,,
case_068,5,362095,160034,2.262612944749241,5545882,5545882,0,round1_structure_chains_8_merge_1412_1442,0.297,,,,,,,
case_068,2,362095,223963,1.6167625902492821,3504824,3504824,0,round3_round2_round1_structure_chains_8_swap_0_0_boundary_4448_3089_boundary_4461_3098,0.266,,,,,,,
case_068,3,362095,194975,1.857135530196179,5146488,5146488,0,round1_structure_chains_8_boundary_4448_3089,0.297,,,,,,,
case_068,4,362095,166073,2.180336358107579,5382994,5382994,0,round1_structure_chains_8_boundary_4453_3089,0.297,,,,,,,
case_069,5,25144,13715,1.8333211811884798,361334,361334,0,round3_round2_round1_polish_seed_reference_local1_fixed_4_merge_243_244_placement_merge_237_238_boundary_532_6_boundary_534_6,0.094,,,,,,,
case_069,2,25144,15575,1.61438202247191,207910,207910,0,round2_round1_polish_seed_reference_local1_fixed_4_split_18_1_memory_order_boundary_52_16_boundary_51_16,0.078,,,,,,,
case_069,3,25144,14532,1.7302504816955684,286348,286348,0,round6_round5_round4_round3_round2_round1_polish_seed_reference_local1_fixed_4_split_17_1_critical_order_boundary_532_6_swap_0_10_boundary_533_6_boundary_109_8_boundary_111_8_boundary_536_8,0.094,,,,,,,
case_069,4,25144,14643,1.71713446698081,333682,333682,0,round6_round3_round2_round1_seed_reference_local1_fixed_4_move_125_3_19_boundary_105_3_boundary_109_8_boundary_110_8_boundary_112_11,0.11,,,,,,,
case_070,5,117300,26271,4.464999429028206,449024,449024,0,round1_seed_reference_a_affinity_64_bundle_5_split_0_1,0.093,,,,,,,
case_070,2,117300,56444,2.0781659698107857,133632,133632,0,round2_round1_structure_components_pipe_merge_0_3_worksplit_36_0_17,0.078,,,,,,,
case_070,3,117300,38974,3.009698773541335,272128,272128,0,round4_round3_round2_round1_structure_components_total_merge_0_7_split_0_1_move_2_1_0_worksplit_31_2_14,0.094,,,,,,,
case_070,4,117300,30180,3.886679920477137,374016,374016,0,round5_round2_round1_structure_components_total_move_0_1_0_move_7_0_0_worksplit_30_1_8,0.109,,,,,,,
case_071,5,18919,8487,2.2291740308707433,202000,202000,0,current_a,0.093,,,,,,,
case_071,2,18919,13058,1.4488436207688773,136102,136102,0,round3_round2_round1_fixed_4_swap_0_0_boundary_51_14_boundary_96_6,0.062,,,,,,,
case_071,3,18919,13146,1.4391449870683097,194380,194380,0,round6_round3_round2_round1_seed_reference_local1_fixed_4_split_89_1_swap_0_10_boundary_94_3_boundary_389_3_boundary_97_6,0.078,,,,,,,
case_071,4,18919,13329,1.419386300547678,207248,207248,0,round2_round1_fixed_4_boundary_51_14_boundary_387_14,0.078,,,,,,,
case_072,5,23897828,4717309,5.0659874093471515,113566384,39838384,73728000,round5_round4_round3_round2_round1_polish_seed_reference_a_affinity_64_bundle_0_memory_order_worksplit_475_4_96_worksplit_476_1_96_worksplit_477_0_95_worksplit_475_1_0_worksplit_478_1_98,1.234,,,,,,,
case_072,2,23897828,11755430,2.0329182343818983,134009838,51061694,82948144,round2_round1_seed_reference_local1_fixed_16_move_46_0_0_swap_0_0_split_29_1,1.187,,,,,,,
case_072,3,23897828,7844849,3.0463082208465706,105112240,21897904,83214336,round1_polish_seed_reference_a_affinity_64_bundle_0_memory_order_merge_473_3,1.203,,,,,,,
case_072,4,23897828,5902228,4.048950328587781,108716720,31097520,77619200,round4_round3_round2_round1_polish_seed_reference_a_affinity_64_bundle_0_memory_order_worksplit_475_3_117_worksplit_476_0_120_worksplit_477_1_119_worksplit_475_0_0,1.046,,,,,,,
case_073,5,10081626,2928870,3.4421555070726937,145114496,14931456,130183040,round4_round3_round2_round1_seed_reference_local1_a_selected_move_42_4_0_swap_0_29_merge_0_1_splitmove_0_304_2_0_splitmove_304_305_3_0,0.265,,,,,,,
case_073,2,10081626,5312072,1.897870736691822,143350144,3723648,139626496,round1_seed_reference_local1_a_selected_merge_11_31_boundary_229_10,0.25,,,,,,,
case_073,3,10081626,3749275,2.6889534643364383,149329920,7616256,141713664,round3_round2_round1_polish_seed_reference_local1_a_selected_move_5_2_0_placement_move_31_0_0_split_0_1_split_16_1,0.25,,,,,,,
case_073,4,10081626,3127075,3.2239795975472285,144968704,,,local1_a_selected_move_54_3_0,0.266,,,,,,,
case_074,5,1682239,340184,4.94508560073372,8613888,7438336,1175552,round2_round1_structure_components_pipe_placement_swap_0_0,0.203,,,,,,,
case_074,2,1682239,819864,2.0518512826517568,6373376,2285568,4087808,round1_structure_components_total_placement,0.172,,,,,,,
case_074,3,1682239,551091,3.0525611922531852,7290880,4571136,2719744,round3_round2_round1_structure_components_total_merge_0_6_merge_0_9_move_1_2_0,0.188,,,,,,,
case_074,4,1682239,415411,4.049577406472144,8359936,6217728,2142208,round2_round1_structure_components_total_placement_swap_0_0,0.203,,,,,,,
case_075,5,1441809,385855,3.7366601443547447,12885304,12885304,0,polish_seed_reference_a_chains_8_placement,0.422,,,,,,,
case_075,2,1441809,778621,1.8517468704286169,5809190,5809190,0,round4_round3_round2_round1_structure_chains_8_merge_1520_1522_boundary_7600_5366_boundary_7619_5367_boundary_7657_5369,0.391,,,,,,,
case_075,3,1441809,583692,2.4701537797331468,12467080,12467080,0,round5_round4_round3_round1_polish_seed_reference_a_chains_8_placement_swap_0_10_swap_0_1_boundary_716_427_boundary_754_429,0.438,,,,,,,
case_075,4,1441809,465798,3.0953524918526916,10819218,10819218,0,polish_seed_reference_a_chains_8_placement,0.422,,,,,,,
case_076,5,6185113,1240011,4.987950106894213,40553472,16297984,24255488,fork_separators_3,1.172,,,,,,,
case_076,2,6185113,3066201,2.0171909799781553,21575680,4082688,17492992,round2_round1_structure_affinity_64_bundle_0_memory_order_worksplit_805_0_405,1.312,,,,,,,
case_076,3,6185113,2043184,3.0271933413730725,23748608,8148992,15599616,round2_round1_structure_affinity_64_bundle_0_memory_order_swap_0_0,1.344,,,,,,,
case_076,4,6185113,1537858,4.02190124185718,27096064,12231680,14864384,round4_round1_structure_components_total_memory_order_worksplit_803_1_202,0.922,,,,,,,
case_077,5,495320,113524,4.363130263204257,223872,223872,0,round6_round4_round3_round2_round1_seed_reference_a_affinity_64_bundle_5_split_0_2_split_5_2_split_6_1_split_7_1_worksplit_8_1_1,0.234,,,,,,,
case_077,2,495320,246976,2.0055389997408657,57344,57344,0,round2_round1_seed_reference_a_affinity_64_bundle_2_split_2_1_split_3_2,0.203,,,,,,,
case_077,3,495320,168485,2.9398462771166574,114688,114688,0,round1_polish_seed_reference_a_affinity_64_bundle_3_memory_order_split_3_1,0.219,,,,,,,
case_077,4,495320,126531,3.914613810054453,114688,114688,0,round2_round1_seed_reference_a_affinity_64_bundle_4_split_4_1_split_3_1,0.219,,,,,,,
case_078,5,2296143,482490,4.7589442268233535,12326400,12326400,0,round5_round4_round3_round2_round1_structure_chains_8_split_10_1_boundary_66_32_merge_168_173_boundary_171_376_boundary_170_376,0.094,,,,,,,
case_078,2,2296143,1049629,2.1875758005923998,2910336,2910336,0,round2_round1_structure_chains_8_boundary_432_381_boundary_433_381,0.078,,,,,,,
case_078,3,2296143,721809,3.181094998815476,7362816,7362816,0,round5_round2_round1_structure_chains_8_merge_10_13_split_10_1_placement,0.094,,,,,,,
case_078,4,2296143,537781,4.269661814009792,7299456,7299456,0,round3_round2_round1_structure_chains_8_move_10_0_0_swap_0_0_swap_0_1,0.109,,,,,,,
case_079,5,31052251,6004186,5.171766997224936,41480192,24158208,17321984,round3_round2_round1_polish_seed_reference_a_affinity_64_bundle_0_memory_order_worksplit_235_3_57_worksplit_286_4_57_boundary_16399_288,0.813,,,,,,,
case_079,2,31052251,14997472,2.0704990147672886,40783872,,,local1_a_selected_merge_0_2,0.75,,,,,,,
case_079,3,31052251,9930897,3.126832450281178,38424576,4325376,34099200,round1_refine_fixed_96_merge_0_1,0.734,,,,,,,
case_079,4,31052251,7627303,4.0711967257626975,30441472,10948608,19492864,round2_round1_seed_reference_a_affinity_64_bundle_0_swap_0_1_swap_0_0,0.781,,,,,,,
case_080,5,292138,111314,2.6244497547478303,4190208,4190208,0,round1_seed_reference_a_affinity_64_bundle_4_move_0_4_0,0.094,,,,,,,
case_080,2,292138,145612,2.0062769551960002,1921024,1904640,16384,round1_structure_components_total_memory_order,0.078,,,,,,,
case_080,3,292138,100325,2.9119162721156244,3047424,3047424,0,round1_seed_reference_a_affinity_64_bundle_3_split_0_1,0.094,,,,,,,
case_080,4,292138,100325,2.9119162721156244,3047424,3047424,0,round1_seed_reference_a_affinity_64_bundle_3_move_0_3_0,0.094,,,,,,,
case_081,5,151795,30943,4.905632937982743,0,0,0,round1_seed_reference_a_affinity_64_bundle_5_split_0_1,0.188,,,,,,,
case_081,2,151795,75987,1.9976443338992196,16388,16388,0,round1_structure_components_total_worksplit_82_1_42,0.172,,,,,,,
case_081,3,151795,51070,2.972292931270805,16388,16388,0,round2_round1_structure_components_total_move_0_1_0_worksplit_79_0_28,0.172,,,,,,,
case_081,4,151795,38715,3.9208317189719746,16388,16388,0,round2_round1_structure_components_total_move_0_1_0_worksplit_77_0_21,0.187,,,,,,,
case_082,5,721041,207499,3.47491313211148,7724628,7724628,0,round3_round2_round1_structure_chains_8_swap_0_0_swap_0_100_boundary_1386_853,0.297,,,,,,,
case_082,2,721041,408819,1.763716950533121,2978438,2978438,0,round4_round3_round2_round1_structure_chains_8_boundary_4085_2885_boundary_4104_2886_boundary_4123_2887_placement,0.219,,,,,,,
case_082,3,721041,292402,2.4659236256933945,5751978,5751978,0,round1_polish_seed_reference_a_chains_8_placement_swap_0_100,0.281,,,,,,,
case_082,4,721041,227301,3.172185780088957,6197390,6197390,0,round5_round2_round1_structure_chains_8_swap_0_0_boundary_1348_851_placement,0.266,,,,,,,
case_083,5,1057993,275000,3.8472472727272726,12493184,12493184,0,round6_round5_round4_round3_round2_round1_structure_chains_8_tensorlocal_1000000215_2_tensorlocal_1000000355_4_tensorlocal_1000000239_3_tensorlocal_1000000103_0_tensorlocal_1000000491_0_tensorlocal_1000000341_4,0.234,,,,,,,
case_083,2,1057993,421910,2.5076272190751583,946784,946784,0,polish_seed_reference_local1_fixed_1_move_0_1_0_critical_order,0.218,,,,,,,
case_083,3,1057993,336805,3.1412627484746367,10745024,10745024,0,round6_round5_round4_round3_round2_round1_structure_chains_8_tensorlocal_1000000491_0_tensorlocal_1000000743_0_tensorlocal_1000000215_0_tensorlocal_1000000234_2_merge_33_36_boundary_62_124,0.219,,,,,,,
case_083,4,1057993,291184,3.6334173580965987,11897632,11897632,0,round6_round5_round4_round3_round2_round1_structure_chains_8_tensorlocal_1000000234_1_tensorlocal_1000000738_1_tensorlocal_1000000346_1_boundary_169_1426_tensorlocal_1000000360_0_tensorlocal_1000000719_2,0.219,,,,,,,
case_084,5,2507412,255133,9.827862330627555,18432,18432,0,round2_round1_seed_reference_local1_fixed_1_move_7_2_1720_move_15_3_1720_memory_order,0.516,,,,,,,
case_084,2,2507412,633588,3.957480255307866,9216,9216,0,polish_seed_reference_local1_fixed_1_move_16_1_0_memory_order,0.453,,,,,,,
case_084,3,2507412,422652,5.932568638028449,0,0,0,round1_polish_seed_reference_local1_fixed_1_move_7_1_1436_memory_order_move_7_0_11,0.469,,,,,,,
case_084,4,2507412,317452,7.898554742134244,9216,9216,0,round1_polish_seed_reference_local1_fixed_1_move_32_1_0_memory_order_merge_32_8,0.547,,,,,,,
case_085,5,3187899,1219650,2.61378182265404,26506324,,,local1_fixed_1_swap_0_0,0.5,,,,,,,
case_085,2,3187899,1832640,1.7395118517548456,12891006,9816390,3074616,round1_structure_chains_8_merge_1407_1409,0.985,,,,,,,
case_085,3,3187899,1686610,1.8901221977813485,20173324,,,local1_fixed_1_swap_0_1,0.484,,,,,,,
case_085,4,3187899,1495900,2.1310909820175143,26305010,,,local1_fixed_1_swap_0_1,0.5,,,,,,,
case_086,5,118403,45009,2.630651647448288,1634904,1634904,0,fork_separators_3,0.266,,,,,,,
case_086,2,118403,76507,1.54761002261231,814918,814918,0,refine_fixed_8,0.219,,,,,,,
case_086,3,118403,73877,1.6027044953097715,1263436,1263436,0,round5_round3_round2_round1_refine_fixed_8_merge_649_650_merge_649_651_merge_649_652_merge_649_653,0.234,,,,,,,
case_086,4,118403,72942,1.6232486084834525,1440274,1440274,0,round3_round2_round1_refine_fixed_8_boundary_5267_646_merge_649_650_merge_649_651,0.235,,,,,,,
case_087,5,3974071,1391400,2.856167169757079,19549802,,,fixed_4,0.515,,,,,,,
case_087,2,3974071,2283704,1.7401865565765091,12814366,,,local1_fixed_4_merge_511_512,0.516,,,,,,,
case_087,3,3974071,1789827,2.220365990679546,13741884,,,fixed_4,0.5,,,,,,,
case_087,4,3974071,1553448,2.558225959285409,18567128,,,fixed_4,0.438,,,,,,,
case_088,5,243623,107616,2.2638176479333927,2293176,2293176,0,round2_round1_seed_reference_local1_a_selected_swap_0_12_boundary_6466_1455_boundary_6472_1476,0.219,,,,,,,
case_088,2,243623,132128,1.8438408210220392,1367034,1367034,0,round4_round3_round2_round1_seed_reference_local1_fixed_2_swap_0_21_boundary_6272_1484_boundary_6264_1484_boundary_6270_1484_boundary_6313_1484,0.188,,,,,,,
case_088,3,243623,112641,2.162827034561128,2501770,2501770,0,round2_round1_polish_seed_reference_local1_fixed_2_swap_0_17_placement_boundary_6110_1410_boundary_6142_1415,0.203,,,,,,,
case_088,4,243623,111164,2.191563815623763,2318122,2318122,0,round2_round1_seed_reference_local1_fixed_2_swap_0_20_boundary_6460_1434_boundary_6334_1485,0.203,,,,,,,
case_089,5,693092,133044,5.209494603289137,2506240,2506240,0,round3_round2_round1_structure_chains_8_move_41_0_0_boundary_187_1_swap_0_0,0.266,,,,,,,
case_089,2,693092,328972,2.1068419196770547,1459328,1459328,0,round3_round2_round1_structure_chains_8_tensorlocal_1000000121_0_boundary_561_1887_boundary_562_1887,0.266,,,,,,,
case_089,3,693092,232274,2.9839413795775678,1864960,1864960,0,round1_polish_seed_reference_fixed_16_placement_move_9_0_13,0.234,,,,,,,
case_089,4,693092,165089,4.1982930419349564,2371968,2371968,0,round5_round2_round1_structure_chains_8_tensorlocal_1000000121_0_tensorlocal_1000000491_2_boundary_306_2001,0.265,,,,,,,
case_090,5,1178363,246364,4.783016187429982,8839008,8839008,0,polish_seed_reference_local1_fixed_1_move_217_1_0_critical_order,0.141,,,,,,,
case_090,2,1178363,448570,2.626932251376597,2441856,2441856,0,round3_round2_round1_polish_seed_reference_local1_fixed_1_merge_245_256_critical_order_boundary_302_139_move_0_1_0_critical_order,0.109,,,,,,,
case_090,3,1178363,320401,3.677775662373089,4602624,4602624,0,polish_seed_reference_local1_fixed_1_move_0_2_0_critical_order,0.125,,,,,,,
case_090,4,1178363,259937,4.533263829312487,6744960,6744960,0,round3_round2_round1_polish_seed_reference_local1_fixed_1_move_217_2_0_critical_order_move_231_2_133_move_245_2_268_critical_order,0.141,,,,,,,
case_091,5,9186769,1968372,4.667191465840807,81855424,,,fixed_16,0.579,,,,,,,
case_091,2,9186769,4634177,1.9823949322608956,71155732,,,local1_a_selected_split_64_2,0.547,,,,,,,
