case,cores,status,singlecore_makespan,makespan,speedup,added_copy_bytes,v1_makespan,gain_over_v1,selected_source,generation_seconds,total_seconds,paired_no_l2_makespan,paired_with_l2_makespan,paired_no_l2_added_copy_bytes,paired_with_l2_added_copy_bytes,paired_l2_speedup,paired_cache_hit_rate,cache_hit_rate
case_055,3,ok,118835,108981,1.090419430909975,1105414,142177,1.3046035547480754,v3_idblock_32,0.121,0.867,,,,,,,
case_055,4,ok,118835,108981,1.090419430909975,1105414,144739,1.328112239748213,v3_idblock_32,0.122,1.013,,,,,,,
case_055,5,ok,118835,105931,1.1218151438200339,3155958,146859,1.3863647091030955,v2_memory_24,0.127,1.005,,,,,,,
case_056,2,ok,277285,279524,0.991989954350968,744120,293063,1.048435912479787,v3_idblock_512,0.555,4.995,,,,,,,
case_056,3,ok,277285,279524,0.991989954350968,744120,306311,1.0958307694509237,v3_idblock_512,0.702,5.075,,,,,,,
case_056,4,ok,277285,279524,0.991989954350968,744120,322652,1.1542908659006024,v3_idblock_512,0.863,5.43,,,,,,,
case_056,5,ok,277285,279524,0.991989954350968,744120,342937,1.2268606631273165,v3_idblock_512,0.866,5.475,,,,,,,
case_057,2,ok,59726,61720,0.9676928062216461,640160,73660,1.193454309786131,v3_idblock_64,0.085,0.606,,,,,,,
case_057,3,ok,59726,58784,1.0160247686445292,1928066,66361,1.1288956178551988,v2_memory_27,0.085,0.634,,,,,,,
case_057,4,ok,59726,60062,0.9944057806932836,1972636,69393,1.1553561319969365,v2_memory_24,0.085,0.668,,,,,,,
case_057,5,ok,59726,60062,0.9944057806932836,1972636,69393,1.1553561319969365,v2_memory_24,0.085,0.688,,,,,,,
case_058,2,ok,4539717,2271285,1.9987438828680681,82927616,3847040,1.693772468008198,v3_idblock_128,1.357,44.746,,,,,,,
case_058,3,ok,4539717,2271285,1.9987438828680681,82927616,3159778,1.3911851661064112,v3_idblock_128,1.361,54.491,,,,,,,
case_058,4,ok,4539717,2271285,1.9987438828680681,82927616,2951743,1.2995916408552868,v3_idblock_128,1.341,61.26,,,,,,,
case_058,5,ok,4539717,2271285,1.9987438828680681,82927616,2987187,1.31519690395525,v3_idblock_128,1.631,71.277,,,,,,,
case_059,2,ok,829473,393296,2.109029840120418,8601600,733054,1.8638735201985273,v3_idblock_32,0.243,2.678,,,,,,,
case_059,3,ok,829473,393296,2.109029840120418,8601600,600239,1.526176213335503,v3_idblock_32,0.253,2.854,,,,,,,
case_059,4,ok,829473,393296,2.109029840120418,8601600,528576,1.3439648509011024,v3_idblock_32,0.239,2.887,,,,,,,
case_059,5,ok,829473,393296,2.109029840120418,8601600,469527,1.1938260241650054,v3_idblock_32,0.242,3.086,,,,,,,
case_060,2,ok,888789,778002,1.142399376865355,29591714,894371,1.1495741656191114,v2_memory_245,0.506,8.363,,,,,,,
case_060,3,ok,888789,732442,1.2134599053576938,37299324,768952,1.04984695033873,v2_critical_163,0.591,8.883,,,,,,,
case_060,4,ok,888789,695317,1.2782500643591341,36795140,695317,1.0,v1,0.628,8.948,,,,,,,
case_060,5,ok,888789,694166,1.2803695369695434,38459090,709429,1.0219875361224837,v2_reuse_98,0.593,8.854,,,,,,,
case_061,2,ok,77191,80588,0.9578473221819626,1262400,85756,1.0641286543902317,v2_memory_52,0.118,0.766,,,,,,,
case_061,3,ok,77191,66362,1.1631807359633526,1063108,84057,1.2666435610741087,v2_memory_83,0.117,0.848,,,,,,,
case_061,4,ok,77191,65987,1.1697910194432237,1744620,79721,1.2081319047691212,v2_memory_26,0.119,0.933,,,,,,,
case_061,5,ok,77191,72806,1.0602285525918194,2400118,80352,1.103645303958465,v2_reuse_24,0.12,1.006,,,,,,,
case_062,2,ok,2854809,1576318,1.811061600514617,11827200,1842543,1.1688904142438263,v3_idblock_512,1.344,61.683,,,,,,,
case_062,3,ok,2854809,1082198,2.6379729032949606,11827200,1717830,1.5873527764789808,v3_idblock_512,1.389,70.645,,,,,,,
case_062,4,ok,2854809,838835,3.4033021988829746,11827200,1719045,2.049324360571507,v3_idblock_512,1.462,80.01,,,,,,,
case_062,5,ok,2854809,700970,4.072655035165556,11827200,1745243,2.4897541977545403,v3_idblock_512,1.462,74.586,,,,,,,
case_063,2,ok,1070397,592588,1.806308936394257,4623360,804404,1.357442270177594,v3_idblock_128,0.391,15.851,,,,,,,
case_063,3,ok,1070397,423086,2.5299749932637807,4623360,651035,1.5387769862392042,v3_idblock_128,0.472,15.283,,,,,,,
case_063,4,ok,1070397,323755,3.3061944989266574,4623360,654555,2.0217602816944913,v3_idblock_128,0.579,15.745,,,,,,,
case_063,5,ok,1070397,278168,3.8480234965919875,4623360,644462,2.316808547352679,v3_idblock_128,0.599,15.927,,,,,,,
case_064,2,ok,19116,19642,0.9732206496283474,78324,21318,1.085327359739334,v2_memory_146,0.084,0.44,,,,,,,
case_064,3,ok,19116,20176,0.94746233148295,105242,21432,1.0622521808088818,v2_critical_99,0.083,0.451,,,,,,,
case_064,4,ok,19116,20341,0.9397768054667912,104490,23554,1.157956835947102,v3_idblock_64,0.081,0.469,,,,,,,
case_064,5,ok,19116,20341,0.9397768054667912,104490,23554,1.157956835947102,v3_idblock_64,0.084,0.486,,,,,,,
case_065,2,ok,53068,35343,1.5015137368078544,375156,62547,1.7697139461845344,v3_idblock_32,0.071,0.485,,,,,,,
case_065,3,ok,53068,35480,1.4957158962795942,375156,48159,1.3573562570462232,v3_idblock_32,0.071,0.529,,,,,,,
case_065,4,ok,53068,35480,1.4957158962795942,375156,48159,1.3573562570462232,v3_idblock_32,0.07,0.503,,,,,,,
case_065,5,ok,53068,35480,1.4957158962795942,375156,48159,1.3573562570462232,v3_idblock_32,0.071,0.517,,,,,,,
case_066,2,ok,359070,359437,0.998978958760506,711558,362245,1.0078122174400521,v3_idblock_512,0.576,3.931,,,,,,,
case_066,3,ok,359070,359437,0.998978958760506,711558,366052,1.0184037814693534,v3_idblock_512,0.691,4.086,,,,,,,
case_066,4,ok,359070,354773,1.0121119701893888,1850358,394685,1.1125001057013921,v2_reuse_479,0.645,4.014,,,,,,,
case_066,5,ok,359070,359437,0.998978958760506,711558,386555,1.0754457665738364,v3_idblock_512,0.663,4.092,,,,,,,
case_067,2,ok,63834834,36431988,1.7521644440594348,261971584,63432485,1.741120605331776,v3_idblock_128,0.626,7.964,,,,,,,
case_067,3,ok,63834834,30446418,2.0966287068646303,261971584,63632215,2.0899737696565817,v3_idblock_128,0.81,8.41,,,,,,,
case_067,4,ok,63834834,30446418,2.0966287068646303,261971584,62340702,2.047554559620117,v3_idblock_128,0.994,8.466,,,,,,,
case_067,5,ok,63834834,30446418,2.0966287068646303,261971584,61249965,2.0117297542193633,v3_idblock_128,0.992,8.441,,,,,,,
case_068,2,ok,362095,352398,1.0275171822768574,2324026,352398,1.0,v1,0.478,3.42,,,,,,,
case_068,3,ok,362095,358839,1.009073707150003,650228,361047,1.0061531773302232,v3_idblock_512,0.581,3.545,,,,,,,
case_068,4,ok,362095,358839,1.009073707150003,650228,376453,1.0490860803870259,v3_idblock_512,0.57,3.496,,,,,,,
case_068,5,ok,362095,349171,1.0370133831274648,2688778,360829,1.0333876524682748,v2_memory_153,0.587,3.66,,,,,,,
case_069,2,ok,25144,27018,0.9306388333703457,281966,31697,1.1731808424013621,v3_idblock_128,0.094,0.587,,,,,,,
case_069,3,ok,25144,27018,0.9306388333703457,281966,36092,1.335850173958102,v3_idblock_128,0.098,0.599,,,,,,,
case_069,4,ok,25144,27018,0.9306388333703457,281966,37236,1.378192316233622,v3_idblock_128,0.096,0.626,,,,,,,
case_069,5,ok,25144,27018,0.9306388333703457,281966,37564,1.390332371011918,v3_idblock_128,0.097,0.647,,,,,,,
case_070,2,ok,117300,114924,1.020674532734677,703376,131676,1.145765897462671,v2_memory_193,0.115,0.762,,,,,,,
case_070,3,ok,117300,121394,0.9662751042061387,2861428,135233,1.1140006919617114,v2_reuse_37,0.116,0.812,,,,,,,
case_070,4,ok,117300,72347,1.6213526476564335,2655160,139337,1.925954082408393,v2_memory_27,0.118,0.911,,,,,,,
case_070,5,ok,117300,77895,1.5058732909686117,2333718,137503,1.7652352525836061,v2_memory_35,0.118,0.938,,,,,,,
case_071,2,ok,18919,19916,0.949939746937136,347178,22948,1.152239405503113,v2_memory_119,0.071,0.412,,,,,,,
case_071,3,ok,18919,20096,0.9414311305732485,254452,26216,1.3045382165605095,v3_idblock_64,0.071,0.434,,,,,,,
case_071,4,ok,18919,20096,0.9414311305732485,254452,26216,1.3045382165605095,v3_idblock_64,0.073,0.45,,,,,,,
case_071,5,ok,18919,20096,0.9414311305732485,254452,26216,1.3045382165605095,v3_idblock_64,0.075,0.455,,,,,,,
case_072,2,ok,23897828,12201657,1.958572348001587,163177672,20489060,1.679203078729389,v3_idblock_128,3.274,60.544,,,,,,,
case_072,3,ok,23897828,9143839,2.6135442673476645,163177672,18901203,2.067097091276432,v3_idblock_128,3.303,70.561,,,,,,,
case_072,4,ok,23897828,6169421,3.873593324235775,163177672,18902401,3.0638857357927107,v3_idblock_128,3.304,79.464,,,,,,,
case_072,5,ok,23897828,6174408,3.8704646664101237,163177672,18903372,3.06156833173318,v3_idblock_128,3.329,80.64,,,,,,,
case_073,2,ok,10081626,6715560,1.5012338509372263,142758656,10045540,1.495860360118888,v3_idblock_32,0.411,3.404,,,,,,,
case_073,3,ok,10081626,5238253,1.9246160886081676,142758656,10017710,1.9124143106489893,v3_idblock_32,0.507,3.688,,,,,,,
case_073,4,ok,10081626,5078732,1.985067532604595,142758656,9413164,1.853447671584167,v3_idblock_32,0.473,3.472,,,,,,,
case_073,5,ok,10081626,3648427,2.763280175264573,142758656,8901092,2.4397067558155885,v3_idblock_32,0.471,3.397,,,,,,,
case_074,2,ok,1682239,1034107,1.6267552584016935,17105404,1847225,1.786299676919313,v3_idblock_32,0.408,3.828,,,,,,,
case_074,3,ok,1682239,990976,1.6975577612374064,17105404,1672841,1.6880741814130715,v3_idblock_32,0.414,3.803,,,,,,,
case_074,4,ok,1682239,990727,1.6979844094286316,17105404,1596257,1.6111976356756201,v3_idblock_32,0.421,3.749,,,,,,,
case_074,5,ok,1682239,926719,1.8152633106691456,17105404,1372563,1.4810994487001994,v3_idblock_32,0.402,4.173,,,,,,,
case_075,2,ok,1441809,1423684,1.0127310554870321,1426310,1450347,1.0187281728248685,v3_idblock_512,0.524,4.674,,,,,,,
case_075,3,ok,1441809,1423684,1.0127310554870321,1426310,1523836,1.070347071400676,v3_idblock_512,0.674,4.882,,,,,,,
case_075,4,ok,1441809,1423684,1.0127310554870321,1426310,1444641,1.0147202609567854,v3_idblock_512,0.844,5.197,,,,,,,
case_075,5,ok,1441809,1423684,1.0127310554870321,1426310,1435622,1.008385287746438,v3_idblock_512,0.826,5.147,,,,,,,
case_076,2,ok,6185113,3346622,1.848166001418744,76409640,5329924,1.5926280290991932,v3_idblock_128,3.538,115.417,,,,,,,
case_076,3,ok,6185113,2342760,2.6400967235226824,76409640,4331901,1.8490588024381498,v3_idblock_128,3.655,128.648,,,,,,,
case_076,4,ok,6185113,2184122,2.8318532572814155,76409640,3844042,1.7599941761495008,v3_idblock_128,3.705,137.815,,,,,,,
case_076,5,ok,6185113,2176789,2.841392987561036,76409640,3620579,1.6632659389587139,v3_idblock_128,3.692,168.163,,,,,,,
case_077,2,ok,495320,307998,1.6081922609887078,3944678,532631,1.7293326580042727,v2_memory_208,0.474,3.122,,,,,,,
case_077,3,ok,495320,497079,0.996461327072759,1737072,549573,1.1056049440833349,v2_memory_331,0.468,3.057,,,,,,,
case_077,4,ok,495320,281612,1.7588739116230843,6352360,571037,2.0277438461429202,v2_memory_104,0.465,3.336,,,,,,,
case_077,5,ok,495320,346023,1.4314655384179664,6773548,571733,1.6522976796340128,v2_memory_83,0.46,3.287,,,,,,,
case_078,2,ok,2296143,1080972,2.1241466013920807,15039360,2155458,1.9939998445843186,v3_idblock_128,0.088,0.504,,,,,,,
case_078,3,ok,2296143,850256,2.7005313693758115,15039360,2148481,2.5268636739993604,v3_idblock_128,0.088,0.519,,,,,,,
case_078,4,ok,2296143,619540,3.706206217516222,15039360,2147473,3.466237853891597,v3_idblock_128,0.089,0.532,,,,,,,
case_078,5,ok,2296143,620100,3.7028592162554426,15039360,2147473,3.4631075632962425,v3_idblock_128,0.092,0.56,,,,,,,
case_079,2,ok,31052251,16626502,1.8676358382538913,124858368,20376810,1.2255620574911066,v3_idblock_128,1.561,46.963,,,,,,,
case_079,3,ok,31052251,13319806,2.331284029211837,124858368,15847376,1.1897602712832305,v3_idblock_128,1.567,50.919,,,,,,,
case_079,4,ok,31052251,12901714,2.4068314489067113,477417472,13215991,1.0243593215599105,v2_memory_332,1.435,53.564,,,,,,,
case_079,5,ok,31052251,11196734,2.773331133882434,477417472,11319187,1.0109364927308266,v2_memory_332,1.493,60.276,,,,,,,
case_080,2,ok,292138,229448,1.273220947665702,8732672,249704,1.0882814406750114,v2_critical_122,0.098,1.249,,,,,,,
case_080,3,ok,292138,224474,1.3014335735987241,11268096,224474,1.0,v1,0.098,1.312,,,,,,,
case_080,4,ok,292138,234089,1.2479783330271819,11866112,234089,1.0,v1,0.095,1.344,,,,,,,
case_080,5,ok,292138,236630,1.2345771880150447,12062720,236630,1.0,v1,0.096,1.4,,,,,,,
case_081,2,ok,151795,107965,1.4059648960311213,1078174,173313,1.6052702264622793,v3_idblock_32,0.385,4.076,,,,,,,
case_081,3,ok,151795,70535,2.1520521726802295,1078174,159016,2.2544268802722054,v3_idblock_32,0.387,4.141,,,,,,,
case_081,4,ok,151795,70535,2.1520521726802295,1078174,160863,2.2806124618983485,v3_idblock_32,0.401,4.024,,,,,,,
case_081,5,ok,151795,70535,2.1520521726802295,1078174,157993,2.2399234422627066,v3_idblock_32,0.404,4.211,,,,,,,
case_082,2,ok,721041,736390,0.9791564252637869,2077674,785381,1.0665286057659664,v3_idblock_128,0.42,2.836,,,,,,,
case_082,3,ok,721041,733083,0.9835734834936836,2474978,791526,1.0797222142649605,v2_memory_441,0.415,2.846,,,,,,,
case_082,4,ok,721041,736390,0.9791564252637869,2077674,826781,1.1227488151658769,v3_idblock_128,0.402,2.864,,,,,,,
case_082,5,ok,721041,736390,0.9791564252637869,2077674,845593,1.1482950610410245,v3_idblock_128,0.42,2.983,,,,,,,
case_083,2,ok,1057993,769399,1.3750901677803065,30042944,906344,1.1779895736802362,v3_idblock_32,0.362,2.417,,,,,,,
case_083,3,ok,1057993,761908,1.3886099109078787,30042944,911648,1.1965329147351125,v3_idblock_32,0.358,2.41,,,,,,,
case_083,4,ok,1057993,620685,1.7045570619557424,30042944,900049,1.4500898201180954,v3_idblock_32,0.374,2.529,,,,,,,
case_083,5,ok,1057993,620685,1.7045570619557424,30042944,901982,1.4532041212531317,v3_idblock_32,0.382,2.619,,,,,,,
case_084,2,ok,2507412,1277802,1.962285236679861,29860800,1621409,1.2689047285886232,v2_reuse_332,0.962,23.101,,,,,,,
case_084,3,ok,2507412,869460,2.883872748602581,0,1338436,1.539387665907575,v3_idblock_128,1.197,23.465,,,,,,,
case_084,4,ok,2507412,645372,3.885219687250144,0,1321399,2.047499736586031,v3_idblock_128,1.466,23.943,,,,,,,
case_084,5,ok,2507412,533328,4.701444514445145,0,1275431,2.391457039570396,v3_idblock_128,1.356,21.287,,,,,,,
case_085,2,ok,3187899,3147132,1.0129536987962373,5035066,3628543,1.1529681627589818,v3_idblock_512,1.796,18.881,,,,,,,
case_085,3,ok,3187899,3147132,1.0129536987962373,5035066,3628543,1.1529681627589818,v3_idblock_512,1.783,19.065,,,,,,,
case_085,4,ok,3187899,3147132,1.0129536987962373,5035066,3628543,1.1529681627589818,v3_idblock_512,1.8,19.651,,,,,,,
case_085,5,ok,3187899,3147132,1.0129536987962373,5035066,3656008,1.1616951560976787,v3_idblock_512,1.779,20.868,,,,,,,
case_086,2,ok,118403,117945,1.0038831658824028,682592,137249,1.1636695069735894,v3_idblock_512,0.463,3.518,,,,,,,
case_086,3,ok,118403,117945,1.0038831658824028,682592,135299,1.1471363771249312,v3_idblock_512,0.57,3.727,,,,,,,
case_086,4,ok,118403,117945,1.0038831658824028,682592,148235,1.2568146169824919,v3_idblock_512,0.545,3.691,,,,,,,
case_086,5,ok,118403,117945,1.0038831658824028,682592,156448,1.3264487684937896,v3_idblock_512,0.541,3.808,,,,,,,
case_087,2,ok,3974071,2537684,1.5660227987408992,55824936,3887330,1.531841631976243,v2_reuse_332,2.858,42.821,,,,,,,
case_087,3,ok,3974071,2539924,1.5646416979405684,55824936,3887330,1.5304906760989698,v2_reuse_332,2.92,42.974,,,,,,,
case_087,4,ok,3974071,2508964,1.5839489924925187,53311656,3887330,1.5493765554228758,v2_memory_332,2.909,40.767,,,,,,,
case_087,5,ok,3974071,2429010,1.6360867184573138,53311656,3887330,1.6003762849885343,v2_memory_332,2.932,40.061,,,,,,,
case_088,2,ok,243623,239297,1.0180779533383202,763224,242172,1.0120143587257675,v3_idblock_128,0.336,2.01,,,,,,,
case_088,3,ok,243623,210337,1.1582508070382291,1417896,239431,1.1383208850558866,v2_memory_244,0.353,2.069,,,,,,,
case_088,4,ok,243623,239297,1.0180779533383202,763224,248928,1.0402470570044755,v3_idblock_128,0.349,2.125,,,,,,,
case_088,5,ok,243623,239297,1.0180779533383202,763224,253615,1.0598335959080138,v3_idblock_128,0.35,2.14,,,,,,,
case_089,2,ok,693092,348960,1.986164603392939,2148480,698321,2.0011491288399816,v3_idblock_512,0.437,3.024,,,,,,,
case_089,3,ok,693092,260608,2.6595192779960706,9310080,688064,2.6402259332023577,v3_idblock_128,0.537,3.175,,,,,,,
case_089,4,ok,693092,218392,3.1736144181105534,2148480,677214,3.1009102897542036,v3_idblock_512,0.532,3.212,,,,,,,
case_089,5,ok,693092,156404,4.431421191273881,2148480,678136,4.335797038438915,v3_idblock_512,0.54,3.3,,,,,,,
case_090,2,ok,1178363,679752,1.7335189892784428,25781760,941785,1.385483235062199,v3_idblock_128,0.15,0.901,,,,,,,
case_090,3,ok,1178363,589444,1.999109330148411,25781760,920124,1.5610032505208298,v3_idblock_128,0.152,0.902,,,,,,,
case_090,4,ok,1178363,565296,2.084506170218788,25781760,917751,1.6234875180436443,v3_idblock_128,0.153,0.928,,,,,,,
case_090,5,ok,1178363,522053,2.2571712067548697,25781760,921993,1.7660907992100419,v3_idblock_128,0.148,0.946,,,,,,,
case_091,2,ok,9186769,4603691,1.995522505745933,99951208,6633060,1.4408134690186636,v3_idblock_128,3.564,109.371,,,,,,,
case_091,3,ok,9186769,3770747,2.4363260117955408,99951208,5214408,1.3828580915134323,v3_idblock_128,3.674,129.012,,,,,,,
case_091,4,ok,9186769,2380234,3.859607500775134,99951208,4484013,1.8838538563855487,v3_idblock_128,3.691,156.818,,,,,,,
case_091,5,ok,9186769,2385440,3.8511842678918775,99951208,4122287,1.7281034106915285,v3_idblock_128,3.671,165.317,,,,,,,
case_092,2,ok,4815554,3127043,1.5399705088801146,131382912,4201249,1.3435213394890957,v3_idblock_128,1.453,17.153,,,,,,,
case_092,3,ok,4815554,2958231,1.6278492112346872,131382912,4201249,1.4201896336019737,v3_idblock_128,1.371,17.43,,,,,,,
case_092,4,ok,4815554,2713571,1.774618758823705,131382912,4201249,1.5482362539988819,v3_idblock_128,1.417,17.422,,,,,,,
case_092,5,ok,4815554,2473438,1.9469070985405739,131382912,4157732,1.6809525850253777,v3_idblock_128,1.807,18.173,,,,,,,
case_093,2,ok,74205,41669,1.7808202740646524,65536,64774,1.5544889486188773,v3_idblock_64,0.053,0.461,,,,,,,
case_093,3,ok,74205,27234,2.7247191011235956,65536,55574,2.040611000954689,v3_idblock_64,0.052,0.474,,,,,,,
case_093,4,ok,74205,24125,3.0758549222797926,65536,48435,2.0076683937823834,v3_idblock_64,0.055,0.493,,,,,,,
case_093,5,ok,74205,18708,3.9664849262347657,65536,49244,2.6322428907419284,v3_idblock_64,0.054,0.496,,,,,,,
case_094,2,ok,94892,64829,1.4637276527479985,1499916,99495,1.534729827700566,v2_memory_72,0.063,0.415,,,,,,,
case_094,3,ok,94892,64829,1.4637276527479985,1499916,107302,1.655154329081121,v2_memory_72,0.062,0.441,,,,,,,
case_094,4,ok,94892,62197,1.525668440600029,821876,107302,1.725195748991109,v3_idblock_32,0.063,0.454,,,,,,,
case_094,5,ok,94892,62197,1.525668440600029,821876,107302,1.725195748991109,v3_idblock_32,0.065,0.469,,,,,,,
case_095,2,ok,2084853,1084217,1.922911188442904,0,1967522,1.8146939219731844,v3_idblock_128,0.531,5.769,,,,,,,
case_095,3,ok,2084853,731678,2.849413266491544,0,1949647,2.6646243292814598,v3_idblock_128,0.512,7.06,,,,,,,
case_095,4,ok,2084853,561933,3.7101451596542647,0,1932769,3.4395007945787133,v3_idblock_32,0.537,6.18,,,,,,,
case_095,5,ok,2084853,442510,4.711425730491967,0,1926601,4.35380217396217,v3_idblock_128,0.507,6.28,,,,,,,
case_096,2,ok,84194,82853,1.016185292023222,1570828,86331,1.041977960967014,v2_reuse_193,0.11,0.668,,,,,,,
case_096,3,ok,84194,79456,1.0596304873137334,1825976,98648,1.2415424889246878,v2_reuse_130,0.108,0.694,,,,,,,
case_096,4,ok,84194,78981,1.066003215963333,2173276,103069,1.304984743166078,v2_reuse_96,0.112,0.737,,,,,,,
case_096,5,ok,84194,81617,1.0315743043728636,2419084,104975,1.2861903770047907,v2_reuse_78,0.113,0.768,,,,,,,
case_097,2,ok,11491509,10312445,1.1143340885696844,15915008,11545157,1.119536346618091,v3_idblock_512,0.543,8.687,,,,,,,
case_097,3,ok,11491509,10143886,1.1328507635042429,128327680,10945719,1.079045939593564,v2_critical_204,0.642,8.746,,,,,,,
case_097,4,ok,11491509,9696030,1.1851767166561984,142415872,10437777,1.076500072710171,v2_critical_153,0.636,8.633,,,,,,,
case_097,5,ok,11491509,9089879,1.2642092375487066,154781696,9901023,1.0892359513256447,v2_memory_122,0.646,8.737,,,,,,,
case_098,2,ok,177430,140672,1.2613028889899909,1706096,199351,1.4171334736123748,v3_idblock_32,0.131,0.812,,,,,,,
case_098,3,ok,177430,140785,1.2602905139041802,1706096,213530,1.5167098767624392,v3_idblock_32,0.131,0.84,,,,,,,
case_098,4,ok,177430,140785,1.2602905139041802,1706096,229346,1.6290513904180133,v3_idblock_32,0.132,0.891,,,,,,,
case_098,5,ok,177430,140593,1.2620116222002518,1706096,246333,1.7521000334298293,v3_idblock_32,0.136,0.903,,,,,,,
case_099,2,ok,1622999,1043688,1.5550614743103304,14962552,1229038,1.177591387464453,v3_idblock_128,0.612,9.949,,,,,,,
case_099,3,ok,1622999,786182,2.0644062061965296,19683328,1168328,1.4860782872159373,v2_memory_512,0.768,11.18,,,,,,,
case_099,4,ok,1622999,751403,2.159958105038175,22229000,979649,1.3037597667297043,v2_memory_348,0.76,9.876,,,,,,,
case_099,5,ok,1622999,719851,2.2546318613157443,25992332,866835,1.2041866997475867,v2_memory_180,0.714,9.799,,,,,,,
case_100,2,ok,151223,144517,1.0464028453399945,735270,158252,1.0950407218527924,v3_idblock_128,0.138,0.902,,,,,,,
case_100,3,ok,151223,106843,1.4153758318280094,2854782,177240,1.6588826596033432,v2_memory_67,0.136,0.954,,,,,,,
case_100,4,ok,151223,102932,1.4691543931916216,1374876,194824,1.8927447246725995,v2_memory_112,0.147,0.979,,,,,,,
case_100,5,ok,151223,132675,1.1398002638025249,4983868,211456,1.5937893348407763,v2_memory_26,0.141,1.012,,,,,,,
